,Unnamed: 0.1,Unnamed: 0,Market and Exchange Names,As of Date in Form YYYY-MM-DD,Open Interest (All),Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Open Interest (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All)
1475,1053.0,105507.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-10-29,77686,39177,1275,    7564,    6530,    -355
1476,1054.0,105508.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-10-22,70122,32647,1630,    1761,    1789,    -560
1477,1055.0,105509.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-10-15,68361,30858,2190,    3615,    1350,     665
1478,1056.0,105510.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-10-08,64746,29508,1525,   13411,   14402,   -2072
1479,1057.0,105511.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-10-01,51335,15106,3597,   13332,    6835,    1470
1480,1058.0,105512.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-09-24,38003,8271,2127,   -4444,    4465,   -2660
1481,1059.0,105513.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-09-17,42447,3806,4787,   -6455,     555,    -690
1482,1060.0,105514.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-09-10,48902,3251,5477,   -1198,   -9508,    1166
1483,1061.0,105515.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-09-03,50100,12759,4311,    6927,    5351,    1556
1484,1062.0,105516.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-08-27,43173,7408,2755,    2440,    4052,   -3105
1485,1063.0,105517.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-08-20,40733,3356,5860,     863,     465,   -1286
1486,1064.0,105518.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-08-13,39870,2891,7146,   -1649,    -500,    -702
1487,1065.0,105519.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-08-06,41519,3391,7848,    2264,     353,     214
1488,1066.0,105520.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-07-30,39255,3038,7634,    2478,   -1103,    2714
1489,1067.0,105521.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-07-23,36777,4141,4920,    -606,    -929,    -282
1490,1068.0,105522.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-07-16,37383,5070,5202,     647,     517,     955
1491,1069.0,105523.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-07-09,36736,4553,4247,    -980,   -6129,    1054
1492,1070.0,105524.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-07-02,37716,10682,3193,    2848,     819,    1606
1493,1071.0,105525.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-06-25,34868,9863,1587,   -2393,    6483,    -265
1494,1072.0,105526.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-06-18,37261,3380,1852,   -2184,    -688,       0
1495,1073.0,105527.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-06-11,39445,4068,1852,   -4502,    1571,   -3077
1496,1074.0,105528.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-06-04,43947,2497,4929,   -9919,     345,  -11402
1497,1075.0,105529.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-05-28,53866,2152,16331,    4058,     146,    3446
1498,1076.0,105530.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-05-21,49808,2006,12885,    3760,   -4801,    6767
1499,1077.0,105531.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-05-14,46048,6807,6118,    3783,   -1322,    3730
1500,1078.0,105532.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-05-07,42265,8129,2388,    3592,    -327,     588
1501,1079.0,105533.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-04-30,38673,8456,1800,    -496,   -1784,    1387
1502,1080.0,105534.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-04-23,39169,10240,413,   -2098,   -3936,       0
1503,1081.0,105535.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-04-16,41267,14176,413,      79,   -1652,    -289
1504,1082.0,105536.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-04-09,41188,15828,702,   -3829,   -3345,     208
1505,1083.0,105537.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-04-02,45017,19173,494,    6782,    5048,    -179
1506,1084.0,105538.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-03-26,38235,14125,673,   -8915,    -914,    -125
1507,1085.0,105539.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-03-19,47150,15039,798,    9477,   10020,    -848
1508,1086.0,105540.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-03-12,37673,5019,1646,    1819,    1558,   -1772
1509,1087.0,105541.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-03-05,35854,3461,3418,    -423,    1626,   -2150
1510,1088.0,105542.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-02-27,36277,1835,5568,   -2789,    -126,   -1748
1511,1089.0,105543.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-02-20,39066,1961,7316,    3435,   -1071,    4062
1512,1090.0,105544.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-02-13,35631,3032,3254,   -6682,     -90,   -9596
1513,1091.0,105545.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-02-06,42313,3122,12850,    -599,    1191,    -573
1514,1092.0,105546.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-01-30,42912,1931,13423,   13691,    -399,   11478
1515,1093.0,105547.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-01-23,29221,2330,1945,     931,    -567,    1122
1516,1094.0,105548.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-01-16,28290,2897,823,     319,    -282,     -23
1517,1095.0,105549.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-01-09,27971,3179,846,   -1067,     241,    -544
1518,1096.0,105550.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1996-01-02,29038,2938,1390,    1230,      53,    -204
1519,1097.0,105551.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-12-26,27808,2885,1594,  -22270,     746,   -8869
1520,1098.0,105552.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-12-19,50078,2139,10463,   -1069,     146,    -207
1521,1099.0,105553.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-12-12,51147,1993,10670,    8238,   -1128,    8203
1522,1100.0,105554.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-12-05,42909,3121,2467,    1552,   -1160,    2467
1523,1101.0,105555.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-11-28,41357,4281,0,     971,      68,    -270
1524,1102.0,105556.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-11-21,40386,4213,270,     914,      39,     -32
1525,1103.0,105557.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-11-14,39472,4174,302,     251,    -495,     302
1526,1104.0,105558.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-11-07,39221,4669,0,   -3298,     644,    -206
1527,1105.0,105559.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-10-31,42519,4025,206,     151,   -1249,   -3943
1528,1106.0,105560.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-10-24,42368,5274,4149,   -1502,   -6009,    3190
1529,1107.0,105561.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-10-17,43870,11283,959,   -1333,    -173,      69
1530,1108.0,105562.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-10-10,45203,11456,890,    1622,    1488,      70
1531,1109.0,105563.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-10-03,43581,9968,820,   10428,    6483,       9
1532,1110.0,105564.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-09-26,33153,3485,811,  -17673,    -258,   -1258
1533,1111.0,105565.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-09-19,50826,3743,2069,  -23221,  -20345,    1600
1534,1112.0,105566.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-09-12,74047,24088,469,   14361,   -2726,    -646
1535,1113.0,105567.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-09-05,59686,26814,1115,    1703,    1325,    -181
1536,1114.0,105568.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-08-29,57983,25489,1296,   19401,   12888,     625
1537,1115.0,105569.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-08-22,38582,12601,671,     542,     940,    -514
1538,1116.0,105570.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-08-15,38040,11661,1185,    -782,    -726,     497
1539,1117.0,105571.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-08-08,38822,12387,688,    -775,     997,     417
1540,1118.0,105572.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-08-01,39597,11390,271,   -6426,   -5773,    -498
1541,1119.0,105573.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-07-25,46023,17163,769,   -3289,   -1954,   -1628
1542,1120.0,105574.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-07-18,49312,19117,2397,   -1057,    -975,    -556
1543,1121.0,105575.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-07-11,50369,20092,2953,   16251,   11472,     961
1544,1122.0,105576.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-07-03,34118,8620,1992,     585,     431,     -80
1545,1123.0,105577.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-06-27,33533,8189,2072,   -2933,    1469,    -295
1546,1124.0,105578.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-06-20,36466,6720,2367,   -4349,    1306,   -1092
1547,1125.0,105579.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-06-13,40815,5414,3459,     820,   -1347,    1425
1548,1126.0,105580.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-06-06,39995,6761,2034,    -890,   -3026,     287
1549,1127.0,105581.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-05-30,40885,9787,1747,   -4142,   -4546,     669
1550,1128.0,105582.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-05-23,45027,14333,1078,   -3192,   -2195,     223
1551,1129.0,105583.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-05-16,48219,16528,855,   -2749,   -1519,    -412
1552,1130.0,105584.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-05-09,50968,18047,1267,     140,     249,     616
1553,1131.0,105585.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-05-02,50828,17798,651,     797,     638,      39
1554,1132.0,105586.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-04-25,50031,17160,612,    1491,     111,      -4
1555,1133.0,105587.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-04-18,48540,17049,616,    2175,     596,   -1424
1556,1134.0,105588.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-04-11,46365,16453,2040,   13126,    8649,     607
1557,1135.0,105589.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-04-04,33239,7804,1433,    5976,    3601,    -783
1558,1136.0,105590.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-03-28,27263,4203,2216,    -199,     -92,    -761
1559,1137.0,105591.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-03-21,27462,4295,2977,  -10622,    1540,   -1827
1560,1138.0,105592.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-03-14,38084,2755,4804,   -6003,   -1633,    -204
1561,1139.0,105593.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-03-07,44087,4388,5008,    1441,     987,    2295
1562,1140.0,105594.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-02-28,42646,3401,2713,    -919,   -1436,   -1234
1563,1141.0,105595.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-02-21,43565,4837,3947,     327,     458,    -664
1564,1142.0,105596.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-02-14,43238,4379,4611,   -3436,    1159,   -4047
1565,1143.0,105597.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-02-07,46674,3220,8658,   -6049,    -570,  -12833
1566,1144.0,105598.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-01-31,52723,3790,21491,   -3490,     913,   -4024
1567,1145.0,105599.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-01-24,56213,2877,25515,    1162,     449,   -1062
1568,1146.0,105600.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-01-17,55051,2428,26577,   -1585,     745,   -1855
1569,1147.0,105601.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-01-10,56636,1683,28432,    1904,     605,     159
1570,1148.0,105602.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1995-01-03,54732,1078,28273,    3143,    -219,    2119
1571,1149.0,105603.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-12-27,51589,1297,26154,  -15566,    -134,     279
1572,1150.0,105604.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-12-20,67155,1431,25875,     151,    -496,    1083
1573,1151.0,105605.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-12-13,67004,1927,24792,   11661,     -22,    5269
1574,1152.0,105606.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-12-06,55343,1949,19523,     881,     662,   -1990
1575,1153.0,105607.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-11-29,54462,1287,21513,    8169,    -318,    2875
1576,1154.0,105608.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-11-22,46293,1605,18638,    6558,    -976,    8405
1577,1155.0,105609.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-11-15,39735,2581,10233,    1894,   -4016,    -198
1578,1156.0,105610.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-11-08,37841,6597,10431,   -1017,   -1710,    2504
1579,1157.0,105611.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-11-01,38858,8307,7927,     837,   -1920,    1293
1580,1158.0,105612.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-10-25,38021,10227,6634,     171,     264,   -2314
1581,1159.0,105613.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-10-18,37850,9963,8948,   -6723,  -12728,    4642
1582,1160.0,105614.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-10-11,44573,22691,4306,   -1667,   -1356,     -18
1583,1161.0,105615.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-10-04,46240,24047,4324,     325,     235,     661
1584,1162.0,105616.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-09-27,45915,23812,3663,   -8766,   -1391,    -522
1585,1163.0,105617.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-09-20,54681,25203,4185,    3240,    2064,   -2922
1586,1164.0,105618.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-09-13,51441,23139,7107,     342,    7991,   -1500
1587,1165.0,105619.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-09-06,51099,15148,8607,    7036,   -1456,     280
1588,1166.0,105620.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-08-30,44063,16604,8327,    4754,    3245,    1223
1589,1167.0,105621.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-08-23,39309,13359,7104,    -655,    -700,    1517
1590,1168.0,105622.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-08-16,39964,14059,5587,    -252,     418,     881
1591,1169.0,105623.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-08-09,40216,13641,4706,    5957,    7433,   -3626
1592,1170.0,105624.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-08-02,34259,6208,8332,   -1340,   -6528,    2584
1593,1171.0,105625.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-07-26,35599,12736,5748,     672,    1118,    -221
1594,1172.0,105626.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-07-19,34927,11618,5969,   -1400,    1461,   -3736
1595,1173.0,105627.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-07-12,36327,10157,9705,    -209,   -1082,     913
1596,1174.0,105628.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-07-05,36536,11239,8792,   -3815,    1145,   -5247
1597,1175.0,105629.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-06-28,40351,10094,14039,     -96,      -4,    -876
1598,1176.0,105630.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-06-21,40447,10098,14915,   -2627,    3877,    9080
1599,1177.0,105631.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-06-14,43074,6221,5835,   -6219,    -590,    1192
1600,1178.0,105632.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-06-07,49293,6811,4643,    3866,    3494,   -4574
1601,1179.0,105633.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-05-31,45427,3317,9217,     283,     352,   -1083
1602,1180.0,105634.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-05-24,45144,2965,10300,    2246,   -1953,    1243
1603,1181.0,105635.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-05-17,42898,4918,9057,   -1092,   -1313,     421
1604,1182.0,105636.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-05-10,43990,6231,8636,      75,    1147,   -2875
1605,1183.0,105637.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-05-03,43915,5084,11511,    2168,    -213,    1777
1606,1184.0,105638.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-04-26,41747,5297,9734,   -1002,    -357,   -2281
1607,1185.0,105639.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-04-19,42749,5654,12015,    -674,     678,   -1928
1608,1186.0,105640.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-04-12,43423,4976,13943,    -153,    2212,    -451
1609,1187.0,105641.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-04-05,43576,2764,14394,    -967,   -1982,    -367
1610,1188.0,105642.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-03-29,44543,4746,14761,     889,     217,    2100
1611,1189.0,105643.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-03-22,43654,4529,12661,  -12742,     155,   -1260
1612,1190.0,105644.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-03-15,56396,4374,13921,    3819,     672,     819
1613,1191.0,105645.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-03-08,52577,3702,13102,    5602,    -319,    2090
1614,1192.0,105646.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-03-01,46975,4021,11012,    5427,    -991,    1754
1615,1193.0,105647.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-02-22,41548,5012,9258,     328,    1359,     408
1616,1194.0,105648.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-02-15,41220,3653,8850,    5855,       6,    3726
1617,1195.0,105649.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-02-08,35365,3647,5124,    6253,   -1292,    4039
1618,1196.0,105650.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-02-01,29112,4939,1085,     558,   -3188,     -91
1619,1197.0,105651.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-01-25,28554,8127,1176,    1031,    1937,    -336
1620,1198.0,105652.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-01-18,27523,6190,1512,    -171,    -716,     435
1621,1199.0,105653.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-01-11,27694,6906,1077,    -601,   -1334,     209
1622,1200.0,105654.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1994-01-04,28295,8240,868,    3963,    5209,   -1461
1623,1201.0,105655.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-12-28,24332,3031,2329,   -4879,    -138,   -2929
1624,1202.0,105656.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-12-21,29211,3169,5258,   -2227,     330,    1283
1625,1203.0,105657.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-12-14,31438,2839,3975,    -475,    -541,    1377
1626,1204.0,105658.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-12-07,31913,3380,2598,   -2460,     -40,   -1660
1627,1205.0,105659.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-11-30,34373,3420,4258,    2835,     111,    2038
1628,1206.0,105660.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-11-23,31538,3309,2220,    1905,     724,   -1852
1629,1207.0,105661.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-11-16,29633,2585,4072,   -4969,   -7113,    -181
1630,1208.0,105662.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-11-09,34602,9698,4253,    1130,    1092,     617
1631,1209.0,105663.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-11-02,33472,8606,3636,     284,     962,      70
1632,1210.0,105664.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-10-26,33188,7644,3566,  -11884,    3383,  -11586
1633,1211.0,105665.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-10-19,45072,4261,15152,   -4843,    -173,   -3776
1634,1212.0,105666.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-10-12,49915,4434,18928,    -508,     398,   -1648
1635,1213.0,105667.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-10-05,50423,4036,20576,   13651,     278,    8572
1636,1214.0,105668.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-09-28,36772,3758,12004,    1999,     670,    2417
1637,1215.0,105669.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-09-21,34773,3088,9587,  -10096,     685,   -3144
1638,1216.0,105670.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-09-14,44869,2403,12731,   -1911,     246,   -4908
1639,1217.0,105671.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-09-07,46780,2157,17639,    1537,     192,    -170
1640,1218.0,105672.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-08-31,45243,1965,17809,    -911,    1567,    -917
1641,1219.0,105673.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-08-24,46154,398,18726,   -2694,      45,    -229
1642,1220.0,105674.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-08-17,48848,353,18955,    5390,      42,    5760
1643,1221.0,105675.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-08-10,43458,311,13195,    2956,     -35,    2070
1644,1222.0,105676.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-08-03,40502,346,11125,   11645,   -1787,    6996
1645,1223.0,105677.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-07-27,28857,2133,4129,     278,   -1104,    1306
1646,1224.0,105678.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-07-20,28579,3237,2823,    -596,    1095,   -1528
1647,1225.0,105679.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-07-13,29175,2142,4351,   -2469,     420,   -3032
1648,1226.0,105680.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-07-06,31644,1722,7383,    4636,     161,    2924
1649,1227.0,105681.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-06-29,27008,1561,4459,     673,    -577,    -107
1650,1228.0,105682.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-06-22,26335,2138,4566,  -11167,    1802,   -2838
1651,1229.0,105683.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-06-15,37502,336,7404,      53,    -291,     340
1652,1230.0,105684.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-06-08,37449,627,7064,   13147,    -609,    4741
1653,1231.0,105685.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-06-01,24302,1236,2323,    1888,    -732,     242
1654,1232.0,105686.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-05-25,22414,1968,2081,   -5026,     961,   -4456
1655,1233.0,105687.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-05-18,27440,1007,6537,   -2266,    -214,   -1971
1656,1234.0,105688.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-05-11,29706,1221,8508,     -78,    -550,     297
1657,1235.0,105689.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-05-04,29784,1771,8211,     851,   -1182,    -257
1658,1236.0,105690.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-04-27,28933,2953,8468,    6242,    -374,    2793
1659,1237.0,105691.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-04-20,22691,3327,5675,     492,    -383,    1439
1660,1238.0,105692.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-04-13,22199,3710,4236,    1521,    -612,     220
1661,1239.0,105693.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-04-06,20678,4322,4016,    -326,   -1046,     442
1662,1240.0,105694.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-03-30,21004,5368,3574,     124,   -1960,    1372
1663,1241.0,105695.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-03-23,20880,7328,2202,   -9283,   -1544,     859
1664,1242.0,105696.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1993-03-16,30163,8872,1343,   -1606,     230,    -591
