As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Net Positions,Interpretation
2003-05-27,22461,2514,   -3624,    1989,93169,19947,Bearish Reversal
2003-05-20,26085,525,   -5533,    -203,95663,25560,Bearish Reversal
2003-05-13,31618,728,   -2084,    -217,98743,30890,Bearish
2003-05-06,33702,945,   -2672,       7,97802,32757,Bearish Reversal
2003-04-29,36374,938,    5086,     738,102455,35436,Bullish
2003-04-22,31288,200,   -2221,       0,97984,31088,Bearish
2003-04-15,33509,200,     506,       0,97003,33309,Bullish
2003-04-08,33003,200,    -958,    -572,94969,32803,Bearish
2003-04-01,33961,772,    -547,     472,94115,33189,Bearish
2003-03-25,34508,300,   -8168,     300,93264,34208,Bearish Reversal
2003-03-18,42676,0,     912,       0,121951,42676,Bullish
2003-03-11,41764,0,   -1020,    -320,121735,41764,Bearish
2003-03-04,42784,320,     855,       0,112974,42464,Bullish
2003-02-25,41929,320,   -1677,     120,109750,41609,Bearish
2003-02-18,43606,200,     754,     170,105250,43406,Bullish
2003-02-11,42852,30,    -495,    -170,101272,42822,Bearish Reversal
2003-02-04,43347,200,    4162,    -737,102651,43147,Bullish
2003-01-28,39185,937,    6600,     337,97544,38248,Bullish
2003-01-21,32585,600,    7103,     100,91593,31985,Bullish
2003-01-14,25482,500,   12351,     500,81532,24982,Bullish
2003-01-07,13131,0,   -1724,   -3336,61623,13131,Bullish Reversal
2002-12-31,14855,3336,   -8207,    3336,62742,11519,Bearish Reversal
2002-12-23,23062,0,   -1039,    -488,68035,23062,Bearish Reversal
2002-12-17,24101,488,    5419,     488,89152,23613,Bullish
2002-12-10,18682,0,    1406,    -634,77910,18682,Bullish
2002-12-03,17276,634,    8568,   -3772,64722,16642,Bullish
2002-11-26,8708,4406,   -1465,   -1277,59002,4302,Bearish Reversal
2002-11-19,10173,5683,   -3276,    3959,61051,4490,Bearish
2002-11-12,13449,1724,   -3636,     255,59832,11725,Bearish Reversal
2002-11-05,17085,1469,    2298,    -733,61231,15616,Bullish
2002-10-29,14787,2202,    5032,      13,57794,12585,Bullish
2002-10-22,9755,2189,    2122,   -5854,56278,7566,Bullish Reversal
2002-10-15,7633,8043,      73,     536,57220,-410,Bearish
2002-10-08,7560,7507,    1560,    1093,55966,53,Bullish
2002-10-01,6000,6414,    -520,     506,52448,-414,Bearish
2002-09-24,6520,5908,   -2422,    -860,51972,612,Bearish Reversal
2002-09-17,8942,6768,   -5072,    3357,73191,2174,Bearish Reversal
2002-09-10,14014,3411,      31,     -52,75560,10603,Bullish
2002-09-03,13983,3463,    8078,     325,69959,10520,Bullish
2002-08-27,5905,3138,     532,   -1678,61302,2767,Bullish Reversal
2002-08-20,5373,4816,     137,     641,63401,557,Bearish
2002-08-13,5236,4175,    -503,    -330,62556,1061,Bearish Reversal
2002-08-06,5739,4505,   -3082,    -111,65956,1234,Bearish
2002-07-30,8821,4616,   -5274,    -373,63134,4205,Bearish Reversal
2002-07-23,14095,4989,   -5441,    1675,70325,9106,Bearish Reversal
2002-07-16,19536,3314,   -5644,     450,77868,16222,Bearish Reversal
2002-07-09,25180,2864,      41,    1137,81078,22316,Bearish
2002-07-02,25139,1727,    4383,    -854,78330,23412,Bullish
2002-06-25,20756,2581,   -1406,    -636,76098,18175,Bearish Reversal
2002-06-18,22162,3217,   -2527,    3217,94694,18945,Bearish Reversal
2002-06-11,24689,0,   -3087,   -4498,95310,24689,Bullish
2002-06-04,27776,4498,     662,   -4411,88429,23278,Bullish
2002-05-28,27114,8909,    3562,     558,87172,18205,Bullish
2002-05-21,23552,8351,    1248,   -3430,83236,15201,Bullish
2002-05-14,22304,11781,    2708,   -1633,80626,10523,Bullish
2002-05-07,19596,13414,    5756,    1881,77436,6182,Bullish
2002-04-30,13840,11533,    3075,     299,71236,2307,Bullish
2002-04-23,10765,11234,    4773,   -3580,69168,-469,Bullish
2002-04-16,5992,14814,    -277,  -12217,64020,-8822,Bullish Reversal
2002-04-09,6269,27031,    -667,    7609,71824,-20762,Bearish
2002-04-02,6936,19422,   -2018,    5912,65664,-12486,Bearish
2002-03-26,8954,13510,   -2477,    -212,62741,-4556,Bearish Reversal
2002-03-19,11431,13722,     216,     407,76366,-2291,Bearish
2002-03-12,11215,13315,    2984,   -5010,76124,-2100,Bullish
2002-03-05,8231,18325,     723,   -9143,71722,-10094,Bullish Reversal
2002-02-26,7508,27468,   -1912,    8710,80851,-19960,Bearish
2002-02-19,9420,18758,    2595,   -1663,71389,-9338,Bullish
2002-02-12,6825,20421,     531,   -1299,70779,-13596,Bullish
2002-02-05,6294,21720,     821,    -917,68040,-15426,Bullish Reversal
2002-01-29,5473,22637,    -986,   -5867,72933,-17164,Bullish Reversal
2002-01-22,6459,28504,     643,    7243,76458,-22045,Bearish
2002-01-15,5816,21261,     882,     994,67456,-15445,Bearish
2002-01-08,4934,20267,     471,    1203,61485,-15333,Bearish
2001-12-28,4463,19064,   -1228,    7282,59460,-14601,Bearish
2001-12-21,5691,11782,    -779,     412,51055,-6091,Bearish Reversal
2001-12-18,6470,11370,    1516,   -1378,75039,-4900,Bullish Reversal
2001-12-11,4954,12748,    -318,    -494,77469,-7794,Bullish
2001-12-04,5272,13242,    1984,  -16718,74823,-7970,Bullish Reversal
2001-11-27,3288,29960,       0,    1297,87310,-26672,Bearish
2001-11-20,3288,28663,     -65,   -2779,83231,-25375,Bullish Reversal
2001-11-13,3353,31442,      23,    1680,83277,-28089,Bearish
2001-11-06,3330,29762,     701,    6560,78392,-26432,Bearish
2001-10-30,2629,23202,    -581,     188,72414,-20573,Bearish
2001-10-23,3210,23014,   -2090,    5096,70752,-19804,Bearish
2001-10-16,5300,17918,    1208,   -6463,68069,-12618,Bullish Reversal
2001-10-09,4092,24381,     706,   -9344,72186,-20289,Bullish Reversal
2001-10-02,3386,33725,     107,    2509,73001,-30339,Bearish
2001-09-25,3279,31216,     383,    1742,67827,-27937,Bearish Reversal
2001-09-18,2896,29474,    -228,    1083,83693,-26578,Bearish
2001-09-10,3124,28391,    -409,    9331,79523,-25267,Bearish
2001-09-04,3533,19060,    -413,    8239,65580,-15527,Bearish
2001-08-28,3946,10821,     759,     500,58016,-6875,Bullish
2001-08-21,3187,10321,   -1175,    4308,57084,-7134,Bearish
2001-08-14,4362,6013,      40,     131,51988,-1651,Bearish Reversal
2001-08-07,4322,5882,    -351,    -166,52698,-1560,Bearish
2001-07-31,4673,6048,     716,  -10100,51491,-1375,Bullish Reversal
2001-07-24,3957,16148,   -1608,    6420,57116,-12191,Bearish
2001-07-17,5565,9728,   -1632,    4003,54950,-4163,Bearish
2001-07-10,7197,5725,    -428,     224,53021,1472,Bearish Reversal
2001-07-03,7625,5501,    -146,   -5677,53420,2124,Bullish
2001-06-26,7771,11178,    1006,    -397,53314,-3407,Bullish Reversal
2001-06-19,6765,11575,    -767,   -1466,69704,-4810,Bullish Reversal
2001-06-12,7532,13041,     245,   -5775,70123,-5509,Bullish
2001-06-05,7287,18816,    2984,     471,64530,-11529,Bullish Reversal
2001-05-29,4303,18345,    -683,    1857,65466,-14042,Bearish
2001-05-22,4986,16488,    2007,   -1345,64565,-11502,Bullish Reversal
2001-05-15,2979,17833,   -1007,     713,65681,-14854,Bearish Reversal
2001-05-08,3986,17120,    -499,     479,65893,-13134,Bearish
2001-05-01,4485,16641,     942,    -419,63144,-12156,Bullish Reversal
2001-04-24,3543,17060,     442,   -1643,64298,-13517,Bullish
2001-04-17,3101,18703,    -968,    -388,63369,-15602,Bearish Reversal
2001-04-10,4069,19091,     110,   -4232,64143,-15022,Bullish Reversal
2001-04-03,3959,23323,     489,   -1179,66276,-19364,Bullish
2001-03-27,3470,24502,   -5844,     514,65818,-21032,Bearish Reversal
2001-03-20,9314,23988,   -1100,     155,78051,-14674,Bearish Reversal
2001-03-13,10414,23833,    1448,    1387,80110,-13419,Bullish
2001-03-06,8966,22446,    1113,    1644,70550,-13480,Bearish
2001-02-27,7853,20802,    -623,    8028,69634,-12949,Bearish
2001-02-20,8476,12774,   -1495,    2828,61308,-4298,Bearish
2001-02-13,9971,9946,   -1017,    7610,57201,25,Bearish
2001-02-06,10988,2336,     607,    -821,51675,8652,Bullish
2001-01-30,10381,3157,   -1726,     967,50284,7224,Bearish Reversal
2001-01-23,12107,2190,     600,   -5343,52651,9917,Bullish Reversal
2001-01-16,11507,7533,    1613,    -340,57391,3974,Bullish Reversal
2001-01-09,9894,7873,    4775,   -1069,57409,2021,Bullish
2001-01-02,5119,8942,    1169,   -6538,52655,-3823,Bullish Reversal
2000-12-26,3950,15480,     313,   -1803,55410,-11530,Bullish Reversal
2000-12-19,3637,17283,     238,    -977,69859,-13646,Bullish Reversal
2000-12-12,3399,18260,     -91,   -3667,75994,-14861,Bullish
2000-12-05,3490,21927,    -531,   -1275,71774,-18437,Bullish Reversal
2000-11-28,4021,23202,     134,   -8335,73411,-19181,Bullish Reversal
2000-11-21,3887,31537,      -9,   -2088,76490,-27650,Bullish Reversal
2000-11-14,3896,33625,     416,   -1450,79013,-29729,Bullish Reversal
2000-11-07,3480,35075,    -436,   -5946,79094,-31595,Bullish Reversal
2000-10-31,3916,41021,     648,    -269,81105,-37105,Bullish Reversal
2000-10-24,3268,41290,    -754,     -37,82404,-38022,Bearish Reversal
2000-10-17,4022,41327,     399,    2744,84011,-37305,Bearish
2000-10-10,3623,38583,      25,    -180,78505,-34960,No signal
2000-10-03,3598,38763,    2008,   14278,78505,-35165,Bearish
2000-09-26,1590,24485,   -1170,    4942,59723,-22895,Bearish Reversal
2000-09-19,2760,19543,    -212,    4596,72763,-16783,Bearish
2000-09-12,2972,14947,   -1813,    1390,68219,-11975,Bearish
2000-09-05,4785,13557,    1312,   -3656,63791,-8772,Bullish Reversal
2000-08-29,3473,17213,    1475,    2788,67795,-13740,Bearish
2000-08-22,1998,14425,   -1199,   -3050,63613,-12427,Bullish Reversal
2000-08-15,3197,17475,   -1586,      29,68102,-14278,Bearish
2000-08-08,4783,17446,     989,     650,65692,-12663,Bullish
2000-08-01,3794,16796,   -6779,     981,65130,-13002,Bearish Reversal
2000-07-25,10573,15815,    5613,   -7679,69355,-5242,Bullish
2000-07-18,4960,23494,    1307,     167,67426,-18534,Bullish
2000-07-11,3653,23327,     234,     114,66531,-19674,Bullish
2000-07-05,3419,23213,     820,    4316,65357,-19794,Bearish
2000-06-27,2599,18897,   -1439,     516,58960,-16298,Bearish Reversal
2000-06-20,4038,18381,     -47,    -621,74847,-14343,Bullish Reversal
2000-06-13,4085,19002,     924,   -2231,78822,-14917,Bullish
2000-06-06,3161,21233,   -2292,  -15709,68252,-18072,Bullish Reversal
2000-05-30,5453,36942,    -725,    4995,86836,-31489,Bearish
2000-05-23,6178,31947,    -322,    5613,82820,-25769,Bearish
2000-05-16,6500,26334,   -2189,    4613,72524,-19834,Bearish
2000-05-09,8689,21721,      -4,     949,71504,-13032,Bearish
2000-05-02,8693,20772,     796,    1515,71246,-12079,Bearish
2000-04-25,7897,19257,     456,     238,66751,-11360,Bullish Reversal
2000-04-18,7441,19019,    2579,    9972,67355,-11578,Bearish
2000-04-11,4862,9047,   -3461,     331,50945,-4185,Bearish Reversal
2000-04-04,8323,8716,     312,   -1756,53474,-393,Bullish Reversal
2000-03-28,8011,10472,    2278,   -4503,55329,-2461,Bullish Reversal
2000-03-21,5733,14975,     273,    7590,56963,-9242,Bearish Reversal
2000-03-14,5460,7385,    -633,     407,63071,-1925,Bearish
2000-03-07,6093,6978,   -2671,    1843,61387,-885,Bearish Reversal
2000-02-29,8764,5135,   -2079,   -1118,61992,3629,Bearish Reversal
2000-02-22,10843,6253,   -6651,    1403,62692,4590,Bearish Reversal
2000-02-15,17494,4850,   -5912,    1912,63502,12644,Bearish Reversal
2000-02-08,23406,2938,    -685,   -1659,66877,20468,Bullish
2000-02-01,24091,4597,   -8074,    -484,66504,19494,Bearish Reversal
2000-01-25,32165,5081,    7656,     284,73798,27084,Bullish
2000-01-18,24509,4797,    1749,   -7882,63372,19712,Bullish
2000-01-11,22760,12679,   -2050,    1294,61961,10081,Bearish
2000-01-04,24810,11385,    7208,     540,61690,13425,Bullish
1999-12-28,17602,10845,   11165,   -2240,51101,6757,Bullish
1999-12-21,6437,13085,     -12,    3018,45109,-6648,Bearish Reversal
1999-12-14,6449,10067,   -1319,    -356,54029,-3618,Bearish Reversal
1999-12-07,7768,10423,   -4521,    3327,61260,-2655,Bearish
1999-11-30,12289,7096,   -5990,    1357,58571,5193,Bearish Reversal
1999-11-23,18279,5739,    2336,    1312,62385,12540,Bullish
1999-11-16,15943,4427,    1115,     -38,61403,11516,Bullish
1999-11-09,14828,4465,    4636,     529,59358,10363,Bullish
1999-11-02,10192,3936,    3170,     129,56413,6256,Bullish
1999-10-26,7022,3807,    1537,   -2953,52319,3215,Bullish Reversal
1999-10-19,5485,6760,  -15326,    1472,53655,-1275,Bearish Reversal
1999-10-12,20811,5288,    -371,      34,63872,15523,Bearish Reversal
1999-10-05,21182,5254,    4321,     962,64521,15928,Bullish
1999-09-28,16861,4292,    4203,    -964,60305,12569,Bullish
1999-09-21,12658,5256,    5966,     622,52901,7402,Bullish Reversal
1999-09-14,6692,4634,     969,   -5231,73156,2058,Bullish
1999-09-07,5723,9865,    -320,   -1986,71695,-4142,Bullish
1999-08-31,6043,11851,     486,    -350,68733,-5808,Bullish
1999-08-24,5557,12201,   -1003,     820,66844,-6644,Bearish
1999-08-17,6560,11381,     -96,  -12845,66156,-4821,Bullish Reversal
1999-08-10,6656,24226,     282,  -11363,76379,-17570,Bullish Reversal
1999-08-03,6374,35589,    1179,    5463,84345,-29215,Bearish
1999-07-27,5195,30126,   -7581,   19794,75262,-24931,Bearish
1999-07-20,12776,10332,    -648,    5126,61710,2444,Bearish Reversal
1999-07-13,13424,5206,   -5210,    1701,62623,8218,Bearish
1999-07-06,18634,3505,   -3946,     607,61270,15129,Bearish Reversal
1999-06-29,22580,2898,     757,     283,62374,19682,Bullish
1999-06-22,21823,2615,   -2001,    -945,62240,19208,Bearish Reversal
1999-06-15,23824,3560,     218,    -529,83577,20264,Bullish Reversal
1999-06-08,23606,4089,   -1411,     892,85077,19517,Bearish
1999-06-01,25017,3197,   -6572,     221,77848,21820,Bearish Reversal
1999-05-25,31589,2976,   -3455,   -1170,84475,28613,Bearish Reversal
1999-05-18,35044,4146,    -238,      29,87144,30898,Bearish
1999-05-11,35282,4117,    -512,      87,84985,31165,Bearish
1999-05-04,35794,4030,      45,     471,84922,31764,Bearish
1999-04-27,35749,3559,    3614,      79,83465,32190,Bullish
1999-04-20,32135,3480,    8866,    -658,79692,28655,Bullish
1999-04-13,23269,4138,   10621,    1183,70341,19131,Bullish
1999-04-06,12648,2955,    2913,    -317,59329,9693,Bullish
1999-03-30,9735,3272,   -2799,     941,54803,6463,Bearish Reversal
1999-03-23,12534,2331,    3102,   -1063,55557,10203,Bullish Reversal
1999-03-16,9432,3394,   -1548,     166,72693,6038,Bearish
1999-03-09,10980,3228,   -2864,    -350,72008,7752,Bearish
1999-03-02,13844,3578,   -4641,     939,70181,10266,Bearish Reversal
1999-02-23,18485,2639,    -503,    -302,79306,15846,Bearish
1999-02-16,18988,2941,    1896,     542,76337,16047,Bullish
1999-02-09,17092,2399,    9712,   -1635,70696,14693,Bullish
1999-02-02,7380,4034,    1287,    1288,57132,3346,Bearish
1999-01-26,6093,2746,    -395,    -581,51323,3347,Bullish
1999-01-19,6488,3327,   -4869,     283,50810,3161,Bearish Reversal
1999-01-12,11357,3044,    6719,    -899,51921,8313,Bullish
1999-01-05,4638,3943,    2787,   -6183,44072,695,Bullish
1998-12-29,1851,10126,      47,     116,39871,-8275,Bearish
1998-12-22,1804,10010,    -409,    2259,39710,-8206,Bearish Reversal
1998-12-15,2213,7751,    -116,      68,57842,-5538,Bearish Reversal
1998-12-08,2329,7683,   -1586,    1006,59112,-5354,Bearish Reversal
1998-12-01,3915,6677,    1749,   -1566,65472,-2762,Bullish
1998-11-24,2166,8243,    -405,     424,63624,-6077,Bearish
1998-11-17,2571,7819,    -566,    2905,63048,-5248,Bearish
1998-11-10,3137,4914,     874,    1002,60716,-1777,Bearish
1998-11-03,2263,3912,     153,   -1182,56026,-1649,Bullish
1998-10-27,2110,5094,    -199,     -58,52934,-2984,Bearish
1998-10-20,2309,5152,      80,    -679,51585,-2843,Bullish
1998-10-13,2229,5831,    -270,    -967,50240,-3602,Bullish Reversal
1998-10-06,2499,6798,     492,    1368,51219,-4299,Bearish Reversal
1998-09-29,2007,5430,      28,   -1982,52049,-3423,Bullish
1998-09-22,1979,7412,    -928,   -1723,51581,-5433,Bullish Reversal
1998-09-15,2907,9135,   -2468,   -3922,65301,-6228,Bullish Reversal
1998-09-08,5375,13057,     111,   -3228,71659,-7682,Bullish Reversal
1998-09-01,5264,16285,     311,  -10969,73780,-11021,Bullish Reversal
1998-08-25,4953,27254,     680,     328,75626,-22301,Bullish Reversal
1998-08-18,4273,26926,    -568,     254,77200,-22653,Bearish
1998-08-11,4841,26672,     563,    -938,72943,-21831,Bullish Reversal
1998-08-04,4278,27610,    -346,     648,73331,-23332,Bearish
1998-07-28,4624,26962,    -410,    1734,71906,-22338,Bearish Reversal
1998-07-21,5034,25228,     440,    1830,72088,-20194,Bearish
1998-07-14,4594,23398,     308,   -2036,70340,-18804,Bullish
1998-07-07,4286,25434,     182,   -1167,69815,-21148,Bullish
1998-06-30,4104,26601,   -1200,    -359,68815,-22497,Bearish
1998-06-23,5304,26960,     424,   -2701,67433,-21656,Bullish Reversal
1998-06-16,4880,29661,     544,    5958,86700,-24781,Bearish
1998-06-09,4336,23703,    -544,    -462,80094,-19367,Bearish
1998-06-02,4880,24165,     152,     669,70537,-19285,Bearish Reversal
1998-05-26,4728,23496,    1217,     810,70687,-18768,Bullish
1998-05-19,3511,22686,    -281,    9391,67254,-19175,Bearish
1998-05-12,3792,13295,     574,     757,61808,-9503,Bearish
1998-05-05,3218,12538,     410,     851,60297,-9320,Bearish
1998-04-28,2808,11687,    -229,    1260,59705,-8879,Bearish
1998-04-21,3037,10427,   -2519,    1257,58919,-7390,Bearish Reversal
1998-04-14,5556,9170,    -223,    6159,59612,-3614,Bearish
1998-04-07,5779,3011,   -1182,     168,57121,2768,Bearish Reversal
1998-03-31,6961,2843,     197,     153,58818,4118,Bullish
1998-03-24,6764,2690,     -31,     782,53446,4074,Bearish Reversal
1998-03-17,6795,1908,    1833,     140,67562,4887,Bullish Reversal
1998-03-10,4962,1768,    1228,   -5966,68037,3194,Bullish Reversal
1998-03-03,3734,7734,     -20,     249,68465,-4000,Bearish Reversal
1998-02-24,3754,7485,    1479,   -3839,70658,-3731,Bullish
1998-02-17,2275,11324,    -709,     352,68889,-9049,Bearish
1998-02-10,2984,10972,     302,   -7380,64827,-7988,Bullish Reversal
1998-02-03,2682,18352,    -613,   -1855,67444,-15670,Bullish
1998-01-27,3295,20207,    -421,    2759,64419,-16912,Bearish
1998-01-20,3716,17448,     536,    -464,63599,-13732,Bullish
1998-01-13,3180,17912,    -666,   -5203,62101,-14732,Bullish Reversal
1998-01-06,3846,23115,      31,   -2097,62751,-19269,Bullish Reversal
1997-12-30,3815,25212,   -1045,     -32,66115,-21397,Bearish
1997-12-23,4860,25244,     941,    5116,65173,-20384,Bearish Reversal
1997-12-19,4258,20617,     339,     489,60824,-16359,Bearish Reversal
1997-12-16,3919,20128,      24,   -2545,84023,-16209,Bullish Reversal
1997-12-09,3895,22673,     -27,    -757,86967,-18778,Bullish
1997-12-02,3922,23430,    -379,   -1788,75838,-19508,Bullish Reversal
1997-11-25,4301,25218,     327,    -487,77709,-20917,Bullish
1997-11-18,3974,25705,     130,    -235,74605,-21731,Bullish
1997-11-11,3844,25940,    -441,   -3848,71927,-22096,Bullish Reversal
1997-11-04,4285,29788,     448,    -115,74076,-25503,Bullish
1997-10-28,3837,29903,   -2308,   15603,72943,-26066,Bearish
1997-10-21,6145,14300,   -5006,    5189,55131,-8155,Bearish
1997-10-14,11151,9111,   -6762,    1489,54173,2040,Bearish Reversal
1997-10-07,17913,7622,    9399,   -2621,58958,10291,Bullish
1997-09-30,8514,10243,    3009,   -5333,49379,-1729,Bullish Reversal
1997-09-23,5505,15576,    -500,     441,49901,-10071,Bearish Reversal
1997-09-16,6005,15135,    -336,    5881,62926,-9130,Bearish
1997-09-09,6341,9254,    1391,   -1451,61756,-2913,Bullish Reversal
1997-09-02,4950,10705,    -164,   -9597,62757,-5755,Bullish Reversal
1997-08-26,5114,20302,      34,     790,70373,-15188,Bearish
1997-08-19,5080,19512,     602,    6086,64364,-14432,Bearish
1997-08-12,4478,13426,     466,    5251,57100,-8948,Bearish
1997-08-05,4012,8175,    -286,   -1057,45845,-4163,Bullish
1997-07-29,4298,9232,     -69,    3791,45305,-4934,Bearish
1997-07-22,4367,5441,     368,   -1106,43465,-1074,Bullish Reversal
1997-07-15,3999,6547,    -298,    1154,43544,-2548,Bearish
1997-07-08,4297,5393,    1669,    -840,43168,-1096,Bullish Reversal
1997-07-01,2628,6233,     511,     463,43224,-3605,Bullish
1997-06-24,2117,5770,    -982,     926,42957,-3653,Bearish Reversal
1997-06-17,3099,4844,      74,   -1195,67533,-1745,Bullish
1997-06-10,3025,6039,   -2294,     687,67393,-3014,Bearish Reversal
1997-06-03,5319,5352,    -944,    -450,70087,-33,Bearish
1997-05-27,6263,5802,    -844,   -4568,69553,461,Bullish
1997-05-20,7107,10370,    2275,   -4544,68670,-3263,Bullish Reversal
1997-05-13,4832,14914,    -507,    1035,76830,-10082,Bearish
1997-05-06,5339,13879,     645,   -5285,76382,-8540,Bullish Reversal
1997-04-29,4694,19164,     267,   -1441,82815,-14470,Bullish Reversal
1997-04-22,4427,20605,    -181,    -243,84497,-16178,Bullish
1997-04-15,4608,20848,    1527,     518,84124,-16240,Bullish
1997-04-08,3081,20330,   -1846,     670,81384,-17249,Bearish
1997-04-01,4927,19660,    -133,      68,78679,-14733,Bearish
1997-03-25,5060,19592,      53,    2598,74773,-14532,Bearish Reversal
1997-03-18,5007,16994,      -8,    2244,75819,-11987,Bearish
1997-03-11,5015,14750,    2159,    1188,74320,-9735,Bullish
1997-03-04,2856,13562,     378,    8030,62862,-10706,Bearish
1997-02-25,2478,5532,   -2164,    2055,56461,-3054,Bearish Reversal
1997-02-18,4642,3477,    1283,      45,56628,1165,Bullish
1997-02-11,3359,3432,   -2473,    -435,54206,-73,Bearish Reversal
1997-02-04,5832,3867,    -394,    1024,55453,1965,Bearish
1997-01-28,6226,2843,    -379,     -20,54495,3383,Bearish
1997-01-21,6605,2863,    -128,   -2069,52257,3742,Bullish Reversal
1997-01-14,6733,4932,     603,   -5428,54037,1801,Bullish Reversal
1997-01-07,6130,10360,  -11825,   -6878,60630,-4230,Bearish Reversal
1996-12-31,17955,17238,    1532,    3729,68803,717,Bearish
1996-12-24,16423,13509,    -907,     478,63184,2914,Bearish Reversal
1996-12-17,17330,13031,    4472,    2078,81456,4299,Bullish
1996-12-10,12858,10953,   -5121,    7950,78507,1905,Bearish
1996-12-03,17979,3003,  -11539,    1261,73121,14976,Bearish Reversal
1996-11-26,29518,1742,   -2018,     784,77569,27776,Bearish
1996-11-19,31536,958,  -15244,     -13,76972,30578,Bearish Reversal
1996-11-12,46780,971,    4037,    -242,89808,45809,Bullish
1996-11-05,42743,1213,    3566,     -62,85426,41530,Bullish
1996-10-29,39177,1275,    6530,    -355,77686,37902,Bullish
1996-10-22,32647,1630,    1789,    -560,70122,31017,Bullish
1996-10-15,30858,2190,    1350,     665,68361,28668,Bullish
1996-10-08,29508,1525,   14402,   -2072,64746,27983,Bullish
1996-10-01,15106,3597,    6835,    1470,51335,11509,Bullish
1996-09-24,8271,2127,    4465,   -2660,38003,6144,Bullish Reversal
1996-09-17,3806,4787,     555,    -690,42447,-981,Bullish Reversal
1996-09-10,3251,5477,   -9508,    1166,48902,-2226,Bearish Reversal
1996-09-03,12759,4311,    5351,    1556,50100,8448,Bullish
1996-08-27,7408,2755,    4052,   -3105,43173,4653,Bullish
1996-08-20,3356,5860,     465,   -1286,40733,-2504,Bullish
1996-08-13,2891,7146,    -500,    -702,39870,-4255,Bullish Reversal
1996-08-06,3391,7848,     353,     214,41519,-4457,Bullish
1996-07-30,3038,7634,   -1103,    2714,39255,-4596,Bearish
1996-07-23,4141,4920,    -929,    -282,36777,-779,Bearish Reversal
1996-07-16,5070,5202,     517,     955,37383,-132,Bearish
1996-07-09,4553,4247,   -6129,    1054,36736,306,Bearish Reversal
1996-07-02,10682,3193,     819,    1606,37716,7489,Bearish
1996-06-25,9863,1587,    6483,    -265,34868,8276,Bullish Reversal
1996-06-18,3380,1852,    -688,       0,37261,1528,Bearish Reversal
1996-06-11,4068,1852,    1571,   -3077,39445,2216,Bullish Reversal
1996-06-04,2497,4929,     345,  -11402,43947,-2432,Bullish Reversal
1996-05-28,2152,16331,     146,    3446,53866,-14179,Bearish
1996-05-21,2006,12885,   -4801,    6767,49808,-10879,Bearish
1996-05-14,6807,6118,   -1322,    3730,46048,689,Bearish
1996-05-07,8129,2388,    -327,     588,42265,5741,Bearish
1996-04-30,8456,1800,   -1784,    1387,38673,6656,Bearish Reversal
1996-04-23,10240,413,   -3936,       0,39169,9827,Bearish Reversal
1996-04-16,14176,413,   -1652,    -289,41267,13763,Bearish
1996-04-09,15828,702,   -3345,     208,41188,15126,Bearish Reversal
1996-04-02,19173,494,    5048,    -179,45017,18679,Bullish
1996-03-26,14125,673,    -914,    -125,38235,13452,Bearish Reversal
1996-03-19,15039,798,   10020,    -848,47150,14241,Bullish
1996-03-12,5019,1646,    1558,   -1772,37673,3373,Bullish
1996-03-05,3461,3418,    1626,   -2150,35854,43,Bullish Reversal
1996-02-27,1835,5568,    -126,   -1748,36277,-3733,Bullish Reversal
1996-02-20,1961,7316,   -1071,    4062,39066,-5355,Bearish
1996-02-13,3032,3254,     -90,   -9596,35631,-222,Bullish Reversal
1996-02-06,3122,12850,    1191,    -573,42313,-9728,Bullish Reversal
1996-01-30,1931,13423,    -399,   11478,42912,-11492,Bearish
1996-01-23,2330,1945,    -567,    1122,29221,385,Bearish
1996-01-16,2897,823,    -282,     -23,28290,2074,Bearish
1996-01-09,3179,846,     241,    -544,27971,2333,Bullish Reversal
1996-01-02,2938,1390,      53,    -204,29038,1548,Bullish
1995-12-26,2885,1594,     746,   -8869,27808,1291,Bullish Reversal
1995-12-19,2139,10463,     146,    -207,50078,-8324,Bullish Reversal
1995-12-12,1993,10670,   -1128,    8203,51147,-8677,Bearish
1995-12-05,3121,2467,   -1160,    2467,42909,654,Bearish
1995-11-28,4281,0,      68,    -270,41357,4281,Bullish
1995-11-21,4213,270,      39,     -32,40386,3943,Bullish
1995-11-14,4174,302,    -495,     302,39472,3872,Bearish
1995-11-07,4669,0,     644,    -206,39221,4669,Bullish Reversal
1995-10-31,4025,206,   -1249,   -3943,42519,3819,Bullish
1995-10-24,5274,4149,   -6009,    3190,42368,1125,Bearish Reversal
1995-10-17,11283,959,    -173,      69,43870,10324,Bearish Reversal
1995-10-10,11456,890,    1488,      70,45203,10566,Bullish
1995-10-03,9968,820,    6483,       9,43581,9148,Bullish
1995-09-26,3485,811,    -258,   -1258,33153,2674,Bullish Reversal
1995-09-19,3743,2069,  -20345,    1600,50826,1674,Bearish Reversal
1995-09-12,24088,469,   -2726,    -646,74047,23619,Bearish
1995-09-05,26814,1115,    1325,    -181,59686,25699,Bullish
1995-08-29,25489,1296,   12888,     625,57983,24193,Bullish
1995-08-22,12601,671,     940,    -514,38582,11930,Bullish
1995-08-15,11661,1185,    -726,     497,38040,10476,Bearish Reversal
