As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Net Positions,Interpretation
2003-03-04,6175,11935,     576,    2068,33782,-5760,Bearish
2003-02-25,5599,9867,    -343,     464,30801,-4268,Bearish
2003-02-18,5942,9403,     434,    -221,30796,-3461,Bullish Reversal
2003-02-11,5508,9624,     308,    2901,31328,-4116,Bearish
2003-02-04,5200,6723,    -414,    -332,28136,-1523,Bearish
2003-01-28,5614,7055,    1237,     -30,27229,-1441,Bullish
2003-01-21,4377,7085,     559,    1035,27140,-2708,Bearish
2003-01-14,3818,6050,     338,    1064,26765,-2232,Bearish
2003-01-07,3480,4986,     630,    -995,24864,-1506,Bullish
2002-12-31,2850,5981,    -407,     548,24103,-3131,Bearish
2002-12-23,3257,5433,   -4532,   -1986,23114,-2176,Bearish Reversal
2002-12-17,7789,7419,     385,     -74,38697,370,Bullish
2002-12-10,7404,7493,     911,     147,33566,-89,Bullish
2002-12-03,6493,7346,     266,    -559,32945,-853,Bullish Reversal
2002-11-26,6227,7905,     712,   -1629,33811,-1678,Bullish
2002-11-19,5515,9534,     -14,    -548,33694,-4019,Bullish Reversal
2002-11-12,5529,10082,    -489,     864,33789,-4553,Bearish Reversal
2002-11-05,6018,9218,     111,     336,33816,-3200,Bearish
2002-10-29,5907,8882,    1077,     136,33640,-2975,Bullish
2002-10-22,4830,8746,     -77,   -3156,31636,-3916,Bullish Reversal
2002-10-15,4907,11902,    -116,     907,32007,-6995,Bearish Reversal
2002-10-08,5023,10995,    1445,    1045,32763,-5972,Bullish
2002-10-01,3578,9950,     563,    -428,29561,-6372,Bullish Reversal
2002-09-24,3015,10378,   -1363,   -1432,30077,-7363,Bullish Reversal
2002-09-17,4378,11810,     600,    2583,45904,-7432,Bearish
2002-09-10,3778,9227,    -537,    -886,35518,-5449,Bullish
2002-09-03,4315,10113,    -126,     590,32561,-5798,Bearish Reversal
2002-08-27,4441,9523,     176,    1394,32814,-5082,Bearish
2002-08-20,4265,8129,     923,    -918,32031,-3864,Bullish
2002-08-13,3342,9047,     939,   -1280,31586,-5705,Bullish Reversal
2002-08-06,2403,10327,      26,     553,34215,-7924,Bearish
2002-07-30,2377,9774,   -2476,     800,31860,-7397,Bearish Reversal
2002-07-23,4853,8974,    2016,    1463,36896,-4121,Bullish
2002-07-16,2837,7511,     935,   -1238,32334,-4674,Bullish
2002-07-09,1902,8749,     419,     749,29919,-6847,Bearish Reversal
2002-07-02,1483,8000,    -363,    1576,30210,-6517,Bearish
2002-06-25,1846,6424,   -4311,    -179,26543,-4578,Bearish Reversal
2002-06-18,6157,6603,    -734,   -1060,38671,-446,Bullish
2002-06-11,6891,7663,    -143,   -1241,35485,-772,Bullish
2002-06-04,7034,8904,     684,    1249,35435,-1870,Bearish
2002-05-28,6350,7655,   -1368,    1005,33182,-1305,Bearish
2002-05-21,7718,6650,    2061,     607,32577,1068,Bullish Reversal
2002-05-14,5657,6043,     921,      92,32945,-386,Bullish
2002-05-07,4736,5951,    1344,    1681,30565,-1215,Bearish
2002-04-30,3392,4270,     436,    -453,27045,-878,Bullish Reversal
2002-04-23,2956,4723,    -684,      74,28707,-1767,Bearish Reversal
2002-04-16,3640,4649,    1046,     -12,29088,-1009,Bullish
2002-04-09,2594,4661,    -225,    -511,28024,-2067,Bullish
2002-04-02,2819,5172,     -61,     348,27176,-2353,Bearish Reversal
2002-03-26,2880,4824,    -332,    -247,27194,-1944,Bearish Reversal
2002-03-19,3212,5071,     269,   -3078,29464,-1859,Bullish Reversal
2002-03-12,2943,8149,      91,     283,45525,-5206,Bearish Reversal
2002-03-05,2852,7866,     610,    -374,47182,-5014,Bullish
2002-02-26,2242,8240,     898,    1020,42540,-5998,Bearish
2002-02-19,1344,7220,     -26,    1003,36350,-5876,Bearish
2002-02-12,1370,6217,     247,      58,33430,-4847,Bullish
2002-02-05,1123,6159,     -16,    1072,29076,-5036,Bearish
2002-01-29,1139,5087,    -143,     211,27331,-3948,Bearish
2002-01-22,1282,4876,      70,     741,25139,-3594,Bearish
2002-01-15,1212,4135,     177,     -32,22333,-2923,Bullish
2002-01-08,1035,4167,    -336,    -171,21619,-3132,Bearish
2001-12-28,1371,4338,     244,    -153,20818,-2967,Bullish Reversal
2001-12-21,1127,4491,    -918,   -1510,21142,-3364,Bullish Reversal
2001-12-18,2045,6001,     272,    -735,31007,-3956,Bullish
2001-12-11,1773,6736,     163,    -716,28665,-4963,Bullish
2001-12-04,1610,7452,      77,    -426,28274,-5842,Bullish Reversal
2001-11-27,1533,7878,      87,    -120,30143,-6345,Bullish Reversal
2001-11-20,1446,7998,    -438,     200,30196,-6552,Bearish Reversal
2001-11-13,1884,7798,     184,     784,30582,-5914,Bearish Reversal
2001-11-06,1700,7014,      14,   -1029,31406,-5314,Bullish Reversal
2001-10-30,1686,8043,    -133,    -514,32090,-6357,Bullish Reversal
2001-10-23,1819,8557,    -315,   -1122,32670,-6738,Bullish
2001-10-16,2134,9679,    -570,    1073,32105,-7545,Bearish
2001-10-09,2704,8606,    -511,    -103,31156,-5902,Bearish
2001-10-02,3215,8709,    -573,     805,30723,-5494,Bearish
2001-09-25,3788,7904,    -228,   -1751,28547,-4116,Bullish Reversal
2001-09-18,4016,9655,     872,    -626,40911,-5639,Bullish
2001-09-10,3144,10281,   -3134,     435,36292,-7137,Bearish Reversal
2001-09-04,6278,9846,    -436,     545,37853,-3568,Bearish
2001-08-28,6714,9301,       1,    -146,34355,-2587,Bullish Reversal
2001-08-21,6713,9447,      45,    1070,34630,-2734,Bearish
2001-08-14,6668,8377,     353,    2219,32924,-1709,Bearish
2001-08-07,6315,6158,     -81,    -287,29943,157,Bullish
2001-07-31,6396,6445,     137,     845,29309,-49,Bearish
2001-07-24,6259,5600,    -283,    1765,27943,659,Bearish
2001-07-17,6542,3835,     -90,    -754,26049,2707,Bullish
2001-07-10,6632,4589,    -222,     604,25425,2043,Bearish
2001-07-03,6854,3985,    -182,     -78,24425,2869,Bearish
2001-06-26,7036,4063,     663,    -475,23163,2973,Bullish
2001-06-19,6373,4538,    -833,   -4602,22611,1835,Bullish Reversal
2001-06-12,7206,9140,   -1073,    -717,37886,-1934,Bearish
2001-06-05,8279,9857,     131,     123,35257,-1578,Bullish
2001-05-29,8148,9734,    -205,    -443,33836,-1586,Bullish Reversal
2001-05-22,8353,10177,     296,    1135,35033,-1824,Bearish
2001-05-15,8057,9042,   -1803,    -714,32915,-985,Bearish Reversal
2001-05-08,9860,9756,    -434,   -1434,33539,104,Bullish
2001-05-01,10294,11190,    1591,     914,31820,-896,Bullish
2001-04-24,8703,10276,    -361,   -1957,31615,-1573,Bullish Reversal
2001-04-17,9064,12233,     -95,    1437,33104,-3169,Bearish
2001-04-10,9159,10796,     395,    -196,33049,-1637,Bullish
2001-04-03,8764,10992,    -367,    1831,32337,-2228,Bearish
2001-03-27,9131,9161,   -1230,    4012,27446,-30,Bearish
2001-03-20,10361,5149,    1042,    -698,26198,5212,Bullish Reversal
2001-03-13,9319,5847,    -156,    1344,31245,3472,Bearish
2001-03-06,9475,4503,      34,    1431,26788,4972,Bearish
2001-02-27,9441,3072,    -370,     370,25127,6369,Bearish
2001-02-20,9811,2702,     161,     459,23779,7109,Bearish Reversal
2001-02-13,9650,2243,     898,     395,24025,7407,Bullish
2001-02-06,8752,1848,    -757,   -1595,22191,6904,Bullish Reversal
2001-01-30,9509,3443,     391,    1427,22549,6066,Bearish
2001-01-23,9118,2016,     482,    -207,21838,7102,Bullish Reversal
2001-01-16,8636,2223,     721,    -146,22463,6413,Bullish
2001-01-09,7915,2369,    1525,     154,21805,5546,Bullish
2001-01-02,6390,2215,    1165,     397,19667,4175,Bullish
2000-12-26,5225,1818,    1192,      19,18068,3407,Bullish
2000-12-19,4033,1799,     400,      76,16923,2234,Bullish Reversal
2000-12-12,3633,1723,     933,      76,26394,1910,Bullish
2000-12-05,2700,1647,   -1389,     591,21263,1053,Bearish
2000-11-28,4089,1056,     318,    -115,21070,3033,Bullish
2000-11-21,3771,1171,     352,      88,18886,2600,Bullish
2000-11-14,3419,1083,     571,     132,18727,2336,Bullish
2000-11-07,2848,951,     837,    -651,18063,1897,Bullish Reversal
2000-10-31,2011,1602,     537,     522,18405,409,Bullish
2000-10-24,1474,1080,    -130,    -428,15960,394,Bullish
2000-10-17,1604,1508,     284,    -132,15155,96,Bullish
2000-10-10,1320,1640,     107,     332,14137,-320,Bearish
2000-10-03,1213,1308,      35,    -148,12082,-95,Bullish
2000-09-26,1178,1456,    -878,     158,11414,-278,Bearish Reversal
2000-09-19,2056,1298,   -1065,    -173,11998,758,Bearish Reversal
2000-09-12,3121,1471,    -181,      78,19514,1650,Bearish
2000-09-05,3302,1393,      -9,      57,17017,1909,Bearish
2000-08-29,3311,1336,     522,    -160,16591,1975,Bullish
2000-08-22,2789,1496,     938,     -15,16352,1293,Bullish
2000-08-15,1851,1511,    -206,     -63,15235,340,Bearish
2000-08-08,2057,1574,    -155,    -627,14975,483,Bullish Reversal
2000-08-01,2212,2201,     238,     127,15604,11,Bullish
2000-07-25,1974,2074,     148,    -369,14494,-100,Bullish
2000-07-18,1826,2443,      86,     318,13841,-617,Bearish Reversal
2000-07-11,1740,2125,     336,   -1728,14303,-385,Bullish
2000-07-05,1404,3853,    -318,    -520,13635,-2449,Bullish Reversal
2000-06-27,1722,4373,     133,     366,14186,-2651,Bearish
2000-06-20,1589,4007,    -770,    -614,13442,-2418,Bearish Reversal
2000-06-13,2359,4621,    -229,    -209,21652,-2262,Bearish
2000-06-06,2588,4830,     154,     204,20479,-2242,Bearish Reversal
2000-05-30,2434,4626,     369,     241,20905,-2192,Bullish
2000-05-23,2065,4385,    -541,     768,19565,-2320,Bearish
2000-05-16,2606,3617,    -976,   -1283,19388,-1011,Bullish
2000-05-09,3582,4900,    -331,     608,18754,-1318,Bearish
2000-05-02,3913,4292,    -317,    -339,18522,-379,Bullish Reversal
2000-04-25,4230,4631,    1202,   -1801,19914,-401,Bullish
2000-04-18,3028,6432,    -711,      58,17381,-3404,Bearish Reversal
2000-04-11,3739,6374,     488,     628,17588,-2635,Bearish Reversal
2000-04-04,3251,5746,     771,     699,18219,-2495,Bullish
2000-03-28,2480,5047,    -804,     144,16561,-2567,Bearish Reversal
2000-03-21,3284,4903,   -2111,      93,17413,-1619,Bearish Reversal
2000-03-14,5395,4810,     255,    -428,24889,585,Bullish
2000-03-07,5140,5238,   -1341,     634,21939,-98,Bearish
2000-02-29,6481,4604,    2351,    -313,21571,1877,Bullish
2000-02-22,4130,4917,    1872,      72,17025,-787,Bullish
2000-02-15,2258,4845,    -115,    -338,14973,-2587,Bullish
2000-02-08,2373,5183,     307,    2233,13904,-2810,Bearish
2000-02-01,2066,2950,     759,      38,13542,-884,Bullish
2000-01-25,1307,2912,   -2156,    -744,13404,-1605,Bearish Reversal
2000-01-18,3463,3656,     198,     101,14336,-193,Bullish Reversal
2000-01-11,3265,3555,    1812,     788,14388,-290,Bullish
2000-01-04,1453,2767,     184,    -156,11853,-1314,Bullish Reversal
1999-12-28,1269,2923,    -276,      11,11933,-1654,Bearish
1999-12-21,1545,2912,   -1727,   -1790,10344,-1367,Bullish Reversal
1999-12-14,3272,4702,     283,    -188,23720,-1430,Bullish
1999-12-07,2989,4890,     248,    -681,21193,-1901,Bullish
1999-11-30,2741,5571,      54,    -146,21089,-2830,Bullish
1999-11-23,2687,5717,    -741,    -301,20697,-3030,Bearish Reversal
1999-11-16,3428,6018,     599,    -126,23246,-2590,Bullish Reversal
1999-11-09,2829,6144,     345,    -594,23530,-3315,Bullish Reversal
1999-11-02,2484,6738,    -194,   -2916,23674,-4254,Bullish Reversal
1999-10-26,2678,9654,    -254,     749,25347,-6976,Bearish Reversal
1999-10-19,2932,8905,     597,     776,27163,-5973,Bearish
1999-10-12,2335,8129,    -390,     931,23621,-5794,Bearish Reversal
1999-10-05,2725,7198,     -74,     184,23818,-4473,Bearish
1999-09-28,2799,7014,     466,    1892,22472,-4215,Bearish
1999-09-21,2333,5122,    -271,    -373,20592,-2789,Bullish Reversal
1999-09-14,2604,5495,    -249,    -172,25977,-2891,Bearish
1999-09-07,2853,5667,    -348,    -110,25871,-2814,Bearish Reversal
1999-08-31,3201,5777,    -849,    -974,26077,-2576,Bullish Reversal
1999-08-24,4050,6751,     993,     876,27051,-2701,Bullish
1999-08-17,3057,5875,     364,      12,25801,-2818,Bullish
1999-08-10,2693,5863,     160,     256,25134,-3170,Bearish
1999-08-03,2533,5607,   -1054,     581,22617,-3074,Bearish
1999-07-27,3587,5026,     -79,    -113,22470,-1439,Bullish
1999-07-20,3666,5139,    -284,    -228,22108,-1473,Bearish
1999-07-13,3950,5367,     156,     652,21076,-1417,Bearish Reversal
1999-07-06,3794,4715,    1224,    -282,21146,-921,Bullish
1999-06-29,2570,4997,    -499,     -83,19454,-2427,Bearish
1999-06-22,3069,5080,    -216,   -1202,19258,-2011,Bullish Reversal
1999-06-15,3285,6282,    -230,    -333,24244,-2997,Bullish
1999-06-08,3515,6615,     335,     285,23430,-3100,Bullish Reversal
1999-06-01,3180,6330,    -254,   -1320,23542,-3150,Bullish Reversal
1999-05-25,3434,7650,      11,     -44,26167,-4216,Bullish Reversal
1999-05-18,3423,7694,    -126,    -626,26559,-4271,Bullish Reversal
1999-05-11,3549,8320,     358,     729,27140,-4771,Bearish
1999-05-04,3191,7591,     217,    1302,25940,-4400,Bearish
1999-04-27,2974,6289,     -45,   -1105,22908,-3315,Bullish Reversal
1999-04-20,3019,7394,    -176,    2671,24845,-4375,Bearish
1999-04-13,3195,4723,      48,    1009,18269,-1528,Bearish
1999-04-06,3147,3714,    -416,      29,16111,-567,Bearish Reversal
1999-03-30,3563,3685,     425,     -65,16670,-122,Bullish
1999-03-23,3138,3750,     183,   -1093,16568,-612,Bullish Reversal
1999-03-16,2955,4843,     539,      64,21832,-1888,Bullish
1999-03-09,2416,4779,    1363,   -1145,21777,-2363,Bullish
1999-03-02,1053,5924,     -89,    -251,20239,-4871,Bullish Reversal
1999-02-23,1142,6175,      45,     372,20487,-5033,Bearish
1999-02-16,1097,5803,     -55,    -152,19520,-4706,Bullish Reversal
1999-02-09,1152,5955,    -162,     670,19692,-4803,Bearish
1999-02-02,1314,5285,     185,      45,17645,-3971,Bullish
1999-01-26,1129,5240,     -27,     328,16038,-4111,Bearish Reversal
1999-01-19,1156,4912,    -144,    -401,16751,-3756,Bullish
1999-01-12,1300,5313,     -53,    -871,16715,-4013,Bullish
1999-01-05,1353,6184,     213,     803,16644,-4831,Bearish
1998-12-29,1140,5381,      24,    -224,15273,-4241,Bullish Reversal
1998-12-22,1116,5605,    -536,     841,15452,-4489,Bearish Reversal
1998-12-15,1652,4764,     -75,     752,20269,-3112,Bearish
1998-12-08,1727,4012,     298,    -223,18282,-2285,Bullish Reversal
1998-12-01,1429,4235,      47,     509,18334,-2806,Bearish
1998-11-24,1382,3726,      83,    -290,17958,-2344,Bullish
1998-11-17,1299,4016,     121,    -363,17761,-2717,Bullish
1998-11-10,1178,4379,     182,     -99,17598,-3201,Bullish
1998-11-03,996,4478,     -78,     -18,17103,-3482,Bearish Reversal
1998-10-27,1074,4496,     213,     326,17283,-3422,Bearish
1998-10-20,861,4170,    -280,    -643,17076,-3309,Bullish Reversal
1998-10-13,1141,4813,      65,      15,17535,-3672,Bullish
1998-10-06,1076,4798,     -87,     482,17456,-3722,Bearish
1998-09-29,1163,4316,     -87,      28,15876,-3153,Bearish
1998-09-22,1250,4288,    -170,    -119,14895,-3038,Bearish Reversal
1998-09-15,1420,4407,      86,    -296,21262,-2987,Bullish
1998-09-08,1334,4703,    -442,    -115,20609,-3369,Bearish
1998-09-01,1776,4818,     553,      61,20238,-3042,Bullish
1998-08-25,1223,4757,    -144,     275,17129,-3534,Bearish Reversal
1998-08-18,1367,4482,      57,     251,17786,-3115,Bearish
1998-08-11,1310,4231,    -238,    -221,17375,-2921,Bearish Reversal
1998-08-04,1548,4452,     199,     545,17567,-2904,Bearish
1998-07-28,1349,3907,    -195,     413,16367,-2558,Bearish Reversal
1998-07-21,1544,3494,    -339,     -73,16400,-1950,Bearish
1998-07-14,1883,3567,       4,     271,16295,-1684,Bearish
1998-07-07,1879,3296,     710,    -667,14802,-1417,Bullish
1998-06-30,1169,3963,      27,    -315,14647,-2794,Bullish
1998-06-23,1142,4278,     122,   -1188,13837,-3136,Bullish Reversal
1998-06-16,1020,5466,     276,    1139,19030,-4446,Bearish
1998-06-09,744,4327,    -243,     126,16296,-3583,Bearish
1998-06-02,987,4201,     131,     260,16159,-3214,Bearish
1998-05-26,856,3941,      62,     573,14950,-3085,Bearish
1998-05-19,794,3368,     -90,    -165,14492,-2574,Bullish
1998-05-12,884,3533,    -209,     -50,14291,-2649,Bearish
1998-05-05,1093,3583,     -19,     194,13934,-2490,Bearish Reversal
1998-04-28,1112,3389,     283,     158,15223,-2277,Bullish
1998-04-21,829,3231,     204,    -487,13833,-2402,Bullish Reversal
1998-04-14,625,3718,    -296,     332,14528,-3093,Bearish
1998-04-07,921,3386,    -403,     514,13021,-2465,Bearish
1998-03-31,1324,2872,    -122,     260,11582,-1548,Bearish
1998-03-24,1446,2612,   -1473,   -1459,11320,-1166,Bearish Reversal
1998-03-17,2919,4071,     221,     338,17806,-1152,Bearish
1998-03-10,2698,3733,    -270,     289,14325,-1035,Bearish Reversal
1998-03-03,2968,3444,     -38,     800,15814,-476,Bearish
1998-02-24,3006,2644,     458,    -278,15478,362,Bullish Reversal
1998-02-17,2548,2922,     327,    -840,15498,-374,Bullish Reversal
1998-02-10,2221,3762,      91,   -1079,15737,-1541,Bullish
1998-02-03,2130,4841,    -260,    -403,15424,-2711,Bullish Reversal
1998-01-27,2390,5244,    -620,     320,16241,-2854,Bearish
1998-01-20,3010,4924,     120,    1421,15018,-1914,Bearish
1998-01-13,2890,3503,     192,    1201,14995,-613,Bearish
1998-01-06,2698,2302,     104,      40,12504,396,Bullish
1997-12-30,2594,2262,    -170,    -192,12338,332,Bullish Reversal
1997-12-23,2764,2454,    1522,    -744,12605,310,Bullish Reversal
1997-12-19,2616,2400,    1374,    -798,12709,216,Bullish Reversal
1997-12-16,1242,3198,     -20,     249,19667,-1956,Bearish
1997-12-09,1262,2949,     -28,    -226,17040,-1687,Bullish
1997-12-02,1290,3175,     -71,      78,14846,-1885,Bearish
1997-11-25,1361,3097,     156,    -137,14125,-1736,Bullish
1997-11-18,1205,3234,     192,    1009,12853,-2029,Bearish
1997-11-11,1013,2225,    -881,     312,10322,-1212,Bearish
1997-11-04,1894,1913,     678,     832,9006,-19,Bearish
1997-10-28,1216,1081,     569,    -300,7731,135,Bullish
1997-10-21,647,1381,     356,     626,5371,-734,Bearish
1997-10-14,291,755,    -383,     244,3953,-464,Bearish
1997-10-07,674,511,.,.,2863,163,No signal
