As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Net Positions,Interpretation
2005-04-26,173826,36049,   21011,   -2374,302084,137777,Bullish
2005-04-19,152815,38423,    2204,    1156,280432,114392,Bullish
2005-04-12,150611,37267,    7124,      44,279545,113344,Bullish
2005-04-05,143487,37223,    3996,    -747,272946,106264,Bullish Reversal
2005-03-29,139491,37970,   -8598,  -18358,281601,101521,Bullish Reversal
2005-03-22,148089,56328,  -30635,  -11274,299531,91761,Bearish Reversal
2005-03-15,178724,67602,   34794,   -5851,335503,111122,Bullish
2005-03-08,143930,73453,    8189,   -5607,296335,70477,Bullish
2005-03-01,135741,79060,   16423,   -1353,287761,56681,Bullish
2005-02-22,119318,80413,    9897,   -7301,267860,38905,Bullish
2005-02-15,109421,87714,   11791,    1259,262589,21707,Bullish
2005-02-08,97630,86455,   -4758,   12185,255424,11175,Bearish
2005-02-01,102388,74270,   -4990,   -4763,253116,28118,Bearish Reversal
2005-01-25,107378,79033,    -447,     774,273430,28345,Bearish Reversal
2005-01-18,107825,78259,   -1672,    5549,275630,29566,Bearish
2005-01-11,109497,72710,  -30974,    5482,275461,36787,Bearish Reversal
2005-01-04,140471,67228,  -29043,   -3533,302298,73243,Bearish Reversal
2004-12-28,169514,70761,    7118,   -1382,330965,98753,Bullish
2004-12-21,162396,72143,    2394,     -65,319955,90253,Bullish
2004-12-14,160002,72208,  -51206,   -6653,316029,87794,Bearish Reversal
2004-12-07,211208,78861,    9990,    6096,353244,132347,Bullish
2004-11-30,201218,72765,   -1703,    8476,345646,128453,Bearish Reversal
2004-11-23,202921,64289,    6550,   -9081,352638,138632,Bullish Reversal
2004-11-16,196371,73370,    8843,    3695,362336,123001,Bullish
2004-11-09,187528,69675,   11459,    5043,342146,117853,Bullish
2004-11-02,176069,64632,   -9273,    7185,313532,111437,Bearish Reversal
2004-10-26,185342,57447,   12693,    5712,321849,127895,Bullish
2004-10-19,172649,51735,    7120,    1343,305225,120914,Bullish
2004-10-12,165529,50392,    2588,    1543,302197,115137,Bullish
2004-10-05,162941,48849,   38126,    6152,296592,114092,Bullish
2004-09-28,124815,42697,   16587,   -1204,266565,82118,Bullish
2004-09-21,108228,43901,    7181,   -2290,256086,64327,Bullish
2004-09-14,101047,46191,  -10920,   -3633,249885,54856,Bearish Reversal
2004-09-07,111967,49824,  -18753,    -399,256711,62143,Bearish Reversal
2004-08-31,130720,50223,    4239,    8503,269575,80497,Bearish
2004-08-24,126481,41720,   34600,    3629,259849,84761,Bullish
2004-08-17,91881,38091,    6825,    -858,227948,53790,Bullish
2004-08-10,85056,38949,    3511,   -8142,219062,46107,Bullish
2004-08-03,81545,47091,    3081,    1942,217814,34454,Bullish Reversal
2004-07-27,78464,45149,  -35696,    1447,232007,33315,Bearish Reversal
2004-07-20,114160,43702,    2111,    2087,256572,70458,Bullish
2004-07-13,112049,41615,   30030,   -9001,247735,70434,Bullish
2004-07-06,82019,50616,   -4654,    4110,226957,31403,Bearish
2004-06-29,86673,46506,    3333,    3064,226773,40167,Bullish
2004-06-22,83340,43442,    2806,   -7976,219524,39898,Bullish Reversal
2004-06-15,80534,51418,    1656,    2871,223243,29116,Bearish Reversal
2004-06-08,78878,48547,     585,    2237,225921,30331,Bearish Reversal
2004-06-01,78293,46310,    1580,   -8194,228721,31983,Bullish Reversal
2004-05-25,76713,54504,   -5575,    -271,252665,22209,Bearish Reversal
2004-05-18,82288,54775,   -4488,    6015,253647,27513,Bearish Reversal
2004-05-11,86776,48760,   -5069,   11578,254742,38016,Bearish
2004-05-04,91845,37182,   -6384,   -3243,246863,54663,Bearish
2004-04-27,98229,40425,  -11209,    4263,246504,57804,Bearish Reversal
2004-04-20,109438,36162,  -65137,     283,255395,73276,Bearish Reversal
2004-04-12,174575,35879,   -1710,    3847,305423,138696,Bearish Reversal
2004-04-06,176285,32032,   16532,   -2583,305661,144253,Bullish
2004-03-30,159753,34615,   15400,   -7227,295044,125138,Bullish
2004-03-23,144353,41842,   46237,    6205,281839,102511,Bullish
2004-03-16,98116,35637,    2986,    1046,245495,62479,Bullish
2004-03-09,95130,34591,   11328,   -5332,230009,60539,Bullish Reversal
2004-03-02,83802,39923,  -11986,    7193,237352,43879,Bearish Reversal
2004-02-24,95788,32730,  -10844,   -3597,241721,63058,Bearish Reversal
2004-02-17,106632,36327,   10980,     961,241858,70305,Bullish
2004-02-10,95652,35366,     524,    7802,237396,60286,Bearish
2004-02-03,95128,27564,  -22972,   -4480,236512,67564,Bearish Reversal
2004-01-27,118100,32044,   -7220,   -8241,275490,86056,Bullish Reversal
2004-01-20,125320,40285,  -22425,    -228,277381,85035,Bearish Reversal
2004-01-13,147745,40513,   -3946,    4807,300273,107232,Bearish
2004-01-06,151691,35706,    5044,    1659,284500,115985,Bullish
2003-12-30,146647,34047,    2864,   -1464,278641,112600,Bullish
2003-12-22,143783,35511,   -4250,    3586,273517,108272,Bearish Reversal
2003-12-16,148033,31925,    7386,   -1694,278928,116108,Bullish
2003-12-09,140647,33619,   -1995,    3832,276302,107028,Bearish Reversal
2003-12-02,142642,29787,    8549,    3722,278759,112855,Bullish Reversal
2003-11-25,134093,26065,   -2136,  -17004,285510,108028,Bullish Reversal
2003-11-18,136229,43069,   11773,    1191,285620,93160,Bullish
2003-11-11,124456,41878,    4754,    6786,270895,82578,Bearish
2003-11-04,119702,35092,   -6491,    -488,262696,84610,Bearish
2003-10-28,126193,35580,   10251,     502,261514,90613,Bullish
2003-10-21,115942,35078,    7327,    3355,252897,80864,Bullish
2003-10-14,108615,31723,   -2196,    1677,246133,76892,Bearish Reversal
2003-10-07,110811,30046,  -25760,  -11337,255935,80765,Bearish Reversal
2003-09-30,136571,41383,  -10016,    2464,277922,95188,Bearish Reversal
2003-09-23,146587,38919,    1769,     -83,291738,107668,Bullish
2003-09-16,144818,39002,   -6712,    2564,283175,105816,Bearish Reversal
2003-09-09,151530,36438,    5300,   13055,283325,115092,Bearish
2003-09-02,146230,23383,   28890,    6270,274981,122847,Bullish
2003-08-26,117340,17113,   13117,    2888,243009,100227,Bullish
2003-08-19,104223,14225,   19645,   -3840,229142,89998,Bullish
2003-08-12,84578,18065,    8955,     253,209187,66513,Bullish
2003-08-05,75623,17812,  -17688,     -52,200599,57811,Bearish Reversal
2003-07-29,93311,17864,   33243,   -2795,238119,75447,Bullish
2003-07-22,60068,20659,    9023,   -2871,192848,39409,Bullish
2003-07-15,51045,23530,   -5932,    7881,186983,27515,Bearish Reversal
2003-07-08,56977,15649,   -2545,    1341,187327,41328,Bearish
2003-07-01,59522,14308,   -6168,   -2498,187164,45214,Bearish Reversal
2003-06-24,65690,16806,  -15809,    -518,192790,48884,Bearish Reversal
2003-06-17,81499,17324,    2381,    3805,199642,64175,Bearish Reversal
2003-06-10,79118,13519,  -15037,    4411,201381,65599,Bearish Reversal
2003-06-03,94155,9108,   15860,    -438,205219,85047,Bullish Reversal
2003-05-27,78295,9546,   -1399,   -4407,206318,68749,Bullish
2003-05-20,79694,13953,   21601,   -1720,196238,65741,Bullish
2003-05-13,58093,15673,    4216,    1087,183957,42420,Bullish
2003-05-06,53877,14586,    4532,   -9992,178933,39291,Bullish
2003-04-29,49345,24578,    -956,    -646,176123,24767,Bearish Reversal
2003-04-22,50301,25224,    2634,   -1138,177869,25077,Bullish Reversal
2003-04-15,47667,26362,    2171,    6563,180817,21305,Bearish
2003-04-08,45496,19799,    4837,    3507,173293,25697,Bullish
2003-04-01,40659,16292,   -4561,     602,171558,24367,Bearish Reversal
2003-03-25,45220,15690,   -6677,  -14786,182966,29530,Bullish Reversal
2003-03-18,51897,30476,  -10125,    2003,189983,21421,Bearish Reversal
2003-03-11,62022,28473,    1873,    -700,193841,33549,Bullish
2003-03-04,60149,29173,    -715,   -4726,189928,30976,Bullish Reversal
2003-02-25,60864,33899,   -8895,     -53,196138,26965,Bearish Reversal
2003-02-14,69759,33952,  -19861,   -5559,202671,35807,Bearish Reversal
2003-02-11,89620,39511,  -15534,    1171,216608,50109,Bearish Reversal
2003-02-04,105154,38340,   13242,    3295,241161,66814,Bullish
2003-01-28,91912,35045,   -3101,    1714,229819,56867,Bearish
2003-01-21,95013,33331,    1967,     947,218286,61682,Bullish
2003-01-14,93046,32384,    -618,    2283,214684,60662,Bearish Reversal
2003-01-07,93664,30101,    5662,    1604,215299,63563,Bullish
2002-12-31,88002,28497,    1902,    -498,206914,59505,Bullish
2002-12-23,86100,28995,    -849,   -2754,201761,57105,Bullish Reversal
2002-12-17,86949,31749,   13733,    9892,205550,55200,Bullish
2002-12-10,73216,21857,   24671,    6273,180754,51359,Bullish
2002-12-03,48545,15584,   -3943,     650,158433,32961,Bearish Reversal
2002-11-26,52488,14934,   -4177,   -3875,166371,37554,Bearish Reversal
2002-11-19,56665,18809,    -935,   -1884,169985,37856,Bullish Reversal
2002-11-12,57600,20693,   18618,    1696,174682,36907,Bullish
2002-11-05,38982,18997,    5286,     632,152269,19985,Bullish
2002-10-29,33696,18365,   -1142,   -7011,152205,15331,Bullish Reversal
2002-10-22,34838,25376,   -5992,     460,155085,9462,Bearish Reversal
2002-10-15,40830,24916,  -21162,     596,158344,15914,Bearish Reversal
2002-10-08,61992,24320,   -5747,    -717,173762,37672,Bearish Reversal
2002-10-01,67739,25037,    -335,    -856,178261,42702,Bullish Reversal
2002-09-24,68074,25893,   21964,    4969,187501,42181,Bullish
2002-09-17,46110,20924,     417,   -4948,164036,25186,Bullish
2002-09-10,45693,25872,   15987,    2281,161170,19821,Bullish
2002-09-03,29706,23591,    2174,   -1559,149202,6115,Bullish Reversal
2002-08-27,27532,25150,    -748,    1578,150531,2382,Bearish
2002-08-20,28280,23572,    2648,   -2536,149693,4708,Bullish
2002-08-13,25632,26108,     773,    2226,144723,-476,Bearish
2002-08-06,24859,23882,   -2601,   -3193,140484,977,Bullish Reversal
2002-07-30,27460,27075,  -20736,    5117,147221,385,Bearish Reversal
2002-07-23,48196,21958,    1134,   -1193,171233,26238,Bullish Reversal
2002-07-16,47062,23151,    1464,     181,173241,23911,Bullish
2002-07-09,45598,22970,   -7836,    -391,169837,22628,Bearish
2002-07-02,53434,23361,   -9522,   -1628,167318,30073,Bearish Reversal
2002-06-25,62956,24989,    -489,    2785,176291,37967,Bearish
2002-06-18,63445,22204,   -4761,     454,169101,41241,Bearish Reversal
2002-06-11,68206,21750,   -4838,   -9351,171476,46456,Bullish Reversal
2002-06-04,73044,31101,   -2166,   -2786,181999,41943,Bullish Reversal
2002-05-28,75210,33887,    -122,    5469,190444,41323,Bearish
2002-05-21,75332,28418,    5261,   -3814,189679,46914,Bullish Reversal
2002-05-14,70071,32232,   -6686,     -90,191721,37839,Bearish Reversal
2002-05-07,76757,32322,    3308,    4940,192242,44435,Bearish
2002-04-30,73449,27382,    8281,    1879,180829,46067,Bullish
2002-04-23,65168,25503,    6317,   -1266,162580,39665,Bullish
2002-04-16,58851,26769,   -4929,    -504,154615,32082,Bearish
2002-04-09,63780,27273,    1332,    2486,152187,36507,Bearish Reversal
2002-04-02,62448,24787,    8753,    5486,153322,37661,Bullish
2002-03-26,53695,19301,    5302,   -1105,148479,34394,Bullish
2002-03-19,48393,20406,   -2132,     367,140007,27987,Bearish Reversal
2002-03-12,50525,20039,   -5148,   -5172,140978,30486,Bullish Reversal
2002-03-05,55673,25211,   -2731,   -4114,144154,30462,Bullish Reversal
2002-02-26,58404,29325,   -3344,    1941,144384,29079,Bearish Reversal
2002-02-19,61748,27384,      42,    2011,148242,34364,Bearish
2002-02-12,61706,25373,    7896,    5651,148022,36333,Bullish
2002-02-05,53810,19722,   24766,    3112,138370,34088,Bullish
2002-01-29,29044,16610,  -15756,   -2261,124540,12434,Bearish Reversal
2002-01-22,44800,18871,   -2710,     802,132005,25929,Bearish
2002-01-15,47510,18069,   18278,   -5807,128197,29441,Bullish
2002-01-08,29232,23876,     403,   -5598,113020,5356,Bullish Reversal
2001-12-28,28829,29474,     754,   -1504,113672,-645,Bullish
2001-12-21,28075,30978,   -2744,    -702,110971,-2903,Bearish
2001-12-18,30819,31680,    5013,  -15843,110873,-861,Bullish Reversal
2001-12-11,25806,47523,    -336,   11352,115485,-21717,Bearish
2001-12-04,26142,36171,    2509,     398,105023,-10029,Bullish Reversal
2001-11-27,23633,35773,   -1747,    1220,111942,-12140,Bearish Reversal
2001-11-20,25380,34553,   -3932,   10668,115326,-9173,Bearish
2001-11-13,29312,23885,   -3270,    4833,111255,5427,Bearish Reversal
2001-11-06,32582,19052,     541,    -829,115880,13530,Bullish Reversal
2001-10-30,32041,19881,   -3426,    -907,118614,12160,Bearish
2001-10-23,35467,20788,   -8307,    1102,117875,14679,Bearish Reversal
2001-10-16,43774,19686,  -10152,   -1462,126767,24088,Bearish Reversal
2001-10-09,53926,21148,   -1050,    1427,134663,32778,Bearish
2001-10-02,54976,19721,    -724,     659,132653,35255,Bearish
2001-09-25,55700,19062,    8545,    1055,129840,36638,Bullish
2001-09-18,47155,18007,    4818,   -3506,120062,29148,Bullish
2001-09-10,42337,21513,   -2430,    2663,119518,20824,Bearish Reversal
2001-09-04,44767,18850,   -1800,     105,121687,25917,Bearish
2001-08-28,46567,18745,  -10482,    1230,120108,27822,Bearish Reversal
2001-08-21,57049,17515,    6614,     -51,131631,39534,Bullish
2001-08-14,50435,17566,   25368,   -9191,119311,32869,Bullish
2001-08-07,25067,26757,     978,     -38,98582,-1690,Bullish Reversal
2001-07-31,24089,26795,   -7298,    8782,100943,-2706,Bearish Reversal
2001-07-24,31387,18013,    1237,   -1371,111764,13374,Bullish Reversal
2001-07-17,30150,19384,   -1028,   -1192,116292,10766,Bullish Reversal
2001-07-10,31178,20576,   -1586,    3982,118688,10602,Bearish
2001-07-03,32764,16594,   -4440,    1463,117731,16170,Bearish Reversal
2001-06-26,37204,15131,    3221,     150,125033,22073,Bullish
2001-06-19,33983,14981,    1740,    1293,118500,19002,Bullish
2001-06-12,32243,13688,   -2475,    3981,114065,18555,Bearish
2001-06-05,34718,9707,  -20399,   -2174,109182,25011,Bearish Reversal
2001-05-29,55117,11881,    1612,   -2688,133990,43236,Bullish
2001-05-22,53505,14569,   24676,  -12729,133866,38936,Bullish
2001-05-15,28829,27298,   15962,  -11357,106947,1531,Bullish Reversal
2001-05-08,12867,38655,     129,   -2053,109018,-25788,Bullish Reversal
2001-05-01,12738,40708,     986,   -6055,110868,-27970,Bullish Reversal
2001-04-24,11752,46763,    1661,   -8897,114900,-35011,Bullish Reversal
2001-04-17,10091,55660,    -870,  -13434,122146,-45569,Bullish Reversal
2001-04-10,10961,69094,     735,    7514,130116,-58133,Bearish
2001-04-03,10226,61580,   -1780,   16270,118398,-51354,Bearish Reversal
2001-03-27,12006,45310,     408,   -4257,122944,-33304,Bullish Reversal
2001-03-20,11598,49567,   -7452,    6273,123758,-37969,Bearish Reversal
2001-03-13,19050,43294,    1244,  -16494,126821,-24244,Bullish Reversal
2001-03-06,17806,59788,      53,   -8760,133440,-41982,Bullish Reversal
2001-02-27,17753,68548,    1462,  -14474,143173,-50795,Bullish Reversal
2001-02-20,16291,83022,     652,    8411,148782,-66731,Bearish
2001-02-13,15639,74611,    -757,    5509,143725,-58972,Bearish
2001-02-06,16396,69102,   -2451,   -3560,135682,-52706,Bullish Reversal
2001-01-30,18847,72662,    3221,    -662,141156,-53815,Bullish
2001-01-23,15626,73324,    1883,    2421,140120,-57698,Bearish
2001-01-16,13743,70903,   -2035,   16899,139180,-57160,Bearish
2001-01-09,15778,54004,   -1967,   12524,126527,-38226,Bearish
2001-01-02,17745,41480,   -1195,    8281,114491,-23735,Bearish Reversal
2000-12-26,18940,33199,    1732,   -6177,114850,-14259,Bullish
2000-12-19,17208,39376,   -1626,    2600,114708,-22168,Bearish
2000-12-12,18834,36776,    1932,   -7047,110455,-17942,Bullish Reversal
2000-12-05,16902,43823,     497,   -8783,113455,-26921,Bullish Reversal
2000-11-28,16405,52606,     -90,  -10345,124950,-36201,Bullish Reversal
2000-11-21,16495,62951,     350,    1830,132633,-46456,Bearish Reversal
2000-11-14,16145,61121,   -6353,    4503,140258,-44976,Bearish
2000-11-07,22498,56618,   -1810,     588,138300,-34120,Bearish
2000-10-31,24308,56030,   -6430,    6721,137818,-31722,Bearish
2000-10-24,30738,49309,    1430,    3264,135064,-18571,Bearish
2000-10-17,29308,46045,    3831,   -4958,129680,-16737,Bullish Reversal
2000-10-10,25477,51003,    2033,    7448,134015,-25526,Bearish
2000-10-03,23444,43555,    -589,   -6429,124815,-20111,Bullish Reversal
2000-09-26,24033,49984,    1159,   -3451,133035,-25951,Bullish Reversal
2000-09-19,22874,53435,     843,    4406,137565,-30561,Bearish
2000-09-12,22031,49029,   -1372,    6744,133431,-26998,Bearish
2000-09-05,23403,42285,    1275,   -8481,125433,-18882,Bullish Reversal
2000-08-29,22128,50766,    -127,    2290,132014,-28638,Bearish
2000-08-22,22255,48476,    2658,   -4007,130211,-26221,Bullish Reversal
2000-08-15,19597,52483,   -1574,    6289,132994,-32886,Bearish
2000-08-08,21171,46194,   -1949,   17477,122540,-25023,Bearish
2000-08-01,23120,28717,   -1232,    7908,111188,-5597,Bearish Reversal
2000-07-25,24352,20809,   -2254,    3218,122177,3543,Bearish Reversal
2000-07-18,26606,17591,   -2487,     896,136090,9015,Bearish Reversal
2000-07-11,29093,16695,   -2258,    1172,146022,12398,Bearish Reversal
2000-07-05,31351,15523,    -470,     -79,150096,15828,Bearish
2000-06-27,31821,15602,    -859,    1980,143700,16219,Bearish Reversal
2000-06-20,32680,13622,    1206,   -3192,143814,19058,Bullish
2000-06-13,31474,16814,    5445,  -13232,141504,14660,Bullish
2000-06-06,26029,30046,    6168,  -30439,140841,-4017,Bullish Reversal
2000-05-30,19861,60485,    2236,    7018,159156,-40624,Bearish Reversal
2000-05-23,17625,53467,    1877,    8189,163062,-35842,Bearish
2000-05-16,15748,45278,   -3960,    -152,160373,-29530,Bearish Reversal
2000-05-09,19708,45430,    1179,   -5694,162759,-25722,Bullish Reversal
2000-05-02,18529,51124,    1101,    6154,168231,-32595,Bearish
2000-04-25,17428,44970,   -1152,    6037,156486,-27542,Bearish
2000-04-18,18580,38933,     148,   -1684,153546,-20353,Bullish
2000-04-11,18432,40617,    -697,   -1823,153144,-22185,Bullish Reversal
2000-04-04,19129,42440,    3977,   13003,155378,-23311,Bearish
2000-03-28,15152,29437,  -17916,   11302,150712,-14285,Bearish Reversal
2000-03-21,33068,18135,   -1509,     853,164397,14933,Bearish
2000-03-14,34577,17282,   -3826,   -2450,161540,17295,Bearish
2000-03-07,38403,19732,   -2696,   -2580,161362,18671,Bearish Reversal
2000-02-29,41099,22312,  -10980,    1241,166509,18787,Bearish Reversal
2000-02-22,52079,21071,    9972,    -339,168125,31008,Bullish
2000-02-15,42107,21410,    1493,  -10190,157231,20697,Bullish
2000-02-08,40614,31600,   21200,    3353,153976,9014,Bullish
2000-02-01,19414,28247,     -55,    3244,134305,-8833,Bearish Reversal
2000-01-25,19469,25003,    -426,   -1995,142913,-5534,Bullish Reversal
2000-01-18,19895,26998,    2196,  -14919,148055,-7103,Bullish Reversal
2000-01-11,17699,41917,    5339,     849,157326,-24218,Bullish
2000-01-04,12360,41068,    1484,    1239,155835,-28708,Bullish Reversal
1999-12-28,10876,39829,    -517,     467,156526,-28953,Bearish
1999-12-21,11393,39362,    1132,    8548,156318,-27969,Bearish
1999-12-14,10261,30814,  -14148,    3433,155142,-20553,Bearish Reversal
1999-12-07,24409,27381,   -7402,    1699,156712,-2972,Bearish Reversal
1999-11-30,31811,25682,   -1799,    1426,163574,6129,Bearish Reversal
1999-11-23,33610,24256,    5520,   -1063,171564,9354,Bullish Reversal
1999-11-16,28090,25319,    4421,  -17469,182148,2771,Bullish Reversal
1999-11-09,23669,42788,   -4117,    -281,203057,-19119,Bearish Reversal
1999-11-02,27786,43069,   -5684,   -4016,208907,-15283,Bearish Reversal
1999-10-26,33470,47085,   -2131,   -5812,217916,-13615,Bullish Reversal
1999-10-19,35601,52897,    -121,     174,223090,-17296,Bearish
1999-10-12,35722,52723,   -7372,  -12228,216938,-17001,Bullish
1999-10-05,43094,64951,   -4787,    2755,215041,-21857,Bearish Reversal
1999-09-28,47881,62196,   20646,   -2881,225467,-14315,Bullish
1999-09-21,27235,65077,    8735,   -7555,205259,-37842,Bullish
1999-09-14,18500,72632,    1569,   -7209,201806,-54132,Bullish
1999-09-07,16931,79841,    -288,    1131,201266,-62910,Bearish
1999-08-31,17219,78710,    1008,    3412,198692,-61491,Bearish
1999-08-24,16211,75298,   -5049,   18796,191040,-59087,Bearish Reversal
1999-08-17,21260,56502,    5988,  -13834,191776,-35242,Bullish Reversal
1999-08-10,15272,70336,   -2486,   -3862,193698,-55064,Bullish
1999-08-03,17758,74198,    4134,   -7320,188933,-56440,Bullish Reversal
1999-07-27,13624,81518,    3301,   -8020,198760,-67894,Bullish Reversal
1999-07-20,10323,89538,     409,     764,206266,-79215,Bearish Reversal
1999-07-13,9914,88774,    1186,   -6517,211594,-78860,Bullish Reversal
1999-07-06,8728,95291,    -243,    2709,218365,-86563,Bearish
1999-06-29,8971,92582,    -959,   -4207,208222,-83611,Bullish Reversal
1999-06-22,9930,96789,    -202,    1671,213680,-86859,Bearish
1999-06-15,10132,95118,     851,     602,212568,-84986,Bullish
1999-06-08,9281,94516,    -344,    6120,203955,-85235,Bearish
1999-06-01,9625,88396,    1936,   -4731,198487,-78771,Bullish Reversal
1999-05-25,7689,93127,    -484,    4408,199633,-85438,Bearish
1999-05-18,8173,88719,   -4453,   12743,196892,-80546,Bearish
1999-05-11,12626,75976,   -5828,    7670,187427,-63350,Bearish Reversal
1999-05-04,18454,68306,    4367,  -25873,193275,-49852,Bullish Reversal
1999-04-27,14087,94179,    2012,    8414,204378,-80092,Bearish
1999-04-20,12075,85765,     120,   -7281,196996,-73690,Bullish
1999-04-13,11955,93046,    2605,   -4667,196091,-81091,Bullish Reversal
1999-04-06,9350,97713,    2514,   10637,196125,-88363,Bearish
1999-03-30,6836,87076,   -1161,   25056,187558,-80240,Bearish
1999-03-23,7997,62020,   -3163,   22410,174143,-54023,Bearish
1999-03-16,11160,39610,  -21739,    4506,165270,-28450,Bearish Reversal
1999-03-09,32899,35104,   15752,  -40190,182305,-2205,Bullish Reversal
1999-03-02,17147,75294,    8209,   -3709,191522,-58147,Bullish
1999-02-23,8938,79003,      76,    1735,190553,-70065,Bearish
1999-02-16,8862,77268,   -1399,    5958,185713,-68406,Bearish
1999-02-09,10261,71310,   -3393,   -2262,181688,-61049,Bearish
1999-02-02,13654,73572,    3793,    2719,181292,-59918,Bullish Reversal
1999-01-26,9861,70853,     265,    5975,181330,-60992,Bearish Reversal
1999-01-19,9596,64878,   -1839,   11717,184145,-55282,Bearish
1999-01-12,11435,53161,    2308,      10,172413,-41726,Bullish Reversal
1999-01-05,9127,53151,     953,   10391,173200,-44024,Bearish
1998-12-29,8174,42760,    -529,    7265,162536,-34586,Bearish
1998-12-22,8703,35495,    -248,   11878,158623,-26792,Bearish
1998-12-15,8951,23617,   -3355,    6161,148455,-14666,Bearish
1998-12-08,12306,17456,    -551,     681,145386,-5150,Bearish
1998-12-01,12857,16775,   -4427,    6406,143535,-3918,Bearish Reversal
1998-11-24,17284,10369,    2137,   -1591,150873,6915,Bullish Reversal
1998-11-17,15147,11960,    3793,   -6505,153511,3187,Bullish Reversal
1998-11-10,11354,18465,    1437,   -9147,172069,-7111,Bullish Reversal
1998-11-03,9917,27612,  -11257,   13644,180415,-17695,Bearish Reversal
1998-10-27,21174,13968,   -7860,     725,184784,7206,Bearish Reversal
1998-10-20,29034,13243,   -3920,     421,184842,15791,Bearish Reversal
1998-10-13,32954,12822,   -3634,     -97,187179,20132,Bearish Reversal
1998-10-06,36588,12919,   17606,  -11974,190174,23669,Bullish
1998-09-29,18982,24893,    5709,   -7393,175102,-5911,Bullish
1998-09-22,13273,32286,    2868,    1766,174705,-19013,Bullish
1998-09-15,10405,30520,    2515,  -28695,173813,-20115,Bullish Reversal
1998-09-08,7890,59215,    1111,  -17353,197099,-51325,Bullish Reversal
1998-09-01,6779,76568,   -3760,    4519,207005,-69789,Bearish
1998-08-25,10539,72049,   -1550,     350,199774,-61510,Bearish
1998-08-18,12089,71699,    3030,    2930,195394,-59610,Bullish
1998-08-11,9059,68769,     441,    1356,185167,-59710,Bearish
1998-08-04,8618,67413,     817,   19845,179832,-58795,Bearish
1998-07-28,7801,47568,    1376,    7491,164221,-39767,Bearish Reversal
1998-07-21,6425,40077,     -93,   -4100,170503,-33652,Bullish Reversal
1998-07-14,6518,44177,   -1949,    1695,171176,-37659,Bearish
1998-07-07,8467,42482,    3445,    1543,167652,-34015,Bullish
1998-06-30,5022,40939,    -419,   -2017,164716,-35917,Bullish Reversal
1998-06-23,5441,42956,     359,  -22953,167070,-37515,Bullish Reversal
1998-06-16,5082,65909,   -1918,    7735,182514,-60827,Bearish
1998-06-09,7000,58174,    -556,   -2438,171755,-51174,Bullish
1998-06-02,7556,60612,   -4161,   26689,171275,-53056,Bearish
1998-05-26,11717,33923,    -773,    4186,149778,-22206,Bearish Reversal
1998-05-19,12490,29737,    -370,   -1838,154467,-17247,Bullish Reversal
1998-05-12,12860,31575,  -20238,    3708,156329,-18715,Bearish Reversal
1998-05-05,33098,27867,   -8471,    4183,173676,5231,Bearish Reversal
1998-04-28,41569,23684,    -143,   -5437,183719,17885,Bullish Reversal
1998-04-21,41712,29121,    2378,   -2017,184930,12591,Bullish
1998-04-14,39334,31138,    3422,     473,182619,8196,Bullish
1998-04-07,35912,30665,   21761,   -5113,180125,5247,Bullish
1998-03-31,14151,35778,    7331,  -13193,161065,-21627,Bullish Reversal
1998-03-24,6820,48971,    -227,   -9374,172915,-42151,Bullish Reversal
1998-03-17,7047,58345,   -6449,   10196,200258,-51298,Bearish
1998-03-10,13496,48149,   -1665,    5096,184128,-34653,Bearish
1998-03-03,15161,43053,    2138,   -3416,181113,-27892,Bullish
1998-02-24,13023,46469,   -1579,    7820,178732,-33446,Bearish
1998-02-17,14602,38649,    -791,    1987,172572,-24047,Bearish
1998-02-10,15393,36662,     844,   -1885,169296,-21269,Bullish
1998-02-03,14549,38547,    2159,    2025,164191,-23998,Bullish
1998-01-27,12390,36522,    2285,  -25257,162174,-24132,Bullish Reversal
1998-01-20,10105,61779,     253,   -6601,181245,-51674,Bullish Reversal
1998-01-13,9852,68380,     138,      82,191691,-58528,Bullish
1998-01-06,9714,68298,     134,    7674,189409,-58584,Bearish
1997-12-30,9580,60624,    -620,   -1360,177704,-51044,Bullish Reversal
1997-12-23,10200,61984,     334,   -6651,183073,-51784,Bullish Reversal
1997-12-16,9866,68635,    -757,   -4608,187364,-58769,Bullish Reversal
1997-12-09,10623,73243,     -59,    2073,197049,-62620,Bearish
1997-12-02,10682,71170,     995,    1721,194540,-60488,Bearish
1997-11-25,9687,69449,   -4018,    5095,192531,-59762,Bearish Reversal
1997-11-18,13705,64354,    4871,   -4390,214353,-50649,Bullish Reversal
1997-11-11,8834,68744,     817,   -2847,214765,-59910,Bullish Reversal
1997-11-04,8017,71591,     900,     -32,217937,-63574,Bullish
1997-10-28,7117,71623,   -6792,   27917,217825,-64506,Bearish
1997-10-21,13909,43706,  -16382,    5676,175223,-29797,Bearish Reversal
1997-10-14,30291,38030,  -11245,     -56,176930,-7739,Bearish Reversal
1997-10-07,41536,38086,   19234,   -4048,182549,3450,Bullish
1997-09-30,22302,42134,   17624,  -25441,182284,-19832,Bullish Reversal
1997-09-23,4678,67575,     321,     788,201439,-62897,Bearish Reversal
1997-09-16,4357,66787,   -2238,     778,205520,-62430,Bearish
