As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Net Positions,Interpretation
2003-01-28,6497,12039,     388,     210,21844,-5542,Bullish
2003-01-21,6109,11829,    -305,    -200,21628,-5720,Bearish Reversal
2003-01-14,6414,12029,      90,    -308,21876,-5615,Bullish Reversal
2003-01-07,6324,12337,    -342,     352,21912,-6013,Bearish
2002-12-31,6666,11985,    -359,   -1033,21203,-5319,Bullish Reversal
2002-12-23,7025,13018,    -379,    -435,22461,-5993,Bullish Reversal
2002-12-17,7404,13453,    1291,    4626,23164,-6049,Bearish
2002-12-10,6113,8827,     864,     764,18078,-2714,Bullish
2002-12-03,5249,8063,    -896,   -2482,14749,-2814,Bullish Reversal
2002-11-26,6145,10545,    -865,   -2204,17437,-4400,Bullish Reversal
2002-11-19,7010,12749,    -714,    -468,20148,-5739,Bearish Reversal
2002-11-12,7724,13217,     197,    3520,20849,-5493,Bearish
2002-11-05,7527,9697,    1513,    2422,16347,-2170,Bearish
2002-10-29,6014,7275,     246,    4077,12278,-1261,Bearish
2002-10-22,5768,3198,    -243,    -877,10725,2570,Bullish
2002-10-15,6011,4075,    1540,     -63,10388,1936,Bullish
2002-10-08,4471,4138,    -254,   -1213,9942,333,Bullish Reversal
2002-10-01,4725,5351,     265,      -1,10248,-626,Bullish
2002-09-24,4460,5352,     -18,     128,10103,-892,Bearish Reversal
2002-09-17,4478,5224,    -689,    -254,10140,-746,Bearish Reversal
2002-09-10,5167,5478,    -119,    -686,11060,-311,Bullish Reversal
2002-09-03,5286,6164,     616,    1223,12462,-878,Bearish
2002-08-27,4670,4941,      83,      77,10636,-271,Bullish Reversal
2002-08-13,4587,4864,    -112,     -80,10779,-277,Bearish Reversal
2002-08-06,4699,4944,    -938,    -129,10927,-245,Bearish Reversal
2002-07-23,5637,5073,    -298,     141,11748,564,Bearish Reversal
2002-07-16,5935,4932,     263,    -207,12364,1003,Bullish Reversal
2002-07-09,5672,5139,    -361,    -136,12575,533,Bearish Reversal
2002-07-02,6033,5275,     236,     441,12610,758,Bearish
2002-06-25,5797,4834,    -117,   -1521,12175,963,Bullish Reversal
2002-06-18,5914,6355,    -749,     286,13584,-441,Bearish Reversal
2002-06-11,6663,6069,     155,    -265,15935,594,Bullish
2002-06-04,6508,6334,     383,    -774,13145,174,Bullish
2002-05-28,6125,7108,     -91,     -71,12788,-983,Bearish
2002-05-21,6216,7179,     -70,     577,12688,-963,Bearish
2002-05-14,6286,6602,    -467,   -1937,12156,-316,Bullish Reversal
2002-05-07,6753,8539,     370,     128,14835,-1786,Bullish Reversal
2002-04-30,6383,8411,     565,    3981,14958,-2028,Bearish
2002-04-23,5818,4430,.,.,10649,1388,No signal
2002-03-12,4002,1603,      35,     272,9799,2399,Bearish Reversal
2002-03-05,3967,1331,    -517,     152,10059,2636,Bearish Reversal
2002-02-26,4484,1179,    1270,    -712,10895,3305,Bullish
2002-02-19,3214,1891,     393,    1057,9724,1323,Bearish Reversal
2002-02-12,2821,834,   -1974,    -280,9791,1987,Bearish Reversal
2002-02-05,4795,1114,    -326,     195,11643,3681,Bearish
2002-01-29,5121,919,.,.,11561,4202,No signal
2001-08-28,3522,2066,    -181,      77,8856,1456,Bearish
2001-08-21,3703,1989,.,.,8854,1714,No signal
2001-07-31,3839,973,      30,    -263,8451,2866,Bullish
2001-07-24,3809,1236,     155,     748,8384,2573,Bearish Reversal
2001-07-17,3654,488,   -2852,    -431,9009,3166,Bearish Reversal
2001-07-10,6506,919,    1120,    -154,10760,5587,Bullish
2001-07-03,5386,1073,    2332,     554,9843,4313,Bullish
2001-06-26,3054,519,     200,    -147,8097,2535,Bullish
2001-06-19,2854,666,   -2645,   -2115,7847,2188,Bearish Reversal
2001-06-12,5499,2781,     517,      65,9777,2718,Bullish
2001-06-05,4982,2716,    -179,    -366,8998,2266,Bullish Reversal
2001-05-29,5161,3082,     491,     699,9242,2079,Bearish
2001-05-22,4670,2383,.,.,8575,2287,No signal
2001-03-27,1129,1910,    -490,     461,7222,-781,Bearish
2001-02-06,1573,1701,     111,     171,7602,-128,Bearish
2001-01-30,1462,1530,      25,     128,7336,-68,Bearish
2001-01-23,1437,1402,    -654,    -364,7117,35,Bearish Reversal
2001-01-16,2091,1766,      19,      -9,7176,325,Bullish
2001-01-09,2072,1775,     -58,      90,7078,297,Bearish
2001-01-02,2130,1685,      67,     128,7075,445,Bearish
2000-12-26,2063,1557,     517,     248,6655,506,Bullish
2000-12-19,1546,1309,     174,     320,6589,237,Bearish
2000-10-31,2135,1245,      38,     233,6499,890,Bearish Reversal
2000-10-24,2097,1012,     132,      14,6554,1085,Bullish Reversal
2000-10-17,1965,998,     173,     318,6695,967,Bearish
2000-09-19,2398,980,      48,     318,7692,1418,Bearish
2000-09-05,2363,627,     203,       5,7463,1736,Bullish
2000-08-29,2160,622,     130,     -17,7204,1538,Bullish
2000-08-22,2030,639,     311,    -159,7154,1391,Bullish
2000-08-15,1719,798,     400,     250,6278,921,Bullish Reversal
2000-08-08,1319,548,     151,    -206,6423,771,Bullish Reversal
2000-08-01,1168,754,      31,     241,6489,414,Bearish
2000-05-23,2577,1961,    -373,     367,7897,616,Bearish
2000-05-16,2950,1594,     -70,    -297,7741,1356,Bullish Reversal
2000-05-09,3020,1891,    -448,   -1410,7986,1129,Bullish Reversal
2000-05-02,3468,3301,     486,    1097,8985,167,Bearish
2000-04-25,2982,2204,     453,     687,8513,778,Bearish
2000-04-18,2529,1517,     715,     620,7774,1012,Bullish
2000-04-11,1814,897,     492,      16,7303,917,Bullish
2000-04-04,1322,881,    -496,   -1038,7158,441,Bullish Reversal
2000-03-28,1818,1919,    -143,     640,7678,-101,Bearish
2000-03-21,1961,1279,    -442,    -421,6721,682,Bearish
2000-03-14,2403,1700,   -2271,   -1034,5874,703,Bearish Reversal
2000-03-07,4674,2734,    -141,     -97,7661,1940,Bearish Reversal
2000-02-29,4815,2831,    2037,     928,8276,1984,Bullish
2000-02-22,2778,1903,     170,     447,8059,875,Bearish Reversal
2000-02-15,2608,1456,    -129,    -337,8230,1152,Bullish Reversal
2000-02-08,2737,1793,     143,     -38,8459,944,Bullish Reversal
2000-02-01,2594,1831,    -207,     310,8665,763,Bearish Reversal
2000-01-25,2801,1521,    -131,    -154,9064,1280,Bullish
2000-01-18,2932,1675,    -720,   -4561,8762,1257,Bullish Reversal
2000-01-11,3652,6236,    1449,    4269,10756,-2584,Bearish
2000-01-04,2203,1967,     459,     440,7609,236,Bullish
1999-12-28,1744,1527,     169,     -23,6756,217,Bullish Reversal
1999-12-21,1575,1550,     -52,    -297,6797,25,Bullish Reversal
1999-12-14,1627,1847,     -53,     -98,8276,-220,Bullish
1999-12-07,1680,1945,   -3964,   -2089,6395,-265,Bearish Reversal
1999-11-30,5644,4034,     695,     430,10273,1610,Bullish
1999-11-23,4949,3604,    1255,     748,7822,1345,Bullish Reversal
1999-11-16,3694,2856,     539,     489,8012,838,Bullish
1999-11-09,3155,2367,    -815,    -297,6881,788,Bearish Reversal
1999-11-02,3970,2664,   -2050,   -2767,7841,1306,Bullish Reversal
1999-10-26,6020,5431,   -3062,   -3788,11340,589,Bullish Reversal
1999-10-19,9082,9219,    1651,    1487,15551,-137,Bullish
1999-10-12,7431,7732,    -212,     437,13676,-301,Bearish Reversal
1999-10-05,7643,7295,    1895,    1951,13753,348,Bearish
1999-09-28,5748,5344,     917,     400,11156,404,Bullish
1999-09-21,4831,4944,     -31,     131,10323,-113,Bearish Reversal
1999-09-14,4862,4813,     953,    1080,11077,49,Bearish
1999-09-07,3909,3733,     514,     771,6682,176,Bearish
1999-08-31,3395,2962,     -17,     310,5361,433,Bearish Reversal
1999-08-24,3412,2652,     -94,     -66,5374,760,Bearish Reversal
1999-08-17,3506,2718,    -460,     772,5857,788,Bearish Reversal
1999-08-10,3966,1946,     259,     -99,7892,2020,Bullish
1999-08-03,3707,2045,      25,     188,7377,1662,Bearish Reversal
1999-07-27,3682,1857,      97,    -906,8129,1825,Bullish Reversal
1999-07-20,3585,2763,   -1872,   -1765,8736,822,Bearish Reversal
1999-07-13,5457,4528,    1863,     904,11497,929,Bullish
1999-07-06,3594,3624,     496,     434,8904,-30,Bullish
1999-06-29,3098,3190,    -518,    -129,8268,-92,Bearish Reversal
1999-06-22,3616,3319,     248,     432,8961,297,Bearish Reversal
1999-06-15,3368,2887,    -978,    -860,9281,481,Bearish
1999-06-08,4346,3747,    -999,    -685,7569,599,Bearish Reversal
1999-06-01,5345,4432,     790,     774,11433,913,Bullish
1999-05-25,4555,3658,    1928,    1488,9674,897,Bullish
1999-05-18,2627,2170,     -80,    -307,6939,457,Bullish Reversal
1999-05-11,2707,2477,     311,    -234,7422,230,Bullish Reversal
1999-05-04,2396,2711,     -98,    -554,7584,-315,Bullish
1999-04-27,2494,3265,     129,     463,6477,-771,Bearish Reversal
1999-04-20,2365,2802,     442,     301,7807,-437,Bullish
1999-04-13,1923,2501,     -80,    -622,7298,-578,Bullish
1999-04-06,2003,3123,     330,     310,6504,-1120,Bullish Reversal
1999-03-30,1673,2813,    -185,     410,7198,-1140,Bearish Reversal
1999-03-23,1858,2403,    -334,     149,7369,-545,Bearish Reversal
1999-03-16,2192,2254,   -1697,   -1202,8834,-62,Bearish
1999-03-09,3889,3456,     996,     256,7277,433,Bullish Reversal
1999-03-02,2893,3200,   -2318,   -2921,8592,-307,Bullish Reversal
1999-02-23,5211,6121,    -572,    -508,9569,-910,Bearish Reversal
1999-02-16,5783,6629,     747,    1880,11781,-846,Bearish
1999-02-09,5036,4749,   -1021,    -758,10467,287,Bearish Reversal
1999-02-02,6057,5507,    2692,    1720,11360,550,Bullish
1999-01-26,3365,3787,    1748,    2402,4411,-422,Bearish
1999-01-19,1617,1385,    -305,    -503,4022,232,Bullish Reversal
1999-01-12,1922,1888,   -1137,    -378,4105,34,Bearish Reversal
1999-01-05,3059,2266,     347,     236,4661,793,Bullish Reversal
1998-12-29,2712,2030,     755,     962,5872,682,Bearish
1998-12-22,1957,1068,    -924,    -268,5073,889,Bearish Reversal
1998-12-15,2881,1336,    1918,     880,6405,1545,Bullish
1998-12-08,963,456,     -93,    -406,3958,507,Bullish Reversal
1998-12-01,1056,862,    -718,     -51,6298,194,Bearish
1998-11-24,1774,913,   -2265,   -2584,5841,861,Bullish
1998-11-17,4039,3497,    2317,    2652,5442,542,Bearish Reversal
1998-11-10,1722,845,   -2494,   -2612,5817,877,Bullish Reversal
1998-11-03,4216,3457,     609,     884,5819,759,Bearish Reversal
1998-10-27,3607,2573,     282,     868,6153,1034,Bearish Reversal
1998-10-20,3325,1705,   -1041,   -1067,6345,1620,Bullish Reversal
1998-10-13,4366,2772,    -518,     160,6645,1594,Bearish Reversal
1998-10-06,4884,2612,     242,    -307,8180,2272,Bullish
1998-09-29,4642,2919,    -241,    -303,7791,1723,Bullish Reversal
1998-09-22,4883,3222,   -1050,      49,7849,1661,Bearish Reversal
1998-09-15,5933,3173,    -343,   -1466,9029,2760,Bullish
1998-09-08,6276,4639,    -323,    -450,8711,1637,Bullish
1998-09-01,6599,5089,    2111,    1907,8510,1510,Bullish Reversal
1998-08-25,4488,3182,    2173,    1476,11417,1306,Bullish
1998-08-18,2315,1706,     538,     -79,9054,609,Bullish
1998-08-11,1777,1785,   -2451,   -3573,7204,-8,Bullish
1998-08-04,4228,5358,     847,    1398,6798,-1130,Bearish
1998-07-28,3381,3960,    2250,    2609,5988,-579,Bearish Reversal
1998-07-21,1131,1351,   -1687,   -2159,7171,-220,Bullish Reversal
1998-07-14,2818,3510,     148,    -198,9831,-692,Bullish
1998-07-07,2670,3708,      -4,     187,9762,-1038,Bearish
1998-06-30,2674,3521,    1122,     969,9595,-847,Bullish
1998-06-23,1552,2552,   -3720,   -2478,8137,-1000,Bearish Reversal
1998-06-16,5272,5030,    2695,    3822,12659,242,Bearish
1998-06-09,2577,1208,     585,     318,5194,1369,Bullish Reversal
1998-06-02,1992,890,   -1417,   -1364,7673,1102,Bearish
1998-05-26,3409,2254,    -630,    -470,7012,1155,Bearish Reversal
1998-05-19,4039,2724,   -2154,   -3790,10334,1315,Bullish
1998-05-12,6193,6514,     637,     717,8523,-321,Bearish
1998-05-05,5556,5797,    3148,    3941,7894,-241,Bearish
1998-04-28,2408,1856,     462,     -98,7388,552,Bullish
1998-04-21,1946,1954,    1027,     515,7044,-8,Bullish Reversal
1998-04-14,919,1439,   -5217,   -5540,7370,-520,Bullish Reversal
1998-04-07,6136,6979,    2019,    1452,14489,-843,Bullish
1998-03-31,4117,5527,     261,     736,12209,-1410,Bearish
1998-03-24,3856,4791,    2237,    2090,11107,-935,Bullish
1998-03-17,1619,2701,   -2069,   -1627,8723,-1082,Bearish
1998-03-10,3688,4328,     161,     498,6377,-640,Bearish Reversal
1998-03-03,3527,3830,    1105,     644,11808,-303,Bullish Reversal
1998-02-24,2422,3186,     130,    -109,12297,-764,Bullish Reversal
1998-02-17,2292,3295,     570,      71,12475,-1003,Bullish
1998-02-10,1722,3224,     420,      88,10804,-1502,Bullish Reversal
1998-02-03,1302,3136,   -1023,    -409,11902,-1834,Bearish
1998-01-27,2325,3545,   -3479,   -4037,11752,-1220,Bullish Reversal
1998-01-20,5804,7582,    -750,    -220,17659,-1778,Bearish Reversal
1998-01-13,6554,7802,     662,     253,18203,-1248,Bullish
1998-01-06,5892,7549,     766,    1172,17779,-1657,Bearish
1997-12-30,5126,6377,    3139,    2951,16408,-1251,Bullish
1997-12-23,1987,3426,   -2162,   -1761,12921,-1439,Bearish Reversal
1997-12-16,4149,5187,   -1287,   -1508,14826,-1038,Bullish Reversal
1997-12-09,5436,6695,      -9,      10,17514,-1259,Bearish
1997-12-02,5445,6685,    3660,    5417,13786,-1240,Bearish
1997-11-25,1785,1268,   -1896,   -2544,11305,517,Bullish Reversal
1997-11-18,3681,3812,    1398,    1983,14164,-131,Bearish
1997-11-11,2283,1829,     276,     -37,11435,454,Bullish Reversal
1997-11-04,2007,1866,    1133,     326,12186,141,Bullish
1997-10-28,874,1540,   -1331,    -426,11780,-666,Bearish
1997-10-21,2205,1966,    -907,    -361,10572,239,Bearish Reversal
1997-10-14,3112,2327,     131,    -346,10994,785,Bullish
1997-10-07,2981,2673,    -322,    -452,10921,308,Bullish
1997-09-30,3303,3125,     114,       1,9361,178,Bullish
1997-09-23,3189,3124,    -151,      -7,8899,65,Bearish Reversal
1997-09-16,3340,3131,   -2558,   -2496,11473,209,Bearish
1997-09-09,5898,5627,    1347,    1546,9961,271,Bearish
1997-09-02,4551,4081,    1438,     949,7433,470,Bullish
1997-08-26,3113,3132,   -1902,   -2315,6105,-19,Bullish Reversal
1997-08-19,5015,5447,     238,   -1125,8465,-432,Bullish Reversal
1997-08-12,4777,6572,    -694,   -1170,8938,-1795,Bullish Reversal
1997-08-05,5471,7742,   -5738,   -4055,10181,-2271,Bearish Reversal
1997-07-29,11209,11797,    3080,    3066,15474,-588,Bullish
1997-07-22,8129,8731,    2223,    1915,12400,-602,Bullish
1997-07-15,5906,6816,    2727,    3410,9966,-910,Bearish
1997-07-08,3179,3406,   -1570,    -649,5877,-227,Bearish Reversal
1997-07-01,4749,4055,    3426,    2366,7231,694,Bullish
1997-06-24,1323,1689,   -1464,    -381,3804,-366,Bearish Reversal
1997-06-17,2787,2070,    -850,     288,6141,717,Bearish Reversal
1997-06-10,3637,1782,    -207,     364,6183,1855,Bearish Reversal
1997-06-03,3844,1418,     113,    -293,6389,2426,Bullish Reversal
1997-05-27,3731,1711,     156,      33,7145,2020,Bullish Reversal
1997-05-20,3575,1678,    1347,     296,8260,1897,Bullish
1997-05-13,2228,1382,   -1491,   -2262,7418,846,Bullish
1997-05-06,3719,3644,    1071,     514,7403,75,Bullish Reversal
1997-04-29,2648,3130,     343,     435,7764,-482,Bearish
1997-04-22,2305,2695,     222,    -130,7445,-390,Bullish
1997-04-15,2083,2825,    -474,     443,7224,-742,Bearish
1997-04-08,2557,2382,   -1118,    -685,6802,175,Bearish
1997-04-01,3675,3067,     714,    -204,5064,608,Bullish
1997-03-25,2961,3271,    -179,    -297,4968,-310,Bullish Reversal
1997-03-18,3140,3568,   -1856,    -883,5634,-428,Bearish Reversal
1997-03-11,4996,4451,   -1716,    -190,7957,545,Bearish Reversal
1997-03-04,6712,4641,    2808,    2645,10456,2071,Bullish
1997-02-25,3904,1996,   -1499,   -1602,7387,1908,Bullish Reversal
1997-02-18,5403,3598,   -1194,    -825,9009,1805,Bearish Reversal
1997-02-11,6597,4423,    1669,    1171,10150,2174,Bullish
1997-02-04,4928,3252,   -1294,   -1297,8566,1676,Bullish Reversal
1997-01-28,6222,4549,    -755,   -1082,9806,1673,Bullish Reversal
1997-01-21,6977,5631,    -676,    -527,10493,1346,Bearish Reversal
1997-01-14,7653,6158,    2335,    1754,11109,1495,Bullish
1997-01-07,5318,4404,    2080,    1762,8979,914,Bullish
1996-12-31,3238,2642,    -939,    -285,5829,596,Bearish Reversal
1996-12-24,4177,2927,    -103,      73,7289,1250,Bearish Reversal
1996-12-17,4280,2854,    -866,    -750,7576,1426,Bearish Reversal
1996-12-10,5146,3604,    -106,    -631,7902,1542,Bullish Reversal
1996-12-03,5252,4235,    1074,    1962,9234,1017,Bearish
1996-11-26,4178,2273,    -965,   -1662,7792,1905,Bullish
1996-11-19,5143,3935,    -115,    -134,7714,1208,Bullish Reversal
1996-11-12,5258,4069,    2573,    2461,7856,1189,Bullish
1996-11-05,2685,1608,     124,    -445,5428,1077,Bullish Reversal
1996-10-29,2561,2053,     204,    -177,5722,508,Bullish
1996-10-22,2357,2230,   -3309,   -2503,5636,127,Bearish Reversal
1996-10-15,5666,4733,     946,      -1,9367,933,Bullish
1996-10-08,4720,4734,     403,     718,8132,-14,Bearish
1996-10-01,4317,4016,   -1065,      32,7772,301,Bearish Reversal
1996-09-24,5382,3984,    -285,    -139,8198,1398,Bearish Reversal
1996-09-17,5667,4123,    1826,    1291,9757,1544,Bullish
1996-09-10,3841,2832,    -981,     -52,8604,1009,Bearish
1996-09-03,4822,2884,    -650,    -568,7705,1938,Bearish Reversal
1996-08-27,5472,3452,      -7,     736,8715,2020,Bearish
1996-08-20,5479,2716,    -507,   -1158,8671,2763,Bullish Reversal
1996-08-13,5986,3874,     972,    1278,9018,2112,Bearish
1996-08-06,5014,2596,    -879,   -1170,8003,2418,Bullish Reversal
1996-07-30,5893,3766,   -1186,    -381,8726,2127,Bearish Reversal
1996-07-23,7079,4147,    1948,     210,8881,2932,Bullish
1996-07-16,5131,3937,    2135,     896,8644,1194,Bullish
1996-07-09,2996,3041,     138,     -54,6855,-45,Bullish Reversal
1996-07-02,2858,3095,    -914,    -126,6928,-237,Bearish
1996-06-25,3772,3221,     170,    -698,6112,551,Bullish Reversal
1996-06-18,3602,3919,    -213,    -107,8039,-317,Bearish
1996-06-11,3815,4026,     658,     646,7623,-211,Bullish
1996-06-04,3157,3380,   -4019,   -3485,6765,-223,Bearish Reversal
1996-05-28,7176,6865,    1040,    1012,11625,311,Bullish
1996-05-21,6136,5853,    1895,    1358,10400,283,Bullish
1996-05-14,4241,4495,    -707,    -840,8609,-254,Bullish Reversal
1996-05-07,4948,5335,    -308,    -937,9539,-387,Bullish Reversal
1996-04-30,5256,6272,   -1022,    -492,10158,-1016,Bearish Reversal
1996-04-23,6278,6764,    -535,    -749,10601,-486,Bullish Reversal
1996-04-16,6813,7513,     121,     650,11532,-700,Bearish Reversal
1996-04-09,6692,6863,    3759,    2391,11660,-171,Bullish
1996-04-02,2933,4472,     584,    1105,6041,-1539,Bearish
1996-03-26,2349,3367,   -3129,   -1312,4995,-1018,Bearish Reversal
1996-03-19,5478,4679,    1130,     636,8352,799,Bullish
1996-03-12,4348,4043,     566,     826,7310,305,Bearish
1996-03-05,3782,3217,     124,      42,6520,565,Bullish
1996-02-27,3658,3175,      70,    -686,6247,483,Bullish Reversal
1996-02-20,3588,3861,    -525,   -1381,6298,-273,Bullish Reversal
1996-02-13,4113,5242,   -1803,   -1387,7394,-1129,Bearish Reversal
1996-02-06,5916,6629,   -2449,   -1754,9582,-713,Bearish Reversal
1996-01-30,8365,8383,    1181,     249,11920,-18,Bullish
1996-01-23,7184,8134,    1943,    1173,10774,-950,Bullish
1996-01-16,5241,6961,    -404,     114,8534,-1720,Bearish Reversal
1996-01-09,5645,6847,    2999,    2252,8778,-1202,Bullish
1996-01-02,2646,4595,     122,      68,5340,-1949,Bullish
1995-12-26,2524,4527,    -685,    -694,5291,-2003,Bullish Reversal
1995-12-19,3209,5221,   -1457,   -1652,6267,-2012,Bullish Reversal
1995-12-12,4666,6873,     251,     687,8433,-2207,Bearish
1995-12-05,4415,6186,    1385,    1748,8026,-1771,Bearish
1995-11-28,3030,4438,    1248,    1373,6583,-1408,Bearish
1995-11-21,1782,3065,    -982,    -720,5969,-1283,Bearish
1995-11-14,2764,3785,     592,     101,5750,-1021,Bullish Reversal
1995-11-07,2172,3684,    -700,    -589,7758,-1512,Bearish Reversal
1995-10-31,2872,4273,     -52,     427,8246,-1401,Bearish
1995-10-24,2924,3846,    1022,     587,7384,-922,Bullish
1995-10-17,1902,3259,   -3026,   -1929,6277,-1357,Bearish Reversal
1995-10-10,4928,5188,     405,     177,6899,-260,Bullish
1995-10-03,4523,5011,     -11,     -49,6671,-488,Bullish
1995-09-26,4534,5060,   -1754,   -2601,6455,-526,Bullish Reversal
1995-09-19,6288,7661,     610,    1164,9694,-1373,Bearish
1995-09-12,5678,6497,    -851,    -138,8712,-819,Bearish Reversal
1995-09-05,6529,6635,      47,    -244,9030,-106,Bullish Reversal
1995-08-29,6482,6879,     634,     616,9289,-397,Bullish
1995-08-22,5848,6263,    -332,    -588,8519,-415,Bullish Reversal
1995-08-15,6180,6851,     260,    1119,9052,-671,Bearish
1995-08-08,5920,5732,    2057,    2153,8216,188,Bearish
1995-08-01,3863,3579,     847,     159,7094,284,Bullish
1995-07-25,3016,3420,     744,     186,6558,-404,Bullish Reversal
1995-07-18,2272,3234,     -25,     632,7130,-962,Bearish
1995-07-11,2297,2602,     572,     648,6755,-305,Bearish
1995-07-03,1725,1954,     -36,     112,5843,-229,Bearish
1995-06-27,1761,1842,    -279,    -723,5558,-81,Bullish Reversal
1995-06-20,2040,2565,    -520,    -384,6897,-525,Bearish
1995-06-13,2560,2949,     -41,    -138,5957,-389,Bullish Reversal
1995-06-06,2601,3087,     362,     155,6257,-486,Bullish
1995-05-30,2239,2932,    -871,   -1179,5845,-693,Bullish Reversal
1995-05-23,3110,4111,    1018,     901,7557,-1001,Bullish
1995-05-16,2092,3210,   -1371,   -1202,6427,-1118,Bearish
1995-05-09,3463,4412,     282,     166,6045,-949,Bullish
1995-05-02,3181,4246,     157,     985,5980,-1065,Bearish
1995-04-25,3024,3261,   -2137,   -2298,5605,-237,Bullish Reversal
1995-04-18,5161,5559,    1492,    1489,7682,-398,Bullish
1995-04-11,3669,4070,     465,    -213,5930,-401,Bullish
1995-04-04,3204,4283,     260,     673,5641,-1079,Bearish
1995-03-28,2944,3610,     647,    1331,5172,-666,Bearish
1995-03-21,2297,2279,    -358,     309,3744,18,Bearish Reversal
1995-03-14,2655,1970,     309,     -27,4322,685,Bullish Reversal
1995-03-07,2346,1997,    -633,   -1963,4469,349,Bullish Reversal
1995-02-28,2979,3960,    -275,    -101,5437,-981,Bearish
1995-02-21,3254,4061,    1484,    1699,5358,-807,Bearish
1995-02-14,1770,2362,     108,     354,5303,-592,Bearish
1995-02-07,1662,2008,     412,     472,5217,-346,Bearish
1995-01-31,1250,1536,   -1050,    -206,2865,-286,Bearish Reversal
1995-01-24,2300,1742,     351,     374,3760,558,Bearish
1995-01-17,1949,1368,     -85,   -2319,3677,581,Bullish Reversal
1995-01-10,2034,3687,     295,    1076,4585,-1653,Bearish
1995-01-03,1739,2611,   -1629,   -2156,3609,-872,Bullish Reversal
1994-12-27,3368,4767,     345,     304,5503,-1399,Bullish Reversal
1994-12-20,3023,4463,    -178,     -93,6070,-1440,Bearish Reversal
1994-12-13,3201,4556,     205,     151,6418,-1355,Bullish Reversal
1994-12-06,2996,4405,     281,     680,7913,-1409,Bearish Reversal
1994-11-29,2715,3725,    1566,    1551,9243,-1010,Bullish
1994-11-22,1149,2174,    -961,    -674,8961,-1025,Bearish
1994-11-15,2110,2848,    -578,     443,8267,-738,Bearish Reversal
1994-11-08,2688,2405,   -1185,   -2188,9767,283,Bullish
1994-11-01,3873,4593,   -1688,   -1500,9606,-720,Bearish Reversal
1994-10-25,5561,6093,   -1370,   -2194,9825,-532,Bullish Reversal
1994-10-18,6931,8287,    2366,    2187,10647,-1356,Bullish
1994-10-11,4565,6100,    -111,    -738,8157,-1535,Bullish Reversal
1994-10-04,4676,6838,   -1233,    -929,8411,-2162,Bearish Reversal
1994-09-27,5909,7767,    1509,    2945,9176,-1858,Bearish
1994-09-20,4400,4822,     602,      45,7431,-422,Bullish Reversal
1994-09-13,3798,4777,     690,    1780,11310,-979,Bearish
1994-09-06,3108,2997,    1573,    1921,10069,111,Bearish
1994-08-30,1535,1076,   -1786,   -1406,7828,459,Bearish Reversal
1994-08-23,3321,2482,     818,    -150,9581,839,Bullish Reversal
1994-08-16,2503,2632,     911,     899,10468,-129,Bullish
1994-08-09,1592,1733,    -264,    -577,9186,-141,Bullish Reversal
1994-08-02,1856,2310,   -1489,   -2071,9472,-454,Bullish Reversal
1994-07-26,3345,4381,   -1300,    -880,11576,-1036,Bearish Reversal
1994-07-19,4645,5261,     -51,     948,13179,-616,Bearish
1994-07-12,4696,4313,    -831,   -2262,12350,383,Bullish Reversal
1994-07-05,5527,6575,      43,    -366,14435,-1048,Bullish Reversal
1994-06-28,5484,6941,    -750,     415,14989,-1457,Bearish
1994-06-21,6234,6526,    2427,    2173,14532,-292,Bullish
1994-06-14,3807,4353,    2522,    2594,10371,-546,Bearish
1994-06-07,1285,1759,   -1438,    -887,7476,-474,Bearish Reversal
1994-05-31,2723,2646,    -515,     116,7870,77,Bearish Reversal
1994-05-24,3238,2530,     540,    -105,8347,708,Bullish
1994-05-17,2698,2635,   -1101,   -1199,7494,63,Bullish Reversal
1994-05-10,3799,3834,     -10,     401,7659,-35,Bearish Reversal
1994-05-03,3809,3433,    1186,     360,8714,376,Bullish
1994-04-26,2623,3073,    -160,       4,7434,-450,Bearish Reversal
1994-04-19,2783,3069,    -517,    -597,8427,-286,Bullish Reversal
1994-04-12,3300,3666,    -404,    1060,9246,-366,Bearish
1994-04-05,3704,2606,     819,     488,9172,1098,Bullish
1994-03-29,2885,2118,     138,    -210,7310,767,Bullish
1994-03-22,2747,2328,    -701,     311,4486,419,Bearish Reversal
1994-03-15,3448,2017,    -246,     423,5506,1431,Bearish Reversal
1994-03-08,3694,1594,     -26,    -300,5853,2100,Bullish Reversal
1994-03-01,3720,1894,     823,       1,6816,1826,Bullish
1994-02-22,2897,1893,     466,    -243,5899,1004,Bullish Reversal
1994-02-15,2431,2136,   -3479,   -3285,6369,295,Bearish Reversal
1994-02-08,5910,5421,    1446,    1639,8892,489,Bearish
1994-02-01,4464,3782,   -2182,   -3545,8091,682,Bullish Reversal
1994-01-25,6646,7327,     837,   -1275,10805,-681,Bullish Reversal
1994-01-18,5809,8602,    -136,     480,11781,-2793,Bearish
1994-01-11,5945,8122,    -358,    -199,11584,-2177,Bearish Reversal
1994-01-04,6303,8321,    3543,    5084,11599,-2018,Bearish
1993-12-28,2760,3237,    -188,   -1096,7796,-477,Bullish Reversal
1993-12-21,2948,4333,     -26,    1436,7950,-1385,Bearish Reversal
1993-12-14,2974,2897,     -47,    -506,8468,77,Bullish Reversal
