As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Net Positions,Interpretation
2003-04-29,17490,29167,     260,    2116,89551,-11677,Bearish
2003-04-22,17230,27051,    -406,    1307,87540,-9821,Bearish
2003-04-15,17636,25744,    -898,    1592,85346,-8108,Bearish
2003-04-08,18534,24152,   -1762,    4749,83606,-5618,Bearish
2003-04-01,20296,19403,   -3161,   13737,80064,893,Bearish
2003-03-25,23457,5666,    2765,   -1151,71939,17791,Bullish
2003-03-18,20692,6817,    -937,    1582,67739,13875,Bearish Reversal
2003-03-11,21629,5235,  -14181,   -3113,68832,16394,Bearish Reversal
2003-03-04,35810,8348,    8560,    4263,82299,27462,Bullish
2003-02-25,27250,4085,   -2804,     558,75828,23165,Bearish Reversal
2003-02-14,30054,3527,   -5211,   -1822,79835,26527,Bearish Reversal
2003-02-11,35265,5349,     491,   -1045,86466,29916,Bullish Reversal
2003-02-04,34774,6394,    4407,    -611,87596,28380,Bullish
2003-01-28,30367,7005,    1473,      46,84623,23362,Bullish
2003-01-21,28894,6959,    6148,    -159,83902,21935,Bullish
2003-01-14,22746,7118,    7944,   -3708,78117,15628,Bullish
2003-01-07,14802,10826,   -2287,   -5103,77457,3976,Bullish Reversal
2002-12-31,17089,15929,   -2538,   11498,80174,1160,Bearish
2002-12-23,19627,4431,   -6240,    1519,72661,15196,Bearish Reversal
2002-12-17,25867,2912,   -5564,   -1282,76375,22955,Bearish Reversal
2002-12-10,31431,4194,   -2202,   -2545,81384,27237,Bullish Reversal
2002-12-03,33633,6739,    4251,    -574,85370,26894,Bullish Reversal
2002-11-26,29382,7313,    1426,   -2140,86622,22069,Bullish Reversal
2002-11-19,27956,9453,     525,    -460,87840,18503,Bullish Reversal
2002-11-12,27431,9913,    1555,   -1111,91047,17518,Bullish Reversal
2002-11-05,25876,11024,   10179,     820,91462,14852,Bullish
2002-10-29,15697,10204,    2287,  -10109,90078,5493,Bullish Reversal
2002-10-22,13410,20313,   -1321,  -14706,94847,-6903,Bullish Reversal
2002-10-15,14731,35019,    -250,   -1261,105137,-20288,Bullish Reversal
2002-10-08,14981,36280,     720,    1411,106244,-21299,Bearish
2002-10-01,14261,34869,    1293,    5204,104452,-20608,Bearish
2002-09-24,12968,29665,     -84,    5248,100388,-16697,Bearish
2002-09-17,13052,24417,   -1665,   -4737,94279,-11365,Bullish Reversal
2002-09-10,14717,29154,   -2096,   -6954,96861,-14437,Bullish Reversal
2002-09-03,16813,36108,     215,    1586,97873,-19295,Bearish Reversal
2002-08-27,16598,34522,   -1711,   -1182,104704,-17924,Bearish Reversal
2002-08-20,18309,35704,    -128,    1327,106340,-17395,Bearish
2002-08-13,18437,34377,      92,    4253,105236,-15940,Bearish
2002-08-06,18345,30124,    -393,    3232,95720,-11779,Bearish Reversal
2002-07-30,18738,26892,    -855,    5026,95907,-8154,Bearish
2002-07-23,19593,21866,    1165,   15028,91727,-2273,Bearish
2002-07-16,18428,6838,   -6898,    4283,74251,11590,Bearish Reversal
2002-07-09,25326,2555,   -1352,   -1014,75801,22771,Bearish
2002-07-02,26678,3569,    5654,     600,73330,23109,Bullish Reversal
2002-06-25,21024,2969,  -11719,   -1573,73382,18055,Bearish Reversal
2002-06-18,32743,4542,   -5081,      -6,84625,28201,Bearish Reversal
2002-06-11,37824,4548,    6738,     -28,86641,33276,Bullish
2002-06-04,31086,4576,   11355,     976,81994,26510,Bullish
2002-05-28,19731,3600,    6153,   -1579,76389,16131,Bullish
2002-05-21,13578,5179,   -1951,    1355,73118,8399,Bearish Reversal
2002-05-14,15529,3824,    1111,   -6248,74175,11705,Bullish
2002-05-07,14418,10072,    -692,    5237,73731,4346,Bearish
2002-04-30,15110,4835,   -1821,    -850,69769,10275,Bearish Reversal
2002-04-23,16931,5685,     681,   -2317,74624,11246,Bullish Reversal
2002-04-16,16250,8002,     844,    2464,75582,8248,Bearish
2002-04-09,15406,5538,  -12362,    -793,74042,9868,Bearish Reversal
2002-04-02,27768,6331,    3768,     727,80802,21437,Bullish Reversal
2002-03-26,24000,5604,   -2702,     112,81357,18396,Bearish Reversal
2002-03-19,26702,5492,    6461,     -32,82980,21210,Bullish
2002-03-12,20241,5524,    4817,     540,77432,14717,Bullish
2002-03-05,15424,4984,    2346,   -1099,74046,10440,Bullish Reversal
2002-02-26,13078,6083,   -8330,    -442,76182,6995,Bearish Reversal
2002-02-19,21408,6525,   -1136,    -938,81693,14883,Bearish
2002-02-12,22544,7463,    2028,      38,81644,15081,Bullish
2002-02-05,20516,7425,    6987,    1595,78088,13091,Bullish
2002-01-29,13529,5830,    -344,    -225,74988,7699,Bearish
2002-01-22,13873,6055,    1200,    1169,72878,7818,Bullish
2002-01-15,12673,4886,    1685,   -1230,71302,7787,Bullish
2002-01-08,10988,6116,    1050,   -2135,69948,4872,Bullish Reversal
2001-12-28,9938,8251,    -242,     -22,71408,1687,Bearish
2001-12-21,10180,8273,    -336,    1090,71175,1907,Bearish
2001-12-18,10516,7183,   -1044,    1582,70148,3333,Bearish
2001-12-11,11560,5601,   -3590,   -2414,68574,5959,Bearish
2001-12-04,15150,8015,    4728,   -1712,65314,7135,Bullish Reversal
2001-11-27,10422,9727,     830,   -3065,79747,695,Bullish Reversal
2001-11-20,9592,12792,      47,   -9453,83020,-3200,Bullish Reversal
2001-11-13,9545,22245,   -3492,  -17561,85025,-12700,Bullish Reversal
2001-11-06,13037,39806,    -269,    1122,94528,-26769,Bearish
2001-10-30,13306,38684,      77,     318,92381,-25378,Bearish
2001-10-23,13229,38366,    -486,    -622,91054,-25137,Bullish
2001-10-16,13715,38988,      81,    3433,88101,-25273,Bearish
2001-10-09,13634,35555,    -915,    -357,84437,-21921,Bearish
2001-10-02,14549,35912,     439,    2169,82976,-21363,Bearish Reversal
2001-09-25,14110,33743,    -222,    1338,84591,-19633,Bearish Reversal
2001-09-18,14332,32405,     309,     260,87219,-18073,Bullish Reversal
2001-09-10,14023,32145,     791,    4827,88352,-18122,Bearish Reversal
2001-09-04,13232,27318,    1820,    1135,92144,-14086,Bullish Reversal
2001-08-28,11412,26183,   -1444,   -4434,92904,-14771,Bullish
2001-08-21,12856,30617,   -1371,   -1048,89888,-17761,Bearish
2001-08-14,14227,31665,     649,    -806,87461,-17438,Bullish
2001-08-07,13578,32471,    -394,     619,85544,-18893,Bearish
2001-07-31,13972,31852,   -1073,   -4777,82429,-17880,Bullish Reversal
2001-07-24,15045,36629,      76,    1224,87232,-21584,Bearish
2001-07-17,14969,35405,   -1157,   -1201,81306,-20436,Bullish Reversal
2001-07-10,16126,36606,   -1092,    -648,82215,-20480,Bearish Reversal
2001-07-03,17218,37254,    -618,   -3600,83400,-20036,Bullish Reversal
2001-06-26,17836,40854,     323,    1895,89548,-23018,Bearish
2001-06-19,17513,38959,    1493,    3011,88398,-21446,Bearish
2001-06-12,16020,35948,    2570,    7508,85167,-19928,Bearish
2001-06-05,13450,28440,    -715,    6865,76275,-14990,Bearish
2001-05-29,14165,21575,      99,      28,72650,-7410,Bullish
2001-05-22,14066,21547,    -965,  -11856,70667,-7481,Bullish Reversal
2001-05-15,15031,33403,    1596,    5237,77317,-18372,Bearish
2001-05-08,13435,28166,   -1252,   -3387,71209,-14731,Bullish Reversal
2001-05-01,14687,31553,    -648,   -3099,75177,-16866,Bullish Reversal
2001-04-24,15335,34652,    -603,   -3459,80539,-19317,Bullish Reversal
2001-04-17,15938,38111,     139,    1068,84566,-22173,Bearish Reversal
2001-04-10,15799,37043,    -252,    2611,87851,-21244,Bearish
2001-04-03,16051,34432,    1472,    4236,85987,-18381,Bearish
2001-03-27,14579,30196,     231,    2661,84833,-15617,Bearish
2001-03-20,14348,27535,    3895,    9463,80458,-13187,Bearish
2001-03-13,10453,18072,   -2176,    -647,69879,-7619,Bearish Reversal
2001-03-06,12629,18719,   -3822,  -10478,71973,-6090,Bullish Reversal
2001-02-27,16451,29197,    3820,    8397,80196,-12746,Bearish
2001-02-20,12631,20800,     599,     310,74601,-8169,Bullish Reversal
2001-02-13,12032,20490,     124,    2039,75140,-8458,Bearish Reversal
2001-02-06,11908,18451,    -394,    1248,75733,-6543,Bearish Reversal
2001-01-30,12302,17203,     211,     594,77620,-4901,Bearish
2001-01-23,12091,16609,   -4304,   -5096,77340,-4518,Bullish Reversal
2001-01-16,16395,21705,     627,     236,82086,-5310,Bullish
2001-01-09,15768,21469,    2248,    5798,79511,-5701,Bearish
2001-01-02,13520,15671,     715,    3930,71735,-2151,Bearish
2000-12-26,12805,11741,     450,    2145,69156,1064,Bearish
2000-12-19,12355,9596,    1091,    -353,68522,2759,Bullish Reversal
2000-12-12,11264,9949,     480,   -6157,68665,1315,Bullish Reversal
2000-12-05,10784,16106,     766,   -4974,73783,-5322,Bullish Reversal
2000-11-28,10018,21080,    -321,   -2921,74806,-11062,Bullish Reversal
2000-11-21,10339,24001,    -453,    2307,76579,-13662,Bearish
2000-11-14,10792,21694,    -437,    3988,75391,-10902,Bearish
2000-11-07,11229,17706,    1513,    2452,72662,-6477,Bearish
2000-10-31,9716,15254,   -2303,    5334,70240,-5538,Bearish Reversal
2000-10-24,12019,9920,   -4130,    2647,73429,2099,Bearish
2000-10-17,16149,7273,   -3299,    1795,73377,8876,Bearish Reversal
2000-10-10,19448,5478,   -4542,     -76,73934,13970,Bearish Reversal
2000-10-03,23990,5554,  -10371,    -805,76591,18436,Bearish Reversal
2000-09-26,34361,6359,    -924,     -90,83849,28002,Bearish Reversal
2000-09-19,35285,6449,    3542,     243,86436,28836,Bullish
2000-09-12,31743,6206,    3309,     411,84066,25537,Bullish
2000-09-05,28434,5795,    4486,      25,80980,22639,Bullish
2000-08-29,23948,5770,    2937,    -687,79865,18178,Bullish
2000-08-22,21011,6457,   -2972,    -165,75325,14554,Bearish Reversal
2000-08-15,23983,6622,    -769,    -325,78950,17361,Bearish Reversal
2000-08-08,24752,6947,     775,     640,82125,17805,Bullish
2000-08-01,23977,6307,    2939,    1314,82064,17670,Bullish
2000-07-25,21038,4993,    7432,    1901,76965,16045,Bullish
2000-07-18,13606,3092,    5588,    -378,69081,10514,Bullish
2000-07-11,8018,3470,    1391,     411,64754,4548,Bullish Reversal
2000-07-05,6627,3059,   -1147,      62,65260,3568,Bearish
2000-06-27,7774,2997,    -864,    -719,62156,4777,Bearish
2000-06-20,8638,3716,    1664,   -2758,61468,4922,Bullish Reversal
2000-06-13,6974,6474,    -737,    2143,65462,500,Bearish
2000-06-06,7711,4331,   -5552,    -903,63966,3380,Bearish Reversal
2000-05-30,13263,5234,   -1871,     397,66299,8029,Bearish Reversal
2000-05-23,15134,4837,     289,    1061,70869,10297,Bearish
2000-05-16,14845,3776,    2358,    -961,70496,11069,Bullish
2000-05-09,12487,4737,    2654,   -5418,69266,7750,Bullish
2000-05-02,9833,10155,   -1057,   -4368,69211,-322,Bullish Reversal
2000-04-25,10890,14523,    -477,   -3722,72733,-3633,Bullish Reversal
2000-04-18,11367,18245,    -479,    3473,78910,-6878,Bearish
2000-04-11,11846,14772,   -1253,    4223,77069,-2926,Bearish
2000-04-04,13099,10549,    1072,    2456,71752,2550,Bearish
2000-03-28,12027,8093,    -807,     267,68722,3934,Bearish Reversal
2000-03-21,12834,7826,     545,   -2246,69324,5008,Bullish
2000-03-14,12289,10072,    -654,    1683,67287,2217,Bearish
2000-03-07,12943,8389,     956,    1838,66752,4554,Bearish Reversal
2000-02-29,11987,6551,   -4928,    3397,68347,5436,Bearish Reversal
2000-02-22,16915,3154,   -1085,     625,72525,13761,Bearish Reversal
2000-02-15,18000,2529,     -24,    -570,72991,15471,Bullish Reversal
2000-02-08,18024,3099,   -4782,    1240,75047,14925,Bearish Reversal
2000-02-01,22806,1859,   -5878,    -757,77450,20947,Bearish Reversal
2000-01-25,28684,2616,   -1949,    -398,83678,26068,Bearish Reversal
2000-01-18,30633,3014,    7044,    1753,86337,27619,Bullish
2000-01-11,23589,1261,    1031,      77,77456,22328,Bullish
2000-01-04,22558,1184,    1539,    -248,75564,21374,Bullish
1999-12-28,21019,1432,     747,    -798,74642,19587,Bullish
1999-12-21,20272,2230,    9137,   -2694,74084,18042,Bullish
1999-12-14,11135,4924,    -804,     678,65756,6211,Bearish Reversal
1999-12-07,11939,4246,    -508,    1921,66056,7693,Bearish Reversal
1999-11-30,12447,2325,     588,   -2795,68060,10122,Bullish Reversal
1999-11-23,11859,5120,    -509,     596,69384,6739,Bearish
1999-11-16,12368,4524,   -2671,    2071,67482,7844,Bearish Reversal
1999-11-09,15039,2453,    -329,      53,69255,12586,Bearish
1999-11-02,15368,2400,    -554,     765,69037,12968,Bearish Reversal
1999-10-26,15922,1635,     593,   -1347,70550,14287,Bullish
1999-10-19,15329,2982,   -1497,    -883,69354,12347,Bearish Reversal
1999-10-12,16826,3865,   -5918,    1961,72542,12961,Bearish Reversal
1999-10-05,22744,1904,   -2128,   -1083,77477,20840,Bearish Reversal
1999-09-28,24872,2987,   -5111,   -1419,78359,21885,Bearish Reversal
1999-09-21,29983,4406,    2749,     136,83069,25577,Bullish
1999-09-14,27234,4270,    2056,    1191,82506,22964,Bullish
1999-09-07,25178,3079,    7413,     486,78846,22099,Bullish
1999-08-31,17765,2593,     223,   -3619,69482,15172,Bullish
1999-08-24,17542,6212,   -3984,   -1506,66274,11330,Bearish Reversal
1999-08-17,21526,7718,    1486,    -279,71744,13808,Bullish Reversal
1999-08-10,20040,7997,    1164,    1138,72457,12043,Bullish
1999-08-03,18876,6859,   -2145,     705,70577,12017,Bearish Reversal
1999-07-27,21021,6154,   -2015,   -1335,74155,14867,Bearish Reversal
1999-07-20,23036,7489,     182,    -504,77903,15547,Bullish
1999-07-13,22854,7993,    2514,    -465,76969,14861,Bullish
1999-07-06,20340,8458,    8330,     140,73755,11882,Bullish
1999-06-29,12010,8318,   -1159,   -5477,69011,3692,Bullish Reversal
1999-06-22,13169,13795,     347,   -2192,70839,-626,Bullish Reversal
1999-06-15,12822,15987,   -2185,    1429,71993,-3165,Bearish
1999-06-08,15007,14558,     591,    3844,71812,449,Bearish
1999-06-01,14416,10714,   -4510,    6995,69114,3702,Bearish
1999-05-25,18926,3719,  -10634,   -1425,69010,15207,Bearish Reversal
1999-05-18,29560,5144,    -391,    -731,79155,24416,Bullish Reversal
1999-05-11,29951,5875,    2295,   -1332,81621,24076,Bullish
1999-05-04,27656,7207,    4851,      80,78396,20449,Bullish
1999-04-27,22805,7127,    4312,      58,75024,15678,Bullish
1999-04-20,18493,7069,    5781,   -9152,69906,11424,Bullish
1999-04-13,12712,16221,    -379,   -3795,65487,-3509,Bullish Reversal
1999-04-06,13091,20016,    -764,     465,69139,-6925,Bearish Reversal
1999-03-30,13855,19551,    1322,   -1652,72540,-5696,Bullish Reversal
1999-03-23,12533,21203,    -233,   -5932,75171,-8670,Bullish Reversal
1999-03-16,12766,27135,    1182,      69,76416,-14369,Bullish
1999-03-09,11584,27066,    -526,   -1684,74967,-15482,Bullish Reversal
1999-03-02,12110,28750,    -100,    1006,77708,-16640,Bearish Reversal
1999-02-23,12210,27744,      53,    8403,80183,-15534,Bearish
1999-02-16,12157,19341,    1756,    4595,70946,-7184,Bearish
1999-02-09,10401,14746,   -1467,  -12009,65546,-4345,Bullish Reversal
1999-02-02,11868,26755,    -324,       0,75541,-14887,Bearish Reversal
1999-01-26,12192,26755,     236,    1208,77101,-14563,Bearish
1999-01-19,11956,25547,    -155,    -790,75867,-13591,Bullish
1999-01-12,12111,26337,   -1239,   -2607,75416,-14226,Bullish Reversal
1999-01-05,13350,28944,    1496,    2468,79276,-15594,Bearish
1998-12-29,11854,26476,   -1164,   -3755,74905,-14622,Bullish Reversal
1998-12-22,13018,30231,      -6,   -1412,78468,-17213,Bullish Reversal
1998-12-15,13024,31643,    -598,    2238,79708,-18619,Bearish
1998-12-08,13622,29405,    1260,    5937,75970,-15783,Bearish
1998-12-01,12362,23468,    1019,    2488,69175,-11106,Bearish Reversal
1998-11-24,11343,20980,      -6,    -685,71034,-9637,Bullish
1998-11-17,11349,21665,     548,    6285,70507,-10316,Bearish
1998-11-10,10801,15380,   -1526,   -2707,64107,-4579,Bullish Reversal
1998-11-03,12327,18087,     181,    1112,69099,-5760,Bearish
1998-10-27,12146,16975,     891,    5256,65667,-4829,Bearish
1998-10-20,11255,11719,     364,   -4584,60666,-464,Bullish Reversal
1998-10-13,10891,16303,     768,    2180,62350,-5412,Bearish
1998-10-06,10123,14123,    1895,    6266,61933,-4000,Bearish
1998-09-29,8228,7857,     -56,   -1415,57427,371,Bullish Reversal
1998-09-22,8284,9272,   -1808,     610,60485,-988,Bearish Reversal
1998-09-15,10092,8662,    1162,   -1561,60934,1430,Bullish
1998-09-08,8930,10223,    -844,   -4306,60667,-1293,Bullish Reversal
1998-09-01,9774,14529,    1061,    1506,63652,-4755,Bearish
1998-08-25,8713,13023,     381,    1222,63346,-4310,Bearish Reversal
1998-08-18,8332,11801,     292,    1743,63564,-3469,Bearish
1998-08-11,8040,10058,    -245,    3307,59946,-2018,Bearish
1998-08-04,8285,6751,   -1985,     259,56559,1534,Bearish Reversal
1998-07-28,10270,6492,    4308,   -1060,60981,3778,Bullish
1998-07-21,5962,7552,    -792,   -7425,59100,-1590,Bullish Reversal
1998-07-14,6754,14977,    -382,   -4162,64407,-8223,Bullish Reversal
1998-07-07,7136,19139,     940,    4687,69236,-12003,Bearish
1998-06-30,6196,14452,    -159,    1422,63577,-8256,Bearish Reversal
1998-06-23,6355,13030,   -2123,   -2251,64344,-6675,Bullish Reversal
1998-06-16,8478,15281,   -1164,    1530,67263,-6803,Bearish
1998-06-09,9642,13751,    -260,   -1013,66695,-4109,Bullish Reversal
1998-06-02,9902,14764,     324,    1637,68150,-4862,Bearish
1998-05-26,9578,13127,    -870,    1415,67341,-3549,Bearish
1998-05-19,10448,11712,      68,    5249,66046,-1264,Bearish
1998-05-12,10380,6463,   -5427,    1856,61871,3917,Bearish Reversal
1998-05-05,15807,4607,   -1331,    -866,67397,11200,Bearish Reversal
1998-04-28,17138,5473,    3633,   -1891,73091,11665,Bullish
1998-04-21,13505,7364,    3326,    -997,69312,6141,Bullish
1998-04-14,10179,8361,    1330,   -2601,66970,1818,Bullish
1998-04-07,8849,10962,   -3647,    1655,66048,-2113,Bearish Reversal
1998-03-31,12496,9307,     175,    1055,67913,3189,Bearish Reversal
1998-03-24,12321,8252,   -1119,    -754,69686,4069,Bearish
1998-03-17,13440,9006,    2671,   -2244,68783,4434,Bullish
1998-03-10,10769,11250,     -24,   -2368,64460,-481,Bullish Reversal
1998-03-03,10793,13618,     423,   -5696,65453,-2825,Bullish Reversal
1998-02-24,10370,19314,   -1684,    2229,73990,-8944,Bearish
1998-02-17,12054,17085,     176,    1038,73642,-5031,Bearish
1998-02-10,11878,16047,   -1024,    4627,72169,-4169,Bearish
1998-02-03,12902,11420,    2451,     599,70876,1482,Bullish
1998-01-27,10451,10821,    -919,   -3200,68904,-370,Bullish Reversal
1998-01-20,11370,14021,    -560,   -2112,69130,-2651,Bullish Reversal
1998-01-13,11930,16133,       0,    -710,71294,-4203,Bullish
1998-01-06,11930,16843,    -330,    -101,68839,-4913,Bearish Reversal
1997-12-30,12260,16944,     -33,     405,70757,-4684,Bearish Reversal
1997-12-23,12293,16539,     275,    -571,70864,-4246,Bullish
1997-12-16,12018,17110,     488,     693,67704,-5092,Bearish
1997-12-09,11530,16417,    -311,     -10,64577,-4887,Bearish
1997-12-02,11841,16427,    -553,     219,63871,-4586,Bearish Reversal
1997-11-25,12394,16208,    -723,      14,69411,-3814,Bearish Reversal
1997-11-18,13117,16194,    1079,    3244,69996,-3077,Bearish
1997-11-11,12038,12950,   -1226,     169,64985,-912,Bearish
1997-11-04,13264,12781,     391,    1348,63910,483,Bearish
1997-10-28,12873,11433,    1044,    2382,62841,1440,Bearish
1997-10-21,11829,9051,    -220,    -829,54619,2778,Bullish
1997-10-14,12049,9880,    -310,   -1292,51378,2169,Bullish Reversal
1997-10-07,12359,11172,     875,    2412,51545,1187,Bearish
1997-09-30,11484,8760,   -1387,   -2736,49663,2724,Bullish Reversal
1997-09-23,12871,11496,     864,   -2062,52294,1375,Bullish Reversal
1997-09-16,12007,13558,    1362,    2135,53135,-1551,Bearish
1997-09-09,10645,11423,    -265,     104,45562,-778,Bearish
1997-09-02,10910,11319,    -308,     995,44868,-409,Bearish Reversal
1997-08-26,11218,10324,   -1690,     924,46942,894,Bearish
1997-08-19,12908,9400,   -1363,    4106,45321,3508,Bearish
1997-08-12,14271,5294,     283,     455,43479,8977,Bearish
1997-08-05,13988,4839,     665,    -360,43238,9149,Bullish Reversal
1997-07-29,13323,5199,    -259,   -2039,43606,8124,Bullish Reversal
1997-07-22,13582,7238,     533,    -740,47962,6344,Bullish Reversal
1997-07-15,13049,7978,   -2665,    4458,50009,5071,Bearish
1997-07-08,15714,3520,     926,     749,49564,12194,Bullish
1997-07-01,14788,2771,   -2656,     916,49445,12017,Bearish Reversal
1997-06-24,17444,1855,   -3631,    -565,53676,15589,Bearish Reversal
1997-06-17,21075,2420,   -1019,    -208,58688,18655,Bearish Reversal
1997-06-10,22094,2628,    -658,    -790,59500,19466,Bullish Reversal
1997-06-03,22752,3418,     810,    -220,59550,19334,Bullish Reversal
1997-05-27,21942,3638,     301,    -348,59649,18304,Bullish Reversal
1997-05-20,21641,3986,    5489,     921,61295,17655,Bullish
1997-05-13,16152,3065,    2863,     764,55781,13087,Bullish
1997-05-06,13289,2301,    -392,     681,51295,10988,Bearish
1997-04-29,13681,1620,    4134,    -962,50634,12061,Bullish
1997-04-22,9547,2582,    -670,    -567,49516,6965,Bearish Reversal
1997-04-15,10217,3149,    -484,     149,50706,7068,Bearish
1997-04-08,10701,3000,   -3171,     210,50335,7701,Bearish Reversal
1997-04-01,13872,2790,   -1316,     791,54044,11082,Bearish Reversal
1997-03-25,15188,1999,     878,      28,57584,13189,Bullish Reversal
1997-03-18,14310,1971,    -739,    -252,57754,12339,Bearish Reversal
1997-03-11,15049,2223,   -1884,    -786,58234,12826,Bearish Reversal
1997-03-04,16933,3009,    2159,     426,61430,13924,Bullish
1997-02-25,14774,2583,    1870,    -455,58755,12191,Bullish
1997-02-18,12904,3038,    -335,    -814,55076,9866,Bullish
1997-02-11,13239,3852,      88,     412,53602,9387,Bearish
1997-02-04,13151,3440,   -2153,      55,51136,9711,Bearish Reversal
1997-01-28,15304,3385,     236,      56,55345,11919,Bullish
1997-01-21,15068,3329,     453,    -273,55103,11739,Bullish Reversal
1997-01-14,14615,3602,     652,     146,56149,11013,Bullish
1997-01-07,13963,3456,    3558,    1192,54793,10507,Bullish
1996-12-31,10405,2264,     323,    -186,49176,8141,Bullish Reversal
1996-12-24,10082,2450,    -830,     109,50552,7632,Bearish Reversal
1996-12-17,10912,2341,   -3176,      81,53962,8571,Bearish Reversal
1996-12-10,14088,2260,    -334,    -196,61362,11828,Bearish
1996-12-03,14422,2456,    -171,     141,60695,11966,Bearish Reversal
1996-11-26,14593,2315,     574,   -1788,61899,12278,Bullish Reversal
1996-11-19,14019,4103,    1272,    -608,62874,9916,Bullish
1996-11-12,12747,4711,    2294,    -710,61168,8036,Bullish
1996-11-05,10453,5421,    -919,     106,57833,5032,Bearish Reversal
1996-10-29,11372,5315,    3026,    1103,60130,6057,Bullish
1996-10-22,8346,4212,    -580,   -1276,56315,4134,Bullish Reversal
1996-10-15,8926,5488,    -345,    -772,57789,3438,Bullish Reversal
1996-10-08,9271,6260,     584,      23,58025,3011,Bullish
1996-10-01,8687,6237,     290,   -1391,56808,2450,Bullish
1996-09-24,8397,7628,     130,    -682,55675,769,Bullish Reversal
1996-09-17,8267,8310,    -437,    1802,56052,-43,Bearish
1996-09-10,8704,6508,     925,   -1469,54617,2196,Bullish Reversal
1996-09-03,7779,7977,     459,     226,54914,-198,Bullish Reversal
1996-08-27,7320,7751,     658,    -815,55362,-431,Bullish Reversal
1996-08-20,6662,8566,      40,   -1181,56665,-1904,Bullish Reversal
1996-08-13,6622,9747,      22,     -65,57230,-3125,Bullish
1996-08-06,6600,9812,     -31,    1430,56510,-3212,Bearish
1996-07-30,6631,8382,   -1460,   -1300,54943,-1751,Bearish Reversal
1996-07-23,8091,9682,    -624,   -1189,56450,-1591,Bullish Reversal
1996-07-16,8715,10871,     360,     888,57449,-2156,Bearish
1996-07-09,8355,9983,    -667,    -179,56145,-1628,Bearish Reversal
1996-07-02,9022,10162,   -1361,   -1026,57051,-1140,Bearish Reversal
1996-06-25,10383,11188,    5670,     921,60844,-805,Bullish
1996-06-18,4713,10267,     919,     779,55021,-5554,Bullish
1996-06-11,3794,9488,   -1558,    3335,50011,-5694,Bearish
1996-06-04,5352,6153,    -343,      39,40470,-801,Bearish
1996-05-28,5695,6114,   -1337,    2115,40252,-419,Bearish Reversal
1996-05-21,7032,3999,   -8681,    -427,41098,3033,Bearish Reversal
1996-05-14,15713,4426,    -949,    -578,52887,11287,Bearish Reversal
1996-05-07,16662,5004,    2245,    1285,53241,11658,Bullish
1996-04-30,14417,3719,    1423,    1233,51471,10698,Bullish
1996-04-23,12994,2486,    1064,     708,50367,10508,Bullish
1996-04-16,11930,1778,    3661,   -1624,45671,10152,Bullish
1996-04-09,8269,3402,     292,    -119,42318,4867,Bullish Reversal
1996-04-02,7977,3521,   -1360,    -183,43107,4456,Bearish Reversal
1996-03-26,9337,3704,     886,     372,44125,5633,Bullish
1996-03-19,8451,3332,     265,   -1234,42791,5119,Bullish Reversal
1996-03-12,8186,4566,    1977,     -84,43615,3620,Bullish
1996-03-05,6209,4650,     432,   -2955,40673,1559,Bullish Reversal
1996-02-27,5777,7605,   -1552,   -1340,43525,-1828,Bearish Reversal
1996-02-20,7329,8945,    -280,     942,46427,-1616,Bearish
1996-02-13,7609,8003,   -1760,    -469,45320,-394,Bearish Reversal
1996-02-06,9369,8472,   -3073,   -3309,46107,897,Bullish Reversal
1996-01-30,12442,11781,   -1502,   -1323,50323,661,Bearish
1996-01-23,13944,13104,     340,    -696,49898,840,Bullish
1996-01-16,13604,13800,     962,    2797,48590,-196,Bearish
1996-01-09,12642,11003,     674,    4150,46324,1639,Bearish
1996-01-02,11968,6853,    3617,    3487,39746,5115,Bullish
1995-12-26,8351,3366,    1692,     764,35136,4985,Bullish
1995-12-19,6659,2602,     226,   -1371,35021,4057,Bullish Reversal
1995-12-12,6433,3973,     -96,     846,35969,2460,Bearish Reversal
1995-12-05,6529,3127,     131,     580,37490,3402,Bearish Reversal
1995-11-28,6398,2547,   -1525,     -40,38088,3851,Bearish Reversal
1995-11-21,7923,2587,     509,    -333,39945,5336,Bullish
1995-11-14,7414,2920,     124,    -122,38647,4494,Bullish Reversal
1995-11-07,7290,3042,   -1007,   -4646,38990,4248,Bullish
1995-10-31,8297,7688,    -226,   -1409,38522,609,Bullish Reversal
1995-10-24,8523,9097,    1394,    1565,39530,-574,Bearish
1995-10-17,7129,7532,    -207,    2179,37768,-403,Bearish
1995-10-10,7336,5353,     361,    2440,35063,1983,Bearish
1995-10-03,6975,2913,     538,      95,31510,4062,Bullish Reversal
1995-09-26,6437,2818,     276,   -1137,31642,3619,Bullish Reversal
1995-09-19,6161,3955,   -1090,     923,35194,2206,Bearish
1995-09-12,7251,3032,    -176,    1586,33420,4219,Bearish Reversal
1995-09-05,7427,1446,   -5190,   -1585,33854,5981,Bearish Reversal
1995-08-29,12617,3031,    -171,      96,40077,9586,Bearish Reversal
1995-08-22,12788,2935,    3039,    -164,40504,9853,Bullish
1995-08-15,9749,3099,    3514,     607,37610,6650,Bullish
1995-08-08,6235,2492,     929,   -1014,34693,3743,Bullish Reversal
