As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Net Positions,Interpretation
2003-03-18,7649,2617,  -14820,     967,32564,5032,Bearish Reversal
2003-03-11,22469,1650,     557,     -34,76795,20819,Bullish
2003-03-04,21912,1684,    3268,   -1117,65297,20228,Bullish
2003-02-25,18644,2801,    1401,      64,56247,15843,Bullish
2003-02-18,17243,2737,   -4628,    1153,55430,14506,Bearish Reversal
2003-02-11,21871,1584,   -7275,   -1816,57566,20287,Bearish Reversal
2003-02-04,29146,3400,    1640,    1358,62069,25746,Bullish
2003-01-28,27506,2042,   -1951,    -736,57912,25464,Bearish Reversal
2003-01-21,29457,2778,    3351,    -298,60220,26679,Bullish
2003-01-14,26106,3076,    1714,    1734,54413,23030,Bearish
2003-01-07,24392,1342,    -437,    -234,51474,23050,Bearish
2002-12-31,24829,1576,     849,    -581,50293,23253,Bullish
2002-12-23,23980,2157,    2048,    -580,48996,21823,Bullish
2002-12-17,21932,2737,    9315,    -847,45822,19195,Bullish Reversal
2002-12-10,12617,3584,    3760,      35,56438,9033,Bullish
2002-12-03,8857,3549,    -625,      74,41297,5308,Bearish
2002-11-26,9482,3475,   -9213,     -93,39113,6007,Bearish Reversal
2002-11-19,18695,3568,   -1741,     373,51854,15127,Bearish Reversal
2002-11-12,20436,3195,    5350,   -1341,54699,17241,Bullish
2002-11-05,15086,4536,    7914,    -959,46457,10550,Bullish
2002-10-29,7172,5495,    5583,   -2249,39726,1677,Bullish
2002-10-22,1589,7744,   -1852,    1305,34064,-6155,Bearish Reversal
2002-10-15,3441,6439,     510,     -86,34794,-2998,Bullish
2002-10-08,2931,6525,   -4620,    1079,32344,-3594,Bearish Reversal
2002-10-01,7551,5446,    4343,    -836,34820,2105,Bullish
2002-09-24,3208,6282,    1367,   -1463,29978,-3074,Bullish Reversal
2002-09-17,1841,7745,  -10455,    5683,31372,-5904,Bearish Reversal
2002-09-10,12296,2062,    -301,     396,45547,10234,Bearish
2002-09-03,12597,1666,    1749,     757,43187,10931,Bullish
2002-08-27,10848,909,    2709,   -1007,41038,9939,Bullish
2002-08-20,8139,1916,    -200,    1129,37675,6223,Bearish
2002-08-13,8339,787,    -232,   -1297,36637,7552,Bullish Reversal
2002-08-06,8571,2084,    -317,    1355,40136,6487,Bearish
2002-07-30,8888,729,   -4226,     729,38202,8159,Bearish Reversal
2002-07-23,13114,0,   -1535,    -564,43471,13114,Bearish Reversal
2002-07-16,14649,564,    1235,    -452,43504,14085,Bullish
2002-07-09,13414,1016,   -1033,    -258,40306,12398,Bearish Reversal
2002-07-02,14447,1274,   -1691,    -344,41514,13173,Bearish Reversal
2002-06-25,16138,1618,    -692,    -812,42093,14520,Bullish
2002-06-18,16830,2430,    1715,    -210,41808,14400,Bullish Reversal
2002-06-11,15115,2640,     889,   -1564,61771,12475,Bullish
2002-06-04,14226,4204,   -1394,     572,54699,10022,Bearish Reversal
2002-05-28,15620,3632,   -2032,    -199,55255,11988,Bearish
2002-05-21,17652,3831,     735,     229,54273,13821,Bullish
2002-05-14,16917,3602,   -2848,    -489,53559,13315,Bearish Reversal
2002-05-07,19765,4091,     103,    -464,55906,15674,Bullish
2002-04-30,19662,4555,    6058,   -2279,53449,15107,Bullish
2002-04-23,13604,6834,    6656,   -3631,43483,6770,Bullish
2002-04-16,6948,10465,    2784,    -239,32812,-3517,Bullish
2002-04-09,4164,10704,   -4828,     -29,30241,-6540,Bearish Reversal
2002-04-02,8992,10733,    2950,     434,34709,-1741,Bullish
2002-03-26,6042,10299,    2449,     151,33558,-4257,Bullish
2002-03-19,3593,10148,     537,    -944,31147,-6555,Bullish Reversal
2002-03-12,3056,11092,    1231,   -3678,54877,-8036,Bullish
2002-03-05,1825,14770,   -1518,   -3472,45641,-12945,Bullish
2002-02-26,3343,18242,   -1063,    1606,44593,-14899,Bearish
2002-02-19,4406,16636,    2000,     -96,43256,-12230,Bullish
2002-02-12,2406,16732,     364,     733,42496,-14326,Bearish Reversal
2002-02-05,2042,15999,      99,   -4314,44628,-13957,Bullish Reversal
2002-01-29,1943,20313,   -2767,   11657,46672,-18370,Bearish
2002-01-22,4710,8656,    1873,   -3201,33536,-3946,Bullish Reversal
2002-01-15,2837,11857,     717,    3872,35162,-9020,Bearish
2002-01-08,2120,7985,     -19,   -3593,27704,-5865,Bullish Reversal
2001-12-28,2139,11578,   -5183,    6506,34855,-9439,Bearish
2001-12-21,7322,5072,   -3560,    1323,31069,2250,Bearish Reversal
2001-12-18,10882,3749,    6096,   -1503,34232,7133,Bullish Reversal
2001-12-11,4786,5252,   -1544,   -1283,56869,-466,Bearish
2001-12-04,6330,6535,     -39,   -4418,51077,-205,Bullish Reversal
2001-11-27,6369,10953,   -2104,    2719,53351,-4584,Bearish
2001-11-20,8473,8234,   -3916,    1064,51800,239,Bearish Reversal
2001-11-13,12389,7170,   -2941,    3876,55854,5219,Bearish
2001-11-06,15330,3294,   -1496,   -1103,53393,12036,Bearish
2001-10-30,16826,4397,    2109,    -877,52732,12429,Bullish
2001-10-23,14717,5274,   -3197,    4321,49156,9443,Bearish
2001-10-16,17914,953,    -506,    -385,47839,16961,Bearish Reversal
2001-10-09,18420,1338,     407,     483,48135,17082,Bearish Reversal
2001-10-02,18013,855,   -1364,    -183,48429,17158,Bearish Reversal
2001-09-25,19377,1038,   -2735,     594,48890,18339,Bearish Reversal
2001-09-18,22112,444,    4737,   -2165,49670,21668,Bullish Reversal
2001-09-10,17375,2609,   -1504,    -908,67436,14766,Bearish
2001-09-04,18879,3517,   -2699,    2118,63213,15362,Bearish Reversal
2001-08-28,21578,1399,      33,     557,64979,20179,Bearish
2001-08-21,21545,842,    1390,   -2182,63620,20703,Bullish
2001-08-14,20155,3024,    3804,   -2328,60467,17131,Bullish
2001-08-07,16351,5352,    3718,    -612,55078,10999,Bullish
2001-07-31,12633,5964,     973,    -869,51045,6669,Bullish Reversal
2001-07-24,11660,6833,    9152,  -13793,52242,4827,Bullish
2001-07-17,2508,20626,     254,   -7946,49243,-18118,Bullish Reversal
2001-07-10,2254,28572,      39,   -2058,57247,-26318,Bullish Reversal
2001-07-03,2215,30630,     378,   11432,59127,-28415,Bearish
2001-06-26,1837,19198,    -419,   -1550,45280,-17361,Bullish
2001-06-19,2256,20748,   -1457,   -4734,44886,-18492,Bullish Reversal
2001-06-12,3713,25482,     318,   -1255,78819,-21769,Bullish
2001-06-05,3395,26737,     494,     132,59218,-23342,Bullish
2001-05-29,2901,26605,    -101,    -740,57880,-23704,Bullish
2001-05-22,3002,27345,    -491,    1855,57644,-24343,Bearish
2001-05-15,3493,25490,    1819,    3392,55039,-21997,Bearish
2001-05-08,1674,22098,    1217,     953,51497,-20424,Bullish
2001-05-01,457,21145,     183,    2849,46595,-20688,Bearish
2001-04-24,274,18296,      17,    1294,43310,-18022,Bearish
2001-04-17,257,17002,    -495,     689,41101,-16745,Bearish
2001-04-10,752,16313,    -108,     137,40762,-15561,Bearish
2001-04-03,860,16176,     -40,     245,40219,-15316,Bearish Reversal
2001-03-27,900,15931,    -452,     -51,42018,-15031,Bearish
2001-03-20,1352,15982,   -4783,    7929,38504,-14630,Bearish Reversal
2001-03-13,6135,8053,     256,    2370,48823,-1918,Bearish
2001-03-06,5879,5683,    2586,     298,44450,196,Bullish
2001-02-27,3293,5385,     745,    1504,41691,-2092,Bearish
2001-02-20,2548,3881,   -7576,    1344,41578,-1333,Bearish Reversal
2001-02-13,10124,2537,   -1323,    -485,45106,7587,Bearish Reversal
2001-02-06,11447,3022,   -2006,     406,46904,8425,Bearish Reversal
2001-01-30,13453,2616,   -2268,     563,51103,10837,Bearish Reversal
2001-01-23,15721,2053,     253,    -102,52944,13668,Bullish
2001-01-16,15468,2155,    1465,     111,49883,13313,Bullish
2001-01-09,14003,2044,     320,    -153,48022,11959,Bullish
2001-01-02,13683,2197,     317,     -15,47926,11486,Bullish
2000-12-26,13366,2212,     739,   -1575,43449,11154,Bullish
2000-12-19,12627,3787,     301,     550,40067,8840,Bearish Reversal
2000-12-12,12326,3237,    3963,      -1,64186,9089,Bullish
2000-12-05,8363,3238,    7088,   -9200,55840,5125,Bullish
2000-11-28,1275,12438,      39,   -3498,49675,-11163,Bullish
2000-11-21,1236,15936,    -448,    1835,49098,-14700,Bearish
2000-11-14,1684,14101,     684,     -98,48360,-12417,Bullish Reversal
2000-11-07,1000,14199,     476,   -3618,48949,-13199,Bullish Reversal
2000-10-31,524,17817,     343,    -369,51334,-17293,Bullish
2000-10-24,181,18186,       0,     493,49114,-18005,Bearish
2000-10-17,181,17693,   -1743,    1876,48582,-17512,Bearish
2000-10-10,1924,15817,     313,   -1126,44566,-13893,Bullish
2000-10-03,1611,16943,     400,     -45,42626,-15332,Bullish Reversal
2000-09-26,1211,16988,     501,   -6103,43443,-15777,Bullish Reversal
2000-09-19,710,23091,     710,     239,47704,-22381,Bullish Reversal
2000-09-12,0,22852,     -35,     953,67266,-22852,Bearish
2000-09-05,35,21899,      35,     221,60790,-21864,Bearish
2000-08-29,0,21678,     -17,     171,54174,-21678,Bearish Reversal
2000-08-22,17,21507,    -448,    4123,55008,-21490,Bearish
2000-08-15,465,17384,       9,     -67,51065,-16919,Bullish
2000-08-08,456,17451,   -1603,   12485,49510,-16995,Bearish
2000-08-01,2059,4966,     103,     650,37775,-2907,Bearish Reversal
2000-07-25,1956,4316,   -4902,   -1156,38246,-2360,Bearish Reversal
2000-07-18,6858,5472,   -3749,    4325,39293,1386,Bearish
2000-07-11,10607,1147,    1905,    1147,35282,9460,Bullish Reversal
2000-07-05,8702,0,     687,       0,36413,8702,Bullish
2000-06-27,8015,0,   -2361,       0,32663,8015,Bearish Reversal
2000-06-20,10376,0,     -75,   -1506,35076,10376,Bullish Reversal
2000-06-13,10451,1506,    7711,   -3658,48130,8945,Bullish
2000-06-06,2740,5164,    1081,   -6771,40281,-2424,Bullish Reversal
2000-05-30,1659,11935,     598,   -7111,43436,-10276,Bullish Reversal
2000-05-23,1061,19046,     548,    -699,47495,-17985,Bullish
2000-05-16,513,19745,   -1314,   -2821,44802,-19232,Bullish Reversal
2000-05-09,1827,22566,     336,    2402,46044,-20739,Bearish
2000-05-02,1491,20164,    -284,     770,44747,-18673,Bearish
2000-04-25,1775,19394,    -996,    3149,44731,-17619,Bearish
2000-04-18,2771,16245,    -964,    2882,41355,-13474,Bearish
2000-04-11,3735,13363,    -150,    -197,40415,-9628,Bullish
2000-04-04,3885,13560,     806,   -1085,39166,-9675,Bullish Reversal
2000-03-28,3079,14645,    2184,  -13853,39624,-11566,Bullish Reversal
2000-03-21,895,28498,      26,    2555,48014,-27603,Bearish
2000-03-14,869,25943,    -929,   -2123,46462,-25074,Bullish Reversal
2000-03-07,1798,28066,      95,    -349,73487,-26268,Bullish
2000-02-29,1703,28415,   -4073,    3902,69567,-26712,Bearish
2000-02-22,5776,24513,    3050,   -5800,68268,-18737,Bullish Reversal
2000-02-15,2726,30313,     821,   -3118,69682,-27587,Bullish Reversal
2000-02-08,1905,33431,     924,      37,70946,-31526,Bullish
2000-02-01,981,33394,   -2549,    9353,68474,-32413,Bearish
2000-01-25,3530,24041,   -6023,    4481,60956,-20511,Bearish
2000-01-18,9553,19560,   -1057,    8896,57549,-10007,Bearish
2000-01-11,10610,10664,    6686,   -3175,49828,-54,Bullish
2000-01-04,3924,13839,     244,   -3196,43280,-9915,Bullish Reversal
1999-12-28,3680,17035,     106,    1675,44834,-13355,Bearish
1999-12-21,3574,15360,     387,    -553,43769,-11786,Bullish Reversal
1999-12-14,3187,15913,   -1715,   -7170,46156,-12726,Bullish Reversal
1999-12-07,4902,23083,   -4909,   -9460,88422,-18181,Bullish
1999-11-30,9811,32543,    2825,    4603,73971,-22732,Bearish
1999-11-23,6986,27940,     561,    2118,70368,-20954,Bearish
1999-11-16,6425,25822,   -1453,    1325,70282,-19397,Bearish
1999-11-09,7878,24497,   -8551,   19261,66209,-16619,Bearish
1999-11-02,16429,5236,  -18364,    4022,57593,11193,Bearish Reversal
1999-10-26,34793,1214,  -13539,   -2474,66055,33579,Bearish Reversal
1999-10-19,48332,3688,   17242,   -2071,77098,44644,Bullish
1999-10-12,31090,5759,   13782,    -855,61768,25331,Bullish
1999-10-05,17308,6614,   10953,   -7325,52712,10694,Bullish
1999-09-28,6355,13939,     414,   -2423,46310,-7584,Bullish
1999-09-21,5941,16362,    -611,    6216,42875,-10421,Bearish
1999-09-14,6552,10146,  -15244,    1412,39524,-3594,Bearish Reversal
1999-09-07,21796,8734,    4078,   -1642,83443,13062,Bullish
1999-08-31,17718,10376,   -3437,   -1318,75421,7342,Bearish
1999-08-24,21155,11694,    -338,    1756,74192,9461,Bearish
1999-08-17,21493,9938,   -3974,    1566,70619,11555,Bearish Reversal
1999-08-10,25467,8372,    2305,     348,71229,17095,Bullish
1999-08-03,23162,8024,    6747,    -895,68452,15138,Bullish
1999-07-27,16415,8919,   11695,  -29202,62785,7496,Bullish Reversal
1999-07-20,4720,38121,    1639,   -1644,64112,-33401,Bullish Reversal
1999-07-13,3081,39765,     486,   -3067,68746,-36684,Bullish Reversal
1999-07-06,2595,42832,    1504,    4858,70429,-40237,Bearish
1999-06-29,1091,37974,    -663,    1493,62864,-36883,Bearish
1999-06-22,1754,36481,     194,    1429,61728,-34727,Bearish
1999-06-15,1560,35052,     160,   -1939,60005,-33492,Bullish Reversal
1999-06-08,1400,36991,     580,    2436,93143,-35591,Bearish
1999-06-01,820,34555,    -910,    2210,78503,-33735,Bearish
1999-05-25,1730,32345,     593,  -12142,72256,-30615,Bullish
1999-05-18,1137,44487,    -889,    4274,72148,-43350,Bearish
1999-05-11,2026,40213,     -55,  -14340,69202,-38187,Bullish Reversal
1999-05-04,2081,54553,     773,    7908,79764,-52472,Bearish
1999-04-27,1308,46645,     388,    5813,72793,-45337,Bearish
1999-04-20,920,40832,     520,    5945,69739,-39912,Bearish
1999-04-13,400,34887,     150,     531,61762,-34487,Bearish
1999-04-06,250,34356,    -598,   -2822,60305,-34106,Bullish Reversal
1999-03-30,848,37178,    -732,    3453,65132,-36330,Bearish
1999-03-23,1580,33725,     927,     985,59773,-32145,Bearish
1999-03-16,653,32740,   -2405,     709,58225,-32087,Bearish Reversal
1999-03-09,3058,32031,     806,    2190,77118,-28973,Bearish
1999-03-02,2252,29841,   -2013,    2034,62783,-27589,Bearish
1999-02-23,4265,27807,    1905,    7219,58818,-23542,Bearish Reversal
1999-02-16,2360,20588,     311,    1000,58906,-18228,Bearish
1999-02-09,2049,19588,     193,    1939,57841,-17539,Bearish
1999-02-02,1856,17649,   -7756,   10156,55423,-15793,Bearish
1999-01-26,9612,7493,      -7,    2717,39925,2119,Bearish
1999-01-19,9619,4776,    4465,    -863,39551,4843,Bullish
1999-01-12,5154,5639,   -1002,    2774,34499,-485,Bearish
1999-01-05,6156,2865,   -3489,     339,28162,3291,Bearish
1998-12-29,9645,2526,   -1171,      54,27894,7119,Bearish Reversal
1998-12-22,10816,2472,   -3337,    -450,34227,8344,Bearish Reversal
1998-12-15,14153,2922,    9946,   -8651,35533,11231,Bullish Reversal
1998-12-08,4207,11573,    2957,   -1823,56017,-7366,Bullish
1998-12-01,1250,13396,   -5222,    2646,53014,-12146,Bearish
1998-11-24,6472,10750,     358,    5574,48642,-4278,Bearish
1998-11-17,6114,5176,      12,   -3880,37992,938,Bullish Reversal
1998-11-10,6102,9056,  -14118,    6162,43526,-2954,Bearish Reversal
1998-11-03,20220,2894,   -4993,     517,47107,17326,Bearish Reversal
1998-10-27,25213,2377,   -2024,    -401,53439,22836,Bearish Reversal
1998-10-20,27237,2778,    -578,     840,55397,24459,Bearish Reversal
1998-10-13,27815,1938,   -3282,   -2534,57595,25877,Bearish Reversal
1998-10-06,31097,4472,    1312,     756,65316,26625,Bullish
1998-09-29,29785,3716,   -1700,    -460,61231,26069,Bearish
1998-09-22,31485,4176,    2122,      14,60636,27309,Bullish Reversal
1998-09-15,29363,4162,    -883,    1594,62729,25201,Bearish Reversal
1998-09-08,30246,2568,    1065,      -9,107698,27678,Bullish
1998-09-01,29181,2577,   22555,   -8899,94728,26604,Bullish
1998-08-25,6626,11476,    -174,   -1470,71062,-4850,Bullish Reversal
1998-08-18,6800,12946,    3164,    3121,71898,-6146,Bullish
1998-08-11,3636,9825,    2003,    -449,63325,-6189,Bullish Reversal
1998-08-04,1633,10274,    -336,  -11723,69201,-8641,Bullish Reversal
1998-07-28,1969,21997,     550,   -8482,71653,-20028,Bullish Reversal
1998-07-21,1419,30479,    -447,   -4238,89621,-29060,Bullish Reversal
1998-07-14,1866,34717,    1199,   -2388,94364,-32851,Bullish
1998-07-07,667,37105,     667,    2804,91984,-36438,Bearish
1998-06-30,0,34301,       0,    8921,84479,-34301,Bearish
1998-06-23,0,25380,    -489,    1910,72377,-25380,Bearish
1998-06-16,489,23470,  -13739,   15773,67989,-22981,Bearish Reversal
1998-06-09,14228,7697,     510,     252,74877,6531,Bullish
1998-06-02,13718,7445,   -4894,     -60,71639,6273,Bearish Reversal
1998-05-26,18612,7505,   14660,   -4941,72306,11107,Bullish
1998-05-19,3952,12446,    -698,     505,58490,-8494,Bearish Reversal
1998-05-12,4650,11941,    1466,   -3915,60383,-7291,Bullish
1998-05-05,3184,15856,    2272,     622,58017,-12672,Bullish Reversal
1998-04-28,912,15234,    -621,   -1165,66632,-14322,Bullish
1998-04-21,1533,16399,    -463,   -4834,64856,-14866,Bullish
1998-04-14,1996,21233,     959,   -9818,63175,-19237,Bullish Reversal
1998-04-07,1037,31051,   -1793,    1217,72115,-30014,Bearish Reversal
1998-03-31,2830,29834,     517,    3790,74057,-27004,Bearish
1998-03-24,2313,26044,    1174,    6880,63405,-23731,Bearish
1998-03-17,1139,19164,     447,   -4133,54332,-18025,Bullish Reversal
1998-03-10,692,23297,    -436,    8852,82166,-22605,Bearish
1998-03-03,1128,14445,     -63,     999,47038,-13317,Bearish
1998-02-24,1191,13446,     928,   -1039,46437,-12255,Bullish
1998-02-17,263,14485,       0,     879,46246,-14222,Bearish
1998-02-10,263,13606,    -596,     -62,44914,-13343,Bearish Reversal
1998-02-03,859,13668,     334,   -1379,48339,-12809,Bullish Reversal
1998-01-27,525,15047,     -45,  -13981,50597,-14522,Bullish Reversal
1998-01-20,570,29028,       5,    6188,68283,-28458,Bearish
1998-01-13,565,22840,    -413,    1079,57346,-22275,Bearish Reversal
1998-01-06,978,21761,     393,    5293,59190,-20783,Bearish
1997-12-30,585,16468,     -24,    3297,43497,-15883,Bearish
1997-12-23,609,13171,      10,    -865,37379,-12562,Bullish
1997-12-19,609,13375,      10,    -661,38931,-12766,Bullish
1997-12-16,599,14036,    -169,   -4563,37024,-13437,Bullish Reversal
1997-12-09,768,18599,  -14557,   14397,64895,-17831,Bearish
1997-12-02,15325,4202,   -3601,    2260,52555,11123,Bearish
1997-11-25,18926,1942,    -919,    -665,50947,16984,Bearish Reversal
1997-11-18,19845,2607,     286,    -784,52691,17238,Bullish Reversal
1997-11-11,19559,3391,    5120,    1065,54686,16168,Bullish
1997-11-04,14439,2326,    1993,      56,49711,12113,Bullish
1997-10-28,12446,2270,    3854,   -4676,49413,10176,Bullish
1997-10-21,8592,6946,   -8746,    3191,44265,1646,Bearish
1997-10-14,17338,3755,   -1990,     414,40797,13583,Bearish Reversal
1997-10-07,19328,3341,    5144,     -52,44432,15987,Bullish
1997-09-30,14184,3393,     707,   -1613,37371,10791,Bullish Reversal
1997-09-23,13477,5006,     753,     521,38341,8471,Bullish Reversal
1997-09-16,12724,4485,    6928,  -10078,39128,8239,Bullish Reversal
1997-09-09,5796,14563,    1453,    -834,59626,-8767,Bullish
1997-09-02,4343,15397,    -381,     118,55135,-11054,Bearish Reversal
1997-08-26,4724,15279,    1221,   -3392,56028,-10555,Bullish
1997-08-19,3503,18671,    1022,   -1011,54892,-15168,Bullish Reversal
1997-08-12,2481,19682,     566,   -4455,56799,-17201,Bullish Reversal
1997-08-05,1915,24137,    -627,     361,65465,-22222,Bearish
1997-07-29,2542,23776,    -239,    3240,64402,-21234,Bearish
1997-07-22,2781,20536,     690,    1717,56391,-17755,Bearish
1997-07-15,2091,18819,     643,   -2922,54829,-16728,Bullish
1997-07-08,1448,21741,    -763,    6675,53110,-20293,Bearish
1997-07-01,2211,15066,   -1753,    6132,42570,-12855,Bearish
1997-06-24,3964,8934,    2233,   -2542,33268,-4970,Bullish
1997-06-17,1731,11476,      -9,    -210,32237,-9745,Bullish Reversal
1997-06-10,1740,11686,  -12440,    9031,51562,-9946,Bearish
1997-06-03,14180,2655,   -4423,    -630,45882,11525,Bearish Reversal
1997-05-27,18603,3285,     698,    -241,52533,15318,Bullish
1997-05-20,17905,3526,    3903,    -527,50826,14379,Bullish
1997-05-13,14002,4053,   12608,   -9621,44657,9949,Bullish Reversal
1997-05-06,1394,13674,    1144,   -3499,47165,-12280,Bullish Reversal
1997-04-29,250,17173,    -300,      44,47384,-16923,Bearish Reversal
1997-04-22,550,17129,     264,      52,47526,-16579,Bullish
1997-04-15,286,17077,      12,     139,45313,-16791,Bearish Reversal
1997-04-08,274,16938,    -472,    1066,46392,-16664,Bearish
1997-04-01,746,15872,     546,     934,43347,-15126,Bearish
1997-03-25,200,14938,    -703,    -899,40567,-14738,Bullish Reversal
1997-03-18,903,15837,     -53,   -2197,41033,-14934,Bullish Reversal
1997-03-11,956,18034,     106,   -1611,59695,-17078,Bullish
1997-03-04,850,19645,     450,     -46,57904,-18795,Bullish
1997-02-25,400,19691,       0,     422,56211,-19291,Bearish
1997-02-18,400,19269,    -395,     515,55515,-18869,Bearish
1997-02-11,795,18754,     138,    -265,52976,-17959,Bullish
1997-02-04,657,19019,     416,     291,51787,-18362,Bullish Reversal
1997-01-28,241,18728,      41,    -936,53727,-18487,Bullish
1997-01-21,200,19664,       0,    -626,51415,-19464,Bullish Reversal
1997-01-14,200,20290,    -500,    2336,55678,-20090,Bearish
1997-01-07,700,17954,     400,    1622,50060,-17254,Bearish
1996-12-31,300,16332,       0,   -1882,45105,-16032,Bullish Reversal
1996-12-24,300,18214,    -400,    1950,47461,-17914,Bearish
1996-12-17,700,16264,      37,   -1221,44882,-15564,Bullish Reversal
1996-12-10,663,17485,     207,    1369,73935,-16822,Bearish
1996-12-03,456,16116,     -44,   -1617,61545,-15660,Bullish
1996-11-26,500,17733,     492,    1887,60096,-17233,Bearish
1996-11-19,8,15846,       0,    1158,53953,-15838,Bearish
1996-11-12,8,14688,       6,    -922,52267,-14680,Bullish
1996-11-05,2,15610,    -218,    1983,49394,-15608,Bearish
1996-10-29,220,13627,     -75,   -2465,45897,-13407,Bullish Reversal
1996-10-22,295,16092,    -818,     550,51411,-15797,Bearish
1996-10-15,1113,15542,    -260,    1547,48939,-14429,Bearish
1996-10-08,1373,13995,     919,     511,47903,-12622,Bullish
1996-10-01,454,13484,     224,     481,41837,-13030,Bearish
1996-09-24,230,13003,      30,     629,38997,-12773,Bearish
1996-09-17,200,12374,   -1708,    3331,35888,-12174,Bearish Reversal
1996-09-10,1908,9043,   -6531,    7620,50231,-7135,Bearish
1996-09-03,8439,1423,   -2136,    -876,40301,7016,Bearish Reversal
1996-08-27,10575,2299,    1317,     393,42079,8276,Bullish
1996-08-20,9258,1906,     349,    -150,39413,7352,Bullish
1996-08-13,8909,2056,    -648,     243,39211,6853,Bearish Reversal
1996-08-06,9557,1813,     937,    -855,40775,7744,Bullish
1996-07-30,8620,2668,     104,    -162,39471,5952,Bullish
1996-07-23,8516,2830,    2882,    -850,37846,5686,Bullish Reversal
1996-07-16,5634,3680,    4932,   -9196,38421,1954,Bullish
1996-07-09,702,12876,     594,    -376,38121,-12174,Bullish
1996-07-02,108,13252,     108,     376,37132,-13144,Bearish Reversal
1996-06-25,0,12876,    -800,    1017,37605,-12876,Bearish
1996-06-18,800,11859,     368,   -3150,35968,-11059,Bullish Reversal
1996-06-11,432,15009,     126,    1050,53717,-14577,Bearish
1996-06-04,306,13959,   -1176,   -3068,45873,-13653,Bullish Reversal
1996-05-28,1482,17027,      95,     509,48045,-15545,Bearish Reversal
1996-05-21,1387,16518,    -529,      -2,48697,-15131,Bearish
1996-05-14,1916,16520,     146,    -333,46693,-14604,Bullish
1996-05-07,1770,16853,     179,     310,46306,-15083,Bearish
1996-04-30,1591,16543,    -728,    1480,45847,-14952,Bearish
1996-04-23,2319,15063,     842,     274,43350,-12744,Bullish
1996-04-16,1477,14789,     199,    5484,43303,-13312,Bearish
1996-04-09,1278,9305,     -65,    2473,36186,-8027,Bearish
1996-04-02,1343,6832,     580,    -470,29759,-5489,Bullish
1996-03-26,763,7302,     299,      61,28394,-6539,Bullish
1996-03-19,464,7241,    -781,    -639,27331,-6777,Bearish Reversal
1996-03-12,1245,7880,     980,     828,44072,-6635,Bullish
1996-03-05,265,7052,    -167,   -1886,40718,-6787,Bullish
1996-02-27,432,8938,    -806,   -2467,38358,-8506,Bullish Reversal
1996-02-20,1238,11405,     386,   -3182,42777,-10167,Bullish Reversal
1996-02-13,852,14587,     241,    -285,44639,-13735,Bullish
1996-02-06,611,14872,     247,     300,44430,-14261,Bearish Reversal
1996-01-30,364,14572,     -58,     459,45089,-14208,Bearish
1996-01-23,422,14113,    -335,    1849,44242,-13691,Bearish
1996-01-16,757,12264,   -1049,    -676,42831,-11507,Bearish
1996-01-09,1806,12940,    -116,    1790,40162,-11134,Bearish
1996-01-02,1922,11150,    1361,      22,36133,-9228,Bullish
1995-12-26,561,11128,     -77,    -395,33670,-10567,Bullish Reversal
1995-12-19,638,11523,    -174,   -1102,35059,-10885,Bullish Reversal
1995-12-12,812,12625,     515,     469,54754,-11813,Bullish
1995-12-05,297,12156,   -4140,    9501,46387,-11859,Bearish
1995-11-28,4437,2655,      63,    1043,38138,1782,Bearish Reversal
1995-11-21,4374,1612,     230,    -220,38199,2762,Bullish
1995-11-14,4144,1832,    -705,    -212,37373,2312,Bearish
1995-11-07,4849,2044,    -280,     337,36385,2805,Bearish Reversal
1995-10-31,5129,1707,    -688,     -20,36923,3422,Bearish
1995-10-24,5817,1727,     302,    -798,36765,4090,Bullish
1995-10-17,5515,2525,    -286,     -11,33947,2990,Bearish Reversal
1995-10-10,5801,2536,     283,     268,35256,3265,Bullish
1995-10-03,5518,2268,      45,     381,32377,3250,Bearish
1995-09-26,5473,1887,    4898,   -6736,30378,3586,Bullish
1995-09-19,575,8623,     163,    -242,30280,-8048,Bullish Reversal
1995-09-12,412,8865,    -125,    2364,37482,-8453,Bearish
1995-09-05,537,6501,     164,    -729,32725,-5964,Bullish Reversal
1995-08-29,373,7230,      40,      23,32786,-6857,Bullish
1995-08-22,333,7207,     -12,      89,30931,-6874,Bearish
1995-08-15,345,7118,   -1088,    3005,30609,-6773,Bearish
1995-08-08,1433,4113,   -2258,     270,27966,-2680,Bearish Reversal
1995-08-01,3691,3843,    3068,    -857,28357,-152,Bullish
1995-07-25,623,4700,    -220,    -950,24511,-4077,Bullish
1995-07-18,843,5650,     248,    1328,23963,-4807,Bearish
1995-07-11,595,4322,       0,     927,21877,-3727,Bearish
1995-07-03,595,3395,    -468,     187,19783,-2800,Bearish Reversal
1995-06-27,1063,3208,     177,    -994,20581,-2145,Bullish
1995-06-20,886,4202,    -107,     146,20066,-3316,Bearish Reversal
1995-06-13,993,4056,    -237,    -255,31048,-3063,Bullish
1995-06-06,1230,4311,    -483,    -223,28268,-3081,Bearish Reversal
1995-05-30,1713,4534,     273,   -3284,28826,-2821,Bullish Reversal
1995-05-23,1440,7818,      62,    1335,32209,-6378,Bearish
1995-05-16,1378,6483,   -5369,    5623,30369,-5105,Bearish
