As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Net Positions,Interpretation
2003-04-15,10954,0,    4148,       0,35538,10954,Bullish
2003-04-08,6806,0,     790,       0,30549,6806,Bullish Reversal
2003-04-01,6016,0,    -137,       0,32383,6016,Bearish
2003-03-25,6153,0,   -3716,       0,32152,6153,Bearish Reversal
2003-03-18,9869,0,   -8218,     -89,34641,9869,Bearish Reversal
2003-03-11,18087,89,    -499,    -342,53484,17998,Bearish
2003-03-04,18586,431,     125,       0,48318,18155,Bullish
2003-02-25,18461,431,     -53,       0,47107,18030,Bearish Reversal
2003-02-18,18514,431,   -1552,       0,47209,18083,Bearish
2003-02-11,20066,431,   -3215,       0,46893,19635,Bearish Reversal
2003-02-04,23281,431,    2912,       0,49109,22850,Bullish
2003-01-28,20369,431,     581,       0,46233,19938,Bullish
2003-01-21,19788,431,    -626,       0,45506,19357,Bearish Reversal
2003-01-14,20414,431,     674,      30,45912,19983,Bullish
2003-01-07,19740,401,    8820,     401,43834,19339,Bullish
2002-12-31,10920,0,   -1588,       0,34586,10920,Bearish Reversal
2002-12-23,12508,0,   -2580,    -577,35422,12508,Bearish Reversal
2002-12-17,15088,577,    3715,     577,37752,14511,Bullish Reversal
2002-12-10,11373,0,   -2135,       0,43658,11373,Bearish
2002-12-03,13508,0,   -1903,       0,37360,13508,Bearish Reversal
2002-11-26,15411,0,   -1889,       0,40034,15411,Bearish Reversal
2002-11-19,17300,0,    -438,       0,40926,17300,Bearish Reversal
2002-11-12,17738,0,    -218,    -240,43395,17738,Bullish
2002-11-05,17956,240,    5342,     240,42461,17716,Bullish
2002-10-29,12614,0,    2080,    -563,37148,12614,Bullish
2002-10-22,10534,563,    5292,     563,34495,9971,Bullish
2002-10-15,5242,0,    -603,       0,25002,5242,Bearish
2002-10-08,5845,0,    3503,       0,24636,5845,Bullish
2002-10-01,2342,0,.,.,19336,2342,No signal
2002-09-10,995,471,     -39,    -396,27644,524,Bullish
2002-09-03,1034,867,       0,    -257,25787,167,Bullish
2002-08-27,1034,1124,     -30,     613,23142,-90,Bearish
2002-08-20,1064,511,    -127,     511,22559,553,Bearish Reversal
2002-08-13,1191,0,      80,       0,23438,1191,Bullish Reversal
2002-08-06,1111,0,   -2798,   -3160,25198,1111,Bullish Reversal
2002-07-23,3909,3160,   -3178,     452,30034,749,Bearish Reversal
2002-07-16,7087,2708,    -554,    1404,32752,4379,Bearish Reversal
2002-07-09,7641,1304,     -67,    -182,33989,6337,Bullish Reversal
2002-07-02,7708,1486,     393,     733,34128,6222,Bearish
2002-06-25,7315,753,   -1961,     -87,33939,6562,Bearish Reversal
2002-06-18,9276,840,   -2698,     215,34311,8436,Bearish Reversal
2002-06-11,11974,625,   -2974,    -294,52016,11349,Bearish
2002-06-04,14948,919,    1211,    -996,46120,14029,Bullish
2002-05-28,13737,1915,    2793,    -958,43033,11822,Bullish
2002-05-21,10944,2873,   -2448,     818,41905,8071,Bearish Reversal
2002-05-14,13392,2055,   -4273,    -281,45570,11337,Bearish Reversal
2002-05-07,17665,2336,   -1006,     286,48575,15329,Bearish
2002-04-30,18671,2050,   -2216,     514,48150,16621,Bearish Reversal
2002-04-23,20887,1536,    1646,    -538,49941,19351,Bullish
2002-04-16,19241,2074,   -6419,     451,48665,17167,Bearish Reversal
2002-04-09,25660,1623,    9734,       0,53917,24037,Bullish
2002-04-02,15926,1623,    2298,     255,43378,14303,Bullish
2002-03-26,13628,1368,    3775,   -1610,40611,12260,Bullish
2002-03-19,9853,2978,    1004,    -445,33061,6875,Bullish Reversal
2002-03-12,8849,3423,    6960,    1619,40202,5426,Bullish
2002-02-26,1889,1804,    -388,   -3310,21858,85,Bullish Reversal
2002-02-12,2277,5114,      12,    3235,23861,-2837,Bearish
2002-02-05,2265,1879,    -235,     356,22051,386,Bearish Reversal
2002-01-29,2500,1523,.,.,23264,977,No signal
2001-12-11,1864,1942,    -800,    1414,24669,-78,Bearish
2001-12-04,2664,528,    -973,     100,22626,2136,Bearish Reversal
2001-11-27,3637,428,     -92,       0,23520,3209,Bearish Reversal
2001-11-20,3729,428,     701,   -2588,24095,3301,Bullish Reversal
2001-11-13,3028,3016,     394,    1378,24463,12,Bearish
2001-11-06,2634,1638,     424,     -32,21872,996,Bullish
2001-10-30,2210,1670,     613,    -574,21672,540,Bullish
2001-10-23,1597,2244,     -20,    -315,21557,-647,Bullish Reversal
2001-10-16,1617,2559,    -564,   -2134,21924,-942,Bullish Reversal
2001-10-09,2181,4693,    -441,     866,23874,-2512,Bearish Reversal
2001-10-02,2622,3827,     538,     -73,23946,-1205,Bullish
2001-09-25,2084,3900,    -468,    -482,22796,-1816,Bullish
2001-09-18,2552,4382,   -2207,    3326,22407,-1830,Bearish Reversal
2001-09-10,4759,1056,    -918,    -688,28692,3703,Bearish
2001-09-04,5677,1744,   -1018,    -965,26449,3933,Bearish Reversal
2001-08-28,6695,2709,     720,    1458,27949,3986,Bearish
2001-08-21,5975,1251,    4075,    -767,26018,4724,Bullish
2001-08-14,1900,2018,     400,     -72,22711,-118,Bullish
2001-08-07,1500,2090,   -1123,   -1300,21232,-590,Bullish Reversal
2001-07-31,2623,3390,     -42,    -433,23550,-767,Bullish
2001-07-24,2665,3823,     672,     -23,21886,-1158,Bullish
2001-07-17,1993,3846,     293,    1621,21834,-1853,Bearish
2001-07-10,1700,2225,       0,    -186,18348,-525,Bullish Reversal
2001-07-03,1700,2411,.,.,18832,-711,No signal
2001-06-12,2100,2021,     -95,     669,28945,79,Bearish
2001-06-05,2195,1352,    -773,   -1000,25951,843,Bullish Reversal
2001-05-29,2968,2352,    -382,     510,27921,616,Bearish Reversal
2001-05-22,3350,1842,     930,   -1937,28223,1508,Bullish
2001-05-15,2420,3779,     470,    1085,26570,-1359,Bearish
2001-05-08,1950,2694,       0,     -41,25187,-744,Bullish Reversal
2001-05-01,1950,2735,      25,    -413,25961,-785,Bullish
2001-04-24,1925,3148,      30,   -1816,25375,-1223,Bullish Reversal
2001-04-17,1895,4964,       0,    -576,26220,-3069,Bullish Reversal
2001-04-10,1895,5540,       0,     513,27091,-3645,Bearish
2001-04-03,1895,5027,      43,     547,26563,-3132,Bearish
2001-03-27,1852,4480,      76,    -464,26034,-2628,Bullish
2001-03-20,1776,4944,   -1333,     347,25392,-3168,Bearish Reversal
2001-03-13,3109,4597,     679,     630,42016,-1488,Bullish
2001-03-06,2430,3967,      44,     180,35712,-1537,Bearish
2001-02-27,2386,3787,     157,     343,26498,-1401,Bearish
2001-02-20,2229,3444,    -333,    1194,25814,-1215,Bearish
2001-02-13,2562,2250,   -1123,     396,24104,312,Bearish
2001-02-06,3685,1854,     460,     503,23352,1831,Bearish
2001-01-30,3225,1351,    -470,     493,23202,1874,Bearish Reversal
2001-01-23,3695,858,    -886,    -464,25392,2837,Bearish Reversal
2001-01-16,4581,1322,    -114,     -41,26450,3259,Bearish
2001-01-09,4695,1363,     181,    -105,25878,3332,Bullish
2001-01-02,4514,1468,     550,     -25,23374,3046,Bullish
2000-12-12,2641,1971,       0,     -10,30062,670,Bullish
2000-12-05,2641,1981,     941,    -492,28474,660,Bullish
2000-11-28,1700,2473,       0,   -1497,24753,-773,Bullish Reversal
2000-11-21,1700,3970,       0,     529,25701,-2270,Bearish
2000-11-14,1700,3441,       0,    -875,24415,-1741,Bullish
2000-11-07,1700,4316,       0,     470,24313,-2616,Bearish Reversal
2000-10-31,1700,3846,       0,     418,24973,-2146,Bearish
2000-10-24,1700,3428,     200,   -1273,24107,-1728,Bullish Reversal
2000-10-17,1500,4701,       0,    -289,24654,-3201,Bullish
2000-10-10,1500,4990,       0,    -123,24487,-3490,Bullish
2000-10-03,1500,5113,       0,     191,24100,-3613,Bearish
2000-09-26,1500,4922,     150,    1048,23818,-3422,Bullish
2000-09-12,1250,4804,     650,    1482,32544,-3554,Bearish
2000-09-05,600,3322,     100,     315,23929,-2722,Bearish
2000-08-29,500,3007,     500,    1747,22356,-2507,Bullish
2000-06-13,417,4296,     417,   -1142,30014,-3879,Bullish
2000-06-06,0,5438,       0,     656,25818,-5438,Bearish
2000-05-30,0,4782,       0,    -501,23560,-4782,Bullish Reversal
2000-05-23,0,5283,       0,    -485,24119,-5283,Bullish
2000-05-16,0,5768,    -475,   -2755,24091,-5768,Bullish
2000-05-09,475,8523,       0,   -1535,23977,-8048,Bullish Reversal
2000-05-02,475,10058,    -394,     897,25510,-9583,Bearish
2000-04-25,869,9161,       0,    -673,25230,-8292,Bullish
2000-04-18,869,9834,    -393,     557,24969,-8965,Bearish
2000-04-11,1262,9277,     390,     837,23356,-8015,Bearish
2000-04-04,872,8440,      36,    -244,22574,-7568,Bullish
2000-03-28,836,8684,     -36,    -495,22401,-7848,Bullish
2000-03-21,872,9179,     -49,    -163,21335,-8307,Bullish
2000-03-14,921,9342,      36,     754,20595,-8421,Bearish Reversal
2000-03-07,885,8588,      84,     574,35724,-7703,Bearish
2000-02-29,801,8014,    -273,    1915,33732,-7213,Bearish
2000-02-22,1074,6099,     328,     406,31711,-5025,Bearish Reversal
2000-02-15,746,5693,    -900,     949,31826,-4947,Bearish Reversal
2000-02-08,1646,4744,    -215,    -129,32010,-3098,Bearish Reversal
2000-02-01,1861,4873,  -13762,    4649,33312,-3012,Bearish Reversal
2000-01-25,15623,224,   -2000,     -90,38359,15399,Bearish Reversal
2000-01-18,17623,314,    7841,    -328,40500,17309,Bullish
2000-01-11,9782,642,    2253,    -608,30290,9140,Bullish
2000-01-04,7529,1250,    6259,   -4733,25699,6279,Bullish
1999-12-28,1270,5983,      41,    -411,18711,-4713,Bullish Reversal
1999-12-21,1229,6394,     765,   -1451,19280,-5165,Bullish Reversal
1999-12-14,464,7845,       0,     106,20168,-7381,Bearish Reversal
1999-12-07,464,7739,   -3317,    -765,28395,-7275,Bearish Reversal
1999-11-30,3781,8504,    3037,    4840,29461,-4723,Bearish
1999-11-23,744,3664,    -303,     606,22299,-2920,Bearish Reversal
1999-11-16,1047,3058,     246,    -629,22677,-2011,Bullish Reversal
1999-11-09,801,3687,    -329,     810,23330,-2886,Bearish
1999-11-02,1130,2877,    -547,    2877,22213,-1747,Bearish
1999-10-26,1677,0,     148,   -2523,19655,1677,Bullish Reversal
1999-10-19,1529,2523,   -1701,    1360,20608,-994,Bearish Reversal
1999-10-12,3230,1163,     113,    -359,23698,2067,Bullish
1999-10-05,3117,1522,    1782,    -793,23088,1595,Bullish
1999-09-28,1335,2315,     166,   -2581,19111,-980,Bullish
1999-09-21,1169,4896,    -431,    -613,18433,-3727,Bullish Reversal
1999-09-14,1600,5509,    -106,   -5196,19708,-3909,Bullish Reversal
1999-09-07,1706,10705,     424,    -779,35979,-8999,Bullish
1999-08-31,1282,11484,       0,     624,34906,-10202,Bearish
1999-08-24,1282,10860,     -79,    8801,33609,-9578,Bearish
1999-08-17,1361,2059,    -376,    -234,25855,-698,Bearish
1999-08-10,1737,2293,    -321,     375,25783,-556,Bearish Reversal
1999-08-03,2058,1918,    -188,    -542,26508,140,Bullish Reversal
1999-07-27,2246,2460,   -1834,    -146,26563,-214,Bearish Reversal
1999-07-20,4080,2606,   -7832,    2116,28283,1474,Bearish Reversal
1999-07-13,11912,490,    1375,    -388,34645,11422,Bullish
1999-07-06,10537,878,    2261,     -68,33098,9659,Bullish
1999-06-29,8276,946,    -161,    -247,27723,7330,Bullish
1999-06-22,8437,1193,     631,     449,27375,7244,Bullish
1999-06-15,7806,744,    1340,     -49,27121,7062,Bullish Reversal
1999-06-08,6466,793,   -3744,    -207,33552,5673,Bearish
1999-06-01,10210,1000,   -5454,    -339,31713,9210,Bearish Reversal
1999-05-25,15664,1339,   -4175,    1119,38767,14325,Bearish Reversal
1999-05-18,19839,220,   -1020,    -310,44225,19619,Bearish Reversal
1999-05-11,20859,530,    1757,     -19,45073,20329,Bullish
1999-05-04,19102,549,    2839,     139,42401,18553,Bullish
1999-04-27,16263,410,    7870,    -317,37439,15853,Bullish
1999-04-20,8393,727,    5916,    -552,29259,7666,Bullish
1999-04-13,2477,1279,    -313,    1054,18279,1198,Bearish Reversal
1999-04-06,2790,225,    1251,    -196,19584,2565,Bullish
1999-03-30,1539,421,   -1546,     -42,17388,1118,Bearish Reversal
1999-03-23,3085,463,     924,       0,19245,2622,Bullish
1999-03-16,2161,463,     431,    -369,17558,1698,Bullish Reversal
1999-03-09,1730,832,     750,    -276,26370,898,Bullish
1999-03-02,980,1108,   -5945,     -76,24360,-128,Bearish Reversal
1999-02-23,6925,1184,    -549,     812,28933,5741,Bearish
1999-02-16,7474,372,    -558,     372,28733,7102,Bearish Reversal
1999-02-09,8032,0,    7613,       0,29683,8032,Bullish
1999-02-02,419,0,    -481,       0,21045,419,Bearish
1999-01-26,900,0,       0,       0,20229,900,No signal
1999-01-19,900,0,       0,       0,19599,900,No signal
1999-01-12,900,0,     671,    -820,19468,900,Bullish
1999-01-05,229,820,     -40,    -228,16657,-591,Bullish Reversal
1998-12-29,269,1048,    -489,    1048,16936,-779,Bearish
1998-12-22,758,0,     -37,    -538,16234,758,Bullish Reversal
1998-12-15,795,538,   -2589,       0,16303,257,Bearish Reversal
1998-12-08,3384,538,    -964,      -5,32584,2846,Bearish
1998-12-01,4348,543,    -371,     201,24559,3805,Bearish Reversal
1998-11-24,4719,342,     477,     -88,24980,4377,Bullish
1998-11-17,4242,430,     785,     187,23475,3812,Bullish
1998-11-10,3457,243,     820,       8,21687,3214,Bullish
1998-11-03,2637,235,     -34,     235,20001,2402,Bearish Reversal
1998-10-27,2671,0,       0,       0,20467,2671,No signal
1998-10-20,2671,0,    1710,   -1803,19931,2671,Bullish
1998-10-13,961,1803,     372,   -2613,18502,-842,Bullish Reversal
1998-10-06,589,4416,      59,    -148,23124,-3827,Bullish
1998-09-29,530,4564,     330,   -1868,22772,-4034,Bullish Reversal
1998-09-22,200,6432,     200,    -804,23008,-6232,Bullish Reversal
1998-09-15,0,7236,    -233,   -1165,23206,-7236,Bullish Reversal
1998-09-08,233,8401,    -262,    -718,37012,-8168,Bullish
1998-09-01,495,9119,     220,    2431,32810,-8624,Bearish
1998-08-25,275,6688,       0,    3418,29098,-6413,Bearish
1998-08-18,275,3270,     275,     440,24901,-2995,Bearish Reversal
1998-08-11,0,2830,       0,     446,25146,-2830,Bearish
1998-08-04,0,2384,       0,     -24,24918,-2384,Bullish
1998-07-28,0,2408,    -533,     -71,24327,-2408,Bearish Reversal
1998-07-21,533,2479,    -396,   -1831,24391,-1946,Bullish
1998-07-14,929,4310,     200,    -339,23999,-3381,Bullish Reversal
1998-07-07,729,4649,     220,    -540,24413,-3920,Bullish Reversal
1998-06-30,509,5189,     -16,   -1043,25126,-4680,Bullish Reversal
1998-06-23,525,6232,     246,   -3156,26123,-5707,Bullish Reversal
1998-06-16,279,9388,     196,    1366,26629,-9109,Bearish Reversal
1998-06-09,83,8022,      83,    -606,31323,-7939,Bullish
1998-06-02,0,8628,    -439,    -130,23659,-8628,Bearish
1998-05-26,439,8758,     239,    -348,23305,-8319,Bullish
1998-05-19,200,9106,    -198,     937,22516,-8906,Bearish
1998-05-12,398,8169,     198,     564,21743,-7771,Bearish
1998-05-05,200,7605,       0,     352,19310,-7405,Bearish
1998-04-28,200,7253,       0,     239,17655,-7053,Bearish Reversal
1998-04-21,200,7014,    -200,     564,17838,-6814,Bearish
1998-04-14,400,6450,    -118,    2600,16743,-6050,Bearish
1998-04-07,518,3850,    -197,     371,13446,-3332,Bearish
1998-03-31,715,3479,     515,       9,12377,-2764,Bullish
1998-03-24,200,3470,       0,    -212,11666,-3270,Bullish
1998-03-17,200,3682,       0,     212,11606,-3482,Bearish Reversal
1998-03-10,200,3470,   -1037,    1060,21891,-3270,Bearish
1998-03-03,1237,2410,     724,      13,21183,-1173,Bullish
1998-02-24,513,2397,     313,      18,16726,-1884,Bullish Reversal
1998-02-17,200,2379,    -585,    -201,16849,-2179,Bearish
1998-02-10,785,2580,    -585,     193,15367,-1795,Bearish Reversal
1998-02-03,1370,2387,     768,   -2077,16158,-1017,Bullish
1998-01-27,602,4464,      22,   -2320,15690,-3862,Bullish Reversal
1998-01-20,580,6784,     380,   -2284,16322,-6204,Bullish Reversal
1998-01-13,200,9068,       0,      35,18625,-8868,Bearish
1998-01-06,200,9033,       0,     877,18057,-8833,Bearish
1997-12-30,200,8156,       0,     -10,16495,-7956,Bullish
1997-12-23,200,8166,     200,    -438,16424,-7966,Bullish Reversal
1997-12-19,0,8210,       0,    -394,15841,-8210,Bullish Reversal
1997-12-16,0,8604,       0,     529,16839,-8604,Bearish Reversal
1997-12-09,0,8075,    -300,     -62,25319,-8075,Bearish
1997-12-02,300,8137,     300,     385,20369,-7837,Bearish
1997-11-25,0,7752,    -207,    -379,19548,-7752,Bullish Reversal
1997-11-18,207,8131,     -10,    -248,19621,-7924,Bullish Reversal
1997-11-11,217,8379,     217,    -129,20215,-8162,Bullish Reversal
1997-11-04,0,8508,       0,    -667,20224,-8508,Bullish Reversal
1997-10-28,0,9175,    -248,    2727,21288,-9175,Bearish
1997-10-21,248,6448,    -208,     623,17225,-6200,Bearish
1997-10-14,456,5825,     256,   -2149,16543,-5369,Bullish Reversal
1997-10-07,200,7974,       0,   -1054,18629,-7774,Bullish Reversal
1997-09-30,200,9028,     -25,     -65,19606,-8828,Bullish
1997-09-23,225,9093,       4,     268,19323,-8868,Bearish
1997-09-16,221,8825,    -422,    1524,18127,-8604,Bearish Reversal
1997-09-09,643,7301,     431,    1355,26376,-6658,Bearish
1997-09-02,212,5946,    -348,     994,19947,-5734,Bearish
1997-08-26,560,4952,     286,    -779,19529,-4392,Bullish
1997-08-19,274,5731,       2,    -558,17539,-5457,Bullish Reversal
1997-08-12,272,6289,       0,     418,18022,-6017,Bearish
1997-08-05,272,5871,       0,   -1671,16487,-5599,Bullish Reversal
1997-07-29,272,7542,     272,    -919,18294,-7270,Bullish Reversal
1997-07-22,0,8461,    -498,    -740,19936,-8461,Bullish
1997-07-15,498,9201,     498,    1102,19143,-8703,Bearish
1997-07-08,0,8099,       0,     955,18358,-8099,Bearish
1997-07-01,0,7144,       0,     318,17586,-7144,Bearish
1997-06-24,0,6826,       0,    -640,16800,-6826,Bullish Reversal
1997-06-17,0,7466,       0,    1418,17272,-7466,Bearish Reversal
1997-06-10,0,6048,       0,    -583,20092,-6048,Bullish
1997-06-03,0,6631,       0,    1553,17438,-6631,Bearish
1997-05-27,0,5078,    -206,    4210,16207,-5078,Bearish
1997-05-20,206,868,       0,     172,12977,-662,Bearish
1997-05-13,206,696,    -224,     209,11781,-490,Bearish Reversal
1997-05-06,430,487,     430,    -216,12108,-57,Bullish Reversal
1997-04-29,0,703,       0,     214,12313,-703,Bearish
1997-04-22,0,489,       0,       1,12229,-489,Bearish
1997-04-15,0,488,       0,    -257,11609,-488,Bullish Reversal
1997-04-08,0,745,    -738,     261,12029,-745,Bearish Reversal
1997-04-01,738,484,    -418,     223,12698,254,Bearish
1997-03-25,1156,261,    -624,      50,12651,895,Bearish Reversal
1997-03-18,1780,211,     582,     211,12968,1569,Bullish Reversal
1997-03-11,1198,0,      71,    -776,16583,1198,Bullish
1997-03-04,1127,776,    -134,   -2619,14986,351,Bullish Reversal
1997-02-25,1261,3395,     928,   -2546,17566,-2134,Bullish Reversal
1997-02-18,333,5941,      61,    -203,18159,-5608,Bullish
1997-02-11,272,6144,    -158,     418,17766,-5872,Bearish
1997-02-04,430,5726,     430,    1433,16582,-5296,Bearish
1997-01-28,0,4293,       0,     487,15136,-4293,Bearish
1997-01-21,0,3806,       0,      10,13968,-3806,Bearish
1997-01-14,0,3796,    -235,    3541,13572,-3796,Bearish
1997-01-07,235,255,      64,     255,9074,-20,Bearish
1996-12-31,171,0,       0,       0,8677,171,No signal
1996-12-24,171,0,     -40,       0,8600,171,Bearish Reversal
1996-12-17,211,0,    -786,       0,8794,211,Bearish Reversal
1996-12-10,997,0,    -933,       0,14688,997,Bearish Reversal
1996-12-03,1930,0,   -4074,       0,16800,1930,Bearish Reversal
1996-11-26,6004,0,    5080,       0,19115,6004,Bullish
1996-11-19,924,0,     640,   -1024,11525,924,Bullish
1996-11-12,284,1024,       0,     804,11094,-740,Bearish
1996-11-05,284,220,       0,     220,9776,64,Bearish Reversal
1996-10-29,284,0,   -1212,       0,10288,284,Bearish Reversal
1996-10-22,1496,0,    1212,       0,10910,1496,Bullish
1996-10-15,284,0,       0,    -606,9328,284,Bullish Reversal
1996-10-08,284,606,       0,       0,9970,-322,No signal
1996-10-01,284,606,     284,     406,9799,-322,Bearish
1996-09-24,0,200,    -764,     200,9679,-200,Bearish Reversal
1996-09-17,764,0,   -2829,       0,9912,764,Bearish Reversal
1996-09-10,3593,0,    3370,       0,17159,3593,Bullish
1996-09-03,223,0,     223,       0,10737,223,Bullish
1996-08-27,0,0,       0,    -313,10419,0,Bullish Reversal
1996-08-20,0,313,       0,   -1606,11993,-313,Bullish Reversal
1996-08-13,0,1919,       0,    -271,12942,-1919,Bullish
1996-08-06,0,2190,       0,     832,12768,-2190,Bearish
1996-07-30,0,1358,    -732,     753,10831,-1358,Bearish
1996-07-23,732,605,   -1033,     100,9436,127,Bearish Reversal
1996-07-16,1765,505,     651,    -192,9829,1260,Bullish
1996-07-09,1114,697,    -183,    -398,9413,417,Bullish Reversal
1996-07-02,1297,1095,   -1961,     836,9830,202,Bearish
1996-06-25,3258,259,     508,       0,8935,2999,Bullish
1996-06-18,2750,259,    -675,     259,8227,2491,Bearish Reversal
1996-06-11,3425,0,   -1773,       0,11026,3425,Bearish Reversal
1996-06-04,5198,0,    -422,       0,11398,5198,Bearish Reversal
1996-05-28,5620,0,     106,       0,11859,5620,Bullish Reversal
1996-05-21,5514,0,    -592,       0,12455,5514,Bearish Reversal
1996-05-14,6106,0,     525,       0,13667,6106,Bullish
1996-05-07,5581,0,     773,       0,13070,5581,Bullish
1996-04-30,4808,0,     -81,       0,11517,4808,Bearish Reversal
1996-04-23,4889,0,       8,    -232,11581,4889,Bullish Reversal
1996-04-16,4881,232,    -522,     232,12313,4649,Bearish Reversal
1996-04-09,5403,0,   -1737,    -214,12703,5403,Bearish Reversal
1996-04-02,7140,214,    1384,    -139,14279,6926,Bullish
1996-03-26,5756,353,    -500,    -224,12199,5403,Bearish
1996-03-19,6256,577,     151,    -638,12076,5679,Bullish Reversal
1996-03-12,6105,1215,    1451,     267,20778,4890,Bullish
1996-03-05,4654,948,     899,     -10,13708,3706,Bullish
1996-02-27,3755,958,     543,     278,12413,2797,Bullish
1996-02-20,3212,680,     -58,      47,11180,2532,Bearish Reversal
1996-02-13,3270,633,     213,    -156,11360,2637,Bullish
1996-02-06,3057,789,    3057,     -34,11359,2268,Bullish
1996-01-30,0,823,    -232,    -997,7639,-823,Bullish Reversal
1996-01-23,232,1820,     232,    1820,7873,-1588,Bearish
1996-01-16,0,0,       0,    -253,6335,0,Bullish Reversal
1996-01-09,0,253,       0,      23,6339,-253,Bearish
1996-01-02,0,230,       0,     230,5504,-230,Bearish
1995-12-26,0,0,       0,       0,4429,0,No signal
1995-12-19,0,0,    -773,    -921,4349,0,Bullish Reversal
1995-12-12,773,921,     157,       0,12803,-148,Bullish
1995-12-05,616,921,     -48,     229,11968,-305,Bearish Reversal
1995-11-28,664,692,     -44,    -536,12525,-28,Bullish
1995-11-21,708,1228,      21,     333,11845,-520,Bearish
1995-11-14,687,895,   -1015,     895,11496,-208,Bearish
1995-11-07,1702,0,      36,       0,10364,1702,Bullish
1995-10-31,1666,0,      88,    -378,9371,1666,Bullish Reversal
1995-10-24,1578,378,   -1260,     378,9732,1200,Bearish Reversal
1995-10-17,2838,0,    -310,       0,9983,2838,Bearish Reversal
1995-10-10,3148,0,     -37,       0,10598,3148,Bearish Reversal
1995-10-03,3185,0,     853,    -377,11101,3185,Bullish
1995-09-26,2332,377,   -4882,     137,10658,1955,Bearish Reversal
1995-09-19,7214,240,    1368,    -539,13053,6974,Bullish Reversal
1995-09-12,5846,779,     817,     193,21811,5067,Bullish
1995-09-05,5029,586,     845,     121,14272,4443,Bullish
1995-08-29,4184,465,    3511,     465,13843,3719,Bullish
1995-08-22,673,0,   -1230,       0,9767,673,Bearish Reversal
1995-08-15,1903,0,    -894,       0,10621,1903,Bearish Reversal
1995-08-08,2797,0,     964,       0,11999,2797,Bullish
1995-08-01,1833,0,     162,       0,9782,1833,Bullish
1995-07-25,1671,0,     444,       0,9233,1671,Bullish
1995-07-18,1227,0,     823,   -1720,7978,1227,Bullish Reversal
1995-07-11,404,1720,    -469,    -703,8070,-1316,Bullish Reversal
1995-07-03,873,2423,     483,     707,9329,-1550,Bearish
1995-06-27,390,1716,     102,     781,7633,-1326,Bearish
1995-06-20,288,935,     288,    -971,6390,-647,Bullish Reversal
1995-06-13,0,1906,    -265,    -386,10554,-1906,Bullish Reversal
1995-06-06,265,2292,      49,     254,10803,-2027,Bearish
1995-05-30,216,2038,     -67,    -207,9857,-1822,Bullish Reversal
1995-05-23,283,2245,     283,    1368,9944,-1962,Bearish
1995-05-16,0,877,       0,      93,8673,-877,Bearish
1995-05-09,0,784,       0,    -912,8391,-784,Bullish Reversal
1995-05-02,0,1696,       0,    -136,8702,-1696,Bullish Reversal
1995-04-25,0,1832,       0,     323,8740,-1832,Bearish Reversal
1995-04-18,0,1509,       0,     -84,8911,-1509,Bullish
1995-04-11,0,1593,       0,   -1109,8804,-1593,Bullish Reversal
1995-04-04,0,2702,       0,   -1259,8873,-2702,Bullish Reversal
1995-03-28,0,3961,       0,      -1,9454,-3961,Bullish Reversal
1995-03-21,0,3962,       0,    2401,9693,-3962,Bearish Reversal
1995-03-14,0,1561,    -468,    -855,18170,-1561,Bullish Reversal
1995-03-07,468,2416,     -28,   -1253,18237,-1948,Bullish
1995-02-28,496,3669,      12,     -31,15585,-3173,Bullish
1995-02-21,484,3700,      27,     592,15385,-3216,Bearish
1995-02-14,457,3108,     -23,     708,14552,-2651,Bearish
1995-02-07,480,2400,   -1205,    2096,14232,-1920,Bearish
1995-01-31,1685,304,   -1296,     -20,13355,1381,Bearish
1995-01-24,2981,324,     285,    -245,13266,2657,Bullish Reversal
1995-01-17,2696,569,   -3905,      82,13595,2127,Bearish Reversal
1995-01-10,6601,487,   -1340,     487,13810,6114,Bearish Reversal
1995-01-03,7941,0,   -1089,    -205,14450,7941,Bearish Reversal
1994-12-27,9030,205,     255,       0,15338,8825,Bullish Reversal
1994-12-20,8775,205,     359,   -1162,22468,8570,Bullish
1994-12-13,8416,1367,     283,       0,22042,7049,Bullish
1994-12-06,8133,1367,    -237,    -175,14612,6766,Bearish
1994-11-29,8370,1542,   -1998,     225,14533,6828,Bearish Reversal
1994-11-22,10368,1317,    1867,     208,15832,9051,Bullish
1994-11-15,8501,1109,     854,       0,13920,7392,Bullish
1994-11-08,7647,1109,    6592,     567,12643,6538,Bullish
1994-11-01,1055,542,   -2404,   -5600,6064,513,Bullish Reversal
1994-10-25,3459,6142,    2021,    5714,12615,-2683,Bearish
1994-10-18,1438,428,     179,     428,6166,1010,Bearish
1994-10-11,1259,0,     -37,       0,5775,1259,Bearish
1994-10-04,1296,0,     -10,       0,5589,1296,Bearish Reversal
1994-09-27,1306,0,    -803,    -809,5734,1306,Bullish Reversal
1994-09-20,2109,809,    -316,     317,10354,1300,Bearish Reversal
1994-09-13,2425,492,     235,     492,11206,1933,Bearish
1994-09-06,2190,0,     -37,       0,8172,2190,Bearish Reversal
1994-08-30,2227,0,     557,       0,8225,2227,Bullish Reversal
1994-08-23,1670,0,   -1507,       0,8302,1670,Bearish Reversal
1994-08-16,3177,0,      64,       0,8892,3177,Bullish Reversal
