As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Net Positions,Interpretation
2003-07-08,13642,13534,    4874,   -8631,104434,108,Bullish
2003-07-01,8768,22165,  -17129,   13404,104184,-13397,Bearish
2003-06-24,25897,8761,    1434,   -4840,98292,17136,Bullish
2003-06-17,24463,13601,    1628,    2522,91916,10862,Bearish Reversal
2003-06-10,22835,11079,    2902,   -1294,121421,11756,Bullish
2003-06-03,19933,12373,  -16825,    5058,98513,7560,Bearish Reversal
2003-05-27,36758,7315,   -1126,    -799,109843,29443,Bearish Reversal
2003-05-20,37884,8114,    -604,    -912,111964,29770,Bullish Reversal
2003-05-13,38488,9026,   18635,   -8159,114134,29462,Bullish
2003-05-06,19853,17185,   10212,   -2636,99924,2668,Bullish
2003-04-29,9641,19821,   -4884,    1113,86346,-10180,Bearish
2003-04-22,14525,18708,    4588,    -646,83959,-4183,Bullish
2003-04-15,9937,19354,   -1094,    2689,79252,-9417,Bearish
2003-04-08,11031,16665,   -1454,     277,75088,-5634,Bearish Reversal
2003-04-01,12485,16388,    1705,   -7375,80136,-3903,Bullish Reversal
2003-03-25,10780,23763,  -19609,   16692,84457,-12983,Bearish
2003-03-18,30389,7071,  -12011,     890,82659,23318,Bearish Reversal
2003-03-11,42400,6181,    1678,   -2509,133098,36219,Bullish
2003-03-04,40722,8690,   -4325,    -603,116621,32032,Bearish Reversal
2003-02-25,45047,9293,    7301,  -10020,118365,35754,Bullish
2003-02-18,37746,19313,    7370,    -354,113853,18433,Bullish
2003-02-11,30376,19667,   10695,    5580,110275,10709,Bullish
2003-02-04,19681,14087,  -16847,    3169,91248,5594,Bearish Reversal
2003-01-28,36528,10918,   -7935,    -252,108851,25610,Bearish Reversal
2003-01-21,44463,11170,      64,    -285,119530,33293,Bullish Reversal
2003-01-14,44399,11455,    4911,    -806,120396,32944,Bullish
2003-01-07,39488,12261,   -1178,    -271,116555,27227,Bearish Reversal
2002-12-31,40666,12532,   23690,    -637,119681,28134,Bullish
2002-12-23,16976,13169,    5144,     631,92767,3807,Bullish
2002-12-17,11832,12538,    3626,   -7878,87176,-706,Bullish Reversal
2002-12-10,8206,20416,   -1548,     759,119680,-12210,Bearish
2002-12-03,9754,19657,   -1990,    3449,78433,-9903,Bearish
2002-11-26,11744,16208,   -1123,     450,71861,-4464,Bearish Reversal
2002-11-19,12867,15758,   -1197,    1267,75092,-2891,Bearish Reversal
2002-11-12,14064,14491,    1652,   -2617,77422,-427,Bullish
2002-11-05,12412,17108,    -773,   -4341,75258,-4696,Bullish Reversal
2002-10-29,13185,21449,    4417,   -2253,79469,-8264,Bullish Reversal
2002-10-22,8768,23702,     162,    2266,85343,-14934,Bearish
2002-10-15,8606,21436,   -1235,   -1646,80287,-12830,Bullish Reversal
2002-10-08,9841,23082,    7255,    5183,82495,-13241,Bullish
2002-10-01,2586,17899,     760,   -2007,71055,-15313,Bullish
2002-09-24,1826,19906,    -170,    1536,70469,-18080,Bearish
2002-09-17,1996,18370,  -13001,    6593,68295,-16374,Bearish Reversal
2002-09-10,14997,11777,   -2856,     565,102073,3220,Bearish
2002-09-03,17853,11212,    2846,     556,77046,6641,Bullish
2002-08-27,15007,10656,    2511,    1572,72646,4351,Bullish
2002-08-20,12496,9084,    -741,    -489,70974,3412,Bearish
2002-08-13,13237,9573,     897,   -2061,70948,3664,Bullish Reversal
2002-08-06,12340,11634,   -2112,    1034,71254,706,Bearish Reversal
2002-07-30,14452,10600,   -5810,     201,73947,3852,Bearish Reversal
2002-07-23,20262,10399,   -1399,     -41,76478,9863,Bearish Reversal
2002-07-16,21661,10440,     862,    -159,78550,11221,Bullish
2002-07-09,20799,10599,    1013,    -141,78069,10200,Bullish
2002-07-02,19786,10740,   -2206,    -643,74473,9046,Bearish Reversal
2002-06-25,21992,11383,    2568,    1428,75487,10609,Bullish
2002-06-18,19424,9955,    1650,   -1744,68634,9469,Bullish Reversal
2002-06-11,17774,11699,      59,    2359,105123,6075,Bearish
2002-06-04,17715,9340,   -2766,    1033,97625,8375,Bearish
2002-05-28,20481,8307,   -1319,     369,94948,12174,Bearish Reversal
2002-05-21,21800,7938,    7217,   -3831,95905,13862,Bullish
2002-05-14,14583,11769,   -2289,    1411,83322,2814,Bearish Reversal
2002-05-07,16872,10358,     115,    -745,84031,6514,Bullish
2002-04-30,16757,11103,    4110,   -2270,82621,5654,Bullish
2002-04-23,12647,13373,    4003,   -4022,67954,-726,Bullish Reversal
2002-04-16,8644,17395,    1156,    -934,71886,-8751,Bullish
2002-04-09,7488,18329,   -6686,   -5102,69913,-10841,Bearish Reversal
2002-04-02,14174,23431,    1233,    6130,78204,-9257,Bearish
2002-03-26,12941,17301,    -871,    2362,72383,-4360,Bearish
2002-03-19,13812,14939,   -6698,    1327,71074,-1127,Bearish Reversal
2002-03-12,20510,13612,    6793,  -13751,110848,6898,Bullish
2002-03-05,13717,27363,   -9413,  -15579,104976,-13646,Bullish Reversal
2002-02-26,23130,42942,    -114,    7366,127692,-19812,Bearish
2002-02-19,23244,35576,     248,    4799,122120,-12332,Bearish
2002-02-12,22996,30777,   -8596,   -4831,115316,-7781,Bearish Reversal
2002-02-05,31592,35608,    -132,   -2459,129271,-4016,Bullish
2002-01-29,31724,38067,    4388,   -3670,126984,-6343,Bullish Reversal
2002-01-22,27336,41737,   -9207,    2591,130458,-14401,Bearish Reversal
2002-01-15,36543,39146,   -1900,   -2827,133175,-2603,Bullish Reversal
2002-01-08,38443,41973,   -1132,    3264,135340,-3530,Bearish
2001-12-28,39575,38709,    2044,   -3143,130768,866,Bullish
2001-12-21,37531,41852,     511,    2897,129864,-4321,Bearish
2001-12-18,37020,38955,     222,   -2101,126848,-1935,Bullish Reversal
2001-12-11,36798,41056,    7006,    2846,153340,-4258,Bullish
2001-12-04,29792,38210,   11145,   -2067,119948,-8418,Bullish
2001-11-27,18647,40277,    5156,    7900,109170,-21630,Bearish
2001-11-20,13491,32377,   -5712,    8943,102491,-18886,Bearish
2001-11-13,19203,23434,    4824,   -4859,92819,-4231,Bullish
2001-11-06,14379,28293,   10562,   -2869,91333,-13914,Bullish
2001-10-30,3817,31162,     229,    5790,81807,-27345,Bearish
2001-10-23,3588,25372,  -11821,    8849,75643,-21784,Bearish
2001-10-16,15409,16523,   -5574,    5808,74649,-1114,Bearish
2001-10-09,20983,10715,   -1455,    1786,71605,10268,Bearish Reversal
2001-10-02,22438,8929,  -17471,    -615,75174,13509,Bearish Reversal
2001-09-25,39909,9544,    2122,     196,90169,30365,Bullish
2001-09-18,37787,9348,    5074,     128,86678,28439,Bullish Reversal
2001-09-10,32713,9220,   -8049,     969,112122,23493,Bearish Reversal
2001-09-04,40762,8251,     705,   -1626,115883,32511,Bullish
2001-08-28,40057,9877,    -352,      79,111974,30180,Bearish
2001-08-21,40409,9798,   13789,   -5264,109786,30611,Bullish
2001-08-14,26620,15062,    -183,  -10313,101855,11558,Bullish Reversal
2001-08-07,26803,25375,     339,   -5524,105044,1428,Bullish Reversal
2001-07-31,26464,30899,     450,    3656,105945,-4435,Bearish
2001-07-24,26014,27243,    -971,   -9696,100240,-1229,Bullish Reversal
2001-07-17,26985,36939,    9965,   -4171,102545,-9954,Bullish
2001-07-10,17020,41110,   14726,    6436,95443,-24090,Bullish
2001-07-03,2294,34674,    -414,    7380,72009,-32380,Bearish
2001-06-26,2708,27294,   -1995,    6725,62444,-24586,Bearish
2001-06-19,4703,20569,  -11804,    6777,56263,-15866,Bearish Reversal
2001-06-12,16507,13792,     137,    2685,97354,2715,Bearish
2001-06-05,16370,11107,    9709,   -5718,93638,5263,Bullish
2001-05-29,6661,16825,    4130,  -12754,87280,-10164,Bullish Reversal
2001-05-22,2531,29579,  -23898,     835,97736,-27048,Bearish
2001-05-15,26429,28744,    -267,    -871,92328,-2315,Bullish
2001-05-08,26696,29615,    5593,    2799,90252,-2919,Bullish
2001-05-01,21103,26816,   17328,    -419,86456,-5713,Bullish Reversal
2001-04-24,3775,27235,    1483,    -643,87870,-23460,Bullish Reversal
2001-04-17,2292,27878,  -31829,   -4322,90864,-25586,Bearish Reversal
2001-04-10,34121,32200,    -629,    -799,105515,1921,Bullish Reversal
2001-04-03,34750,32999,     798,    2534,106688,1751,Bearish
2001-03-27,33952,30465,   -2723,   -6791,99717,3487,Bullish Reversal
2001-03-20,36675,37256,   13641,   -4085,103349,-581,Bullish Reversal
2001-03-13,23034,41341,   22112,    8912,123971,-18307,Bullish
2001-03-06,922,32429,      73,    4043,98574,-31507,Bearish
2001-02-27,849,28386,     167,     644,89216,-27537,Bearish Reversal
2001-02-20,682,27742,    -802,   -1216,89673,-27060,Bullish Reversal
2001-02-13,1484,28958,    -345,    1093,90964,-27474,Bearish Reversal
2001-02-06,1829,27865,     223,    1059,92632,-26036,Bearish
2001-01-30,1606,26806,   -3005,   -7017,87420,-25200,Bullish Reversal
2001-01-23,4611,33823,    2734,   -1924,91368,-29212,Bullish
2001-01-16,1877,35747,     327,   -5941,90061,-33870,Bullish Reversal
2001-01-09,1550,41688,     -63,   -1344,91091,-40138,Bullish Reversal
2001-01-02,1613,43032,     -21,   -1222,91258,-41419,Bullish
2000-12-26,1634,44254,     846,    5233,90803,-42620,Bearish
2000-12-19,788,39021,     678,   -2785,87563,-38233,Bullish Reversal
2000-12-12,110,41806,    -743,    8504,130047,-41696,Bearish
2000-12-05,853,33302,     -13,    -894,82427,-32449,Bullish
2000-11-28,866,34196,    -120,   -1862,77425,-33330,Bullish Reversal
2000-11-21,986,36058,    -329,   12173,77499,-35072,Bearish
2000-11-14,1315,23885,     700,    -607,59507,-22570,Bullish
2000-11-07,615,24492,    -532,   -3734,59077,-23877,Bullish Reversal
2000-10-31,1147,28226,     166,    -566,68898,-27079,Bullish
2000-10-24,981,28792,      16,   -1500,65348,-27811,Bullish
2000-10-17,965,30292,     -12,    -773,65298,-29327,Bullish Reversal
2000-10-10,977,31065,   -1267,   15054,66105,-30088,Bearish
2000-10-03,2244,16011,   -3062,    6479,54499,-13767,Bearish
2000-09-26,5306,9532,    1572,    1966,43973,-4226,Bearish
2000-09-19,3734,7566,  -10682,    -516,38431,-3832,Bearish Reversal
2000-09-12,14416,8082,    8940,   -4496,92390,6334,Bullish
2000-09-05,5476,12578,   -1467,   -7340,71820,-7102,Bullish Reversal
2000-08-29,6943,19918,    6803,   -8701,77923,-12975,Bullish Reversal
2000-08-22,140,28619,     140,    -185,80631,-28479,Bullish Reversal
2000-08-15,0,28804,    -471,    1581,82088,-28804,Bearish
2000-08-08,471,27223,   -1032,     721,76872,-26752,Bearish Reversal
2000-08-01,1503,26502,    1068,    3838,77862,-24999,Bearish
2000-07-25,435,22664,    -206,    7537,69716,-22229,Bearish
2000-07-18,641,15127,    -322,    6375,61744,-14486,Bearish
2000-07-11,963,8752,   -2860,   -1141,52399,-7789,Bearish
2000-07-05,3823,9893,   -4428,    3283,48751,-6070,Bearish
2000-06-27,8251,6610,    7433,   -1980,46786,1641,Bullish
2000-06-20,818,8590,    -801,   -2967,40067,-7772,Bullish Reversal
2000-06-13,1619,11557,     286,   -4586,79632,-9938,Bullish Reversal
2000-06-06,1333,16143,     570,    2915,82045,-14810,Bearish
2000-05-30,763,13228,      11,    -703,78630,-12465,Bullish Reversal
2000-05-23,752,13931,      -9,   -4212,79554,-13179,Bullish Reversal
2000-05-16,761,18143,    -762,   -3056,82902,-17382,Bullish
2000-05-09,1523,21199,   -2587,    4239,80715,-19676,Bearish
2000-05-02,4110,16960,   -8144,    8279,80159,-12850,Bearish
2000-04-25,12254,8681,   -1170,     871,75039,3573,Bearish Reversal
2000-04-18,13424,7810,    1382,    -306,75075,5614,Bullish
2000-04-11,12042,8116,   -3277,     112,72067,3926,Bearish Reversal
2000-04-04,15319,8004,    9258,  -20146,76692,7315,Bullish
2000-03-28,6061,28150,    1617,    -265,69382,-22089,Bullish
2000-03-21,4444,28415,   -5862,    -291,68331,-23971,Bearish Reversal
2000-03-14,10306,28706,   -8216,   -3504,71233,-18400,Bearish Reversal
2000-03-07,18522,32210,    2543,  -29163,127634,-13688,Bullish
2000-02-29,15979,61373,     387,   -4575,126995,-45394,Bullish Reversal
2000-02-22,15592,65948,    -253,    2278,130314,-50356,Bearish
2000-02-15,15845,63670,     393,    4940,127294,-47825,Bearish
2000-02-08,15452,58730,     532,    6693,122393,-43278,Bearish
2000-02-01,14920,52037,     525,   13864,114608,-37117,Bearish
2000-01-25,14395,38173,    -157,   -1210,102097,-23778,Bullish
2000-01-18,14552,39383,     651,    2729,98948,-24831,Bearish
2000-01-11,13901,36654,   -9696,   28532,96868,-22753,Bearish
2000-01-04,23597,8122,   -2853,   -1332,74372,15475,Bearish
1999-12-28,26450,9454,    2963,    -283,73726,16996,Bullish
1999-12-21,23487,9737,    4475,     391,73528,13750,Bullish
1999-12-14,19012,9346,  -22675,   -2016,70377,9666,Bearish Reversal
1999-12-07,41687,11362,   -7751,     -96,107366,30325,Bearish
1999-11-30,49438,11458,   11390,     121,99716,37980,Bullish
1999-11-23,38048,11337,    6399,   -5314,90091,26711,Bullish
1999-11-16,31649,16651,    -359,    3795,84939,14998,Bearish Reversal
1999-11-09,32008,12856,   -6597,    2058,85455,19152,Bearish Reversal
1999-11-02,38605,10798,    -456,    -550,87789,27807,Bullish
1999-10-26,39061,11348,    -201,   -4536,84344,27713,Bullish
1999-10-19,39262,15884,    1875,    5667,84001,23378,Bearish
1999-10-12,37387,10217,     642,      66,80770,27170,Bullish
1999-10-05,36745,10151,   -3625,    1066,79913,26594,Bearish Reversal
1999-09-28,40370,9085,   -5462,     152,81131,31285,Bearish Reversal
1999-09-21,45832,8933,   -8213,   -3988,86942,36899,Bearish Reversal
1999-09-14,54045,12921,   -4140,    -631,93219,41124,Bearish Reversal
1999-09-07,58185,13552,   -9044,     225,154886,44633,Bearish
1999-08-31,67229,13327,    8051,   -1420,146870,53902,Bullish
1999-08-24,59178,14747,    3177,      58,139656,44431,Bullish
1999-08-17,56001,14689,    -617,   -1852,136057,41312,Bullish
1999-08-10,56618,16541,      53,    1845,132678,40077,Bearish
1999-08-03,56565,14696,    6994,  -10114,131570,41869,Bullish
1999-07-27,49571,24810,   17815,   -9656,130673,24761,Bullish
1999-07-20,31756,34466,   25990,  -24498,115699,-2710,Bullish
1999-07-13,5766,58964,    1705,    4927,113708,-53198,Bearish
1999-07-06,4061,54037,     500,    1409,111634,-49976,Bearish
1999-06-29,3561,52628,    1383,    -393,108234,-49067,Bullish
1999-06-22,2178,53021,    -279,   10503,104052,-50843,Bearish
1999-06-15,2457,42518,   -2344,  -11285,96356,-40061,Bullish Reversal
1999-06-08,4801,53803,     933,    4012,146342,-49002,Bearish
1999-06-01,3868,49791,    2041,  -14220,118114,-45923,Bullish Reversal
1999-05-25,1827,64011,   -1191,   -5704,131754,-62184,Bullish Reversal
1999-05-18,3018,69715,     612,   23244,136084,-66697,Bearish
1999-05-11,2406,46471,   -2964,    2663,102147,-44065,Bearish
1999-05-04,5370,43808,    2464,    5592,99590,-38438,Bearish
1999-04-27,2906,38216,    -306,    9327,94472,-35310,Bearish
1999-04-20,3212,28889,    1123,   -9579,85666,-25677,Bullish
1999-04-13,2089,38468,     351,    1033,83908,-36379,Bearish Reversal
1999-04-06,1738,37435,    -788,   -3554,85436,-35697,Bullish
1999-03-30,2526,40989,     398,    7131,85280,-38463,Bearish
1999-03-23,2128,33858,     250,     188,74634,-31730,Bullish
1999-03-16,1878,33670,     573,  -11893,74429,-31792,Bullish Reversal
1999-03-09,1305,45563,   -1231,    6816,124605,-44258,Bearish
1999-03-02,2536,38747,    1052,    2973,97584,-36211,Bearish
1999-02-23,1484,35774,   -5678,   17496,89085,-34290,Bearish
1999-02-16,7162,18278,  -11079,    6226,72244,-11116,Bearish Reversal
1999-02-09,18241,12052,    -956,   -1041,76418,6189,Bullish Reversal
1999-02-02,19197,13093,   -3955,   -1491,78317,6104,Bearish
1999-01-26,23152,14584,    -427,   -4004,78063,8568,Bullish Reversal
1999-01-19,23579,18588,   -4657,    7278,78621,4991,Bearish Reversal
1999-01-12,28236,11310,   -4649,     445,80474,16926,Bearish
1999-01-05,32885,10865,   11922,    -221,78909,22020,Bullish
1998-12-29,20963,11086,    1337,    -630,66189,9877,Bullish
1998-12-22,19626,11716,     184,     440,65463,7910,Bearish Reversal
1998-12-15,19442,11276,    4849,   -1022,65543,8166,Bullish Reversal
1998-12-08,14593,12298,    2292,   -2239,89427,2295,Bullish
1998-12-01,12301,14537,   -4214,   -1049,84057,-2236,Bearish Reversal
1998-11-24,16515,15586,   -1733,    -102,85183,929,Bearish Reversal
1998-11-17,18248,15688,    1663,     176,86640,2560,Bullish Reversal
1998-11-10,16585,15512,   -8508,    -876,95327,1073,Bearish
1998-11-03,25093,16388,    2364,   -1851,89560,8705,Bullish
1998-10-27,22729,18239,   -2514,    1216,87791,4490,Bearish Reversal
1998-10-20,25243,17023,    2354,     383,89791,8220,Bullish
1998-10-13,22889,16640,   -5273,   -3696,88116,6249,Bearish Reversal
1998-10-06,28162,20336,    8855,    1891,89771,7826,Bullish
1998-09-29,19307,18445,     604,    1805,84359,862,Bearish
1998-09-22,18703,16640,   -3005,     755,77894,2063,Bearish Reversal
1998-09-15,21708,15885,   -3725,   -1118,79793,5823,Bearish Reversal
1998-09-08,25433,17003,   16355,   -7392,138490,8430,Bullish
1998-09-01,9078,24395,    4392,  -21973,136199,-15317,Bullish Reversal
1998-08-25,4686,46368,   -4326,   -6069,144169,-41682,Bullish Reversal
1998-08-18,9012,52437,    5139,   -6134,148067,-43425,Bullish Reversal
1998-08-11,3873,58571,   -3690,    5300,150804,-54698,Bearish
1998-08-04,7563,53271,    4433,   12217,142444,-45708,Bearish
1998-07-28,3130,41054,   -2570,    3152,116184,-37924,Bearish
1998-07-21,5700,37902,    3160,    2255,110323,-32202,Bullish
1998-07-14,2540,35647,   -2841,     221,107157,-33107,Bearish Reversal
1998-07-07,5381,35426,     777,    1849,111492,-30045,Bearish
1998-06-30,4604,33577,     779,     881,108781,-28973,Bearish Reversal
1998-06-23,3825,32696,   -7703,  -25579,112988,-28871,Bullish Reversal
1998-06-16,11528,58275,    3004,  -11044,118902,-46747,Bullish Reversal
1998-06-09,8524,69319,     402,    2990,154971,-60795,Bearish
1998-06-02,8122,66329,    3511,   -1760,131550,-58207,Bullish
1998-05-26,4611,68089,     893,   10945,124590,-63478,Bearish
1998-05-19,3718,57144,     446,   21950,120892,-53426,Bearish
1998-05-12,3272,35194,   -2792,    2389,92820,-31922,Bearish
1998-05-05,6064,32805,    4008,     324,92803,-26741,Bullish
1998-04-28,2056,32481,   -1816,  -10714,88323,-30425,Bullish Reversal
1998-04-21,3872,43195,      46,    2105,93359,-39323,Bearish
1998-04-14,3826,41090,    -229,  -18890,89758,-37264,Bullish Reversal
1998-04-07,4055,59980,     -35,   13092,118672,-55925,Bearish
1998-03-31,4090,46888,    -249,   10444,99645,-42798,Bearish
1998-03-24,4339,36444,    -598,   10391,81988,-32105,Bearish
1998-03-17,4937,26053,     549,    7548,68922,-21116,Bearish Reversal
1998-03-10,4388,18505,   -2702,    2476,107136,-14117,Bearish
1998-03-03,7090,16029,   -1335,   -1644,97168,-8939,Bullish Reversal
1998-02-24,8425,17673,    -905,    1720,98205,-9248,Bearish Reversal
1998-02-17,9330,15953,   -9346,   -3600,104210,-6623,Bearish Reversal
1998-02-10,18676,19553,   12120,  -11275,104328,-877,Bullish
1998-02-03,6556,30828,     305,    1947,98601,-24272,Bearish
1998-01-27,6251,28881,    2776,   -4855,91369,-22630,Bullish
1998-01-20,3475,33736,     590,   -6761,91039,-30261,Bullish Reversal
1998-01-13,2885,40497,    -844,   -5285,97500,-37612,Bullish Reversal
1998-01-06,3729,45782,     115,    8210,100138,-42053,Bearish
1997-12-30,3614,37572,     110,   -1339,87300,-33958,Bullish Reversal
1997-12-23,3504,38911,    -823,   -8502,89139,-35407,Bullish Reversal
1997-12-19,3775,39933,    -552,   -7480,91440,-36158,Bullish Reversal
1997-12-16,4327,47413,   -2496,   -3010,99991,-43086,Bullish Reversal
1997-12-09,6823,50423,    3093,    3545,157450,-43600,Bearish
1997-12-02,3730,46878,   -2428,     513,143466,-43148,Bearish
1997-11-25,6158,46365,   -2757,     -72,133612,-40207,Bearish Reversal
1997-11-18,8915,46437,   -2437,     950,138653,-37522,Bearish
1997-11-11,11352,45487,    1387,   14680,134949,-34135,Bearish
1997-11-04,9965,30807,   -2710,    1877,108806,-20842,Bearish
1997-10-28,12675,28930,   -2309,    3039,105651,-16255,Bearish
1997-10-21,14984,25891,    6012,   -1850,87983,-10907,Bullish
1997-10-14,8972,27741,    4599,   -9634,84844,-18769,Bullish Reversal
1997-10-07,4373,37375,    -472,    6397,88180,-33002,Bearish
1997-09-30,4845,30978,    1252,    2230,77580,-26133,Bearish
1997-09-23,3593,28748,     723,    2657,76840,-25155,Bearish
1997-09-16,2870,26091,   -2576,     242,71476,-23221,Bearish Reversal
1997-09-09,5446,25849,   -1096,  -10007,125821,-20403,Bullish
1997-09-02,6542,35856,    2790,    9356,110153,-29314,Bearish
1997-08-26,3752,26500,     970,   -3012,82931,-22748,Bullish
1997-08-19,2782,29512,     306,    2711,81269,-26730,Bearish
1997-08-12,2476,26801,    -188,   -5189,73356,-24325,Bullish Reversal
1997-08-05,2664,31990,   -2591,    4648,82030,-29326,Bearish
1997-07-29,5255,27342,   -6124,   13346,79533,-22087,Bearish
1997-07-22,11379,13996,   -1228,    -205,60054,-2617,Bearish
1997-07-15,12607,14201,   -5911,    3874,58461,-1594,Bearish Reversal
1997-07-08,18518,10327,    4687,   -1036,60190,8191,Bullish
1997-07-01,13831,11363,    1258,     -72,49743,2468,Bullish Reversal
1997-06-24,12573,11435,   -1378,    1945,52859,1138,Bearish
1997-06-17,13951,9490,   -6109,    -265,50981,4461,Bearish Reversal
1997-06-10,20060,9755,   -1855,   -1321,100978,10305,Bearish
1997-06-03,21915,11076,     694,    -198,84109,10839,Bullish Reversal
1997-05-27,21221,11274,   -3886,    -253,85114,9947,Bearish Reversal
1997-05-20,25107,11527,    5236,   -1373,94323,13580,Bullish
1997-05-13,19871,12900,   16241,  -20535,81674,6971,Bullish Reversal
1997-05-06,3630,33435,    1966,   -4092,82137,-29805,Bullish Reversal
1997-04-29,1664,37527,    -277,    1992,87253,-35863,Bearish
1997-04-22,1941,35535,      66,      46,82536,-33594,Bullish Reversal
1997-04-15,1875,35489,    -740,    2234,84154,-33614,Bearish
1997-04-08,2615,33255,     -84,    6823,79690,-30640,Bearish
1997-04-01,2699,26432,      84,   -3210,68670,-23733,Bullish
1997-03-25,2615,29642,     569,    1926,67862,-27027,Bearish
1997-03-18,2046,27716,    -340,    1103,61971,-25670,Bearish Reversal
1997-03-11,2386,26613,       6,    -852,88163,-24227,Bullish
1997-03-04,2380,27465,    -496,   -2662,78819,-25085,Bullish Reversal
1997-02-25,2876,30127,    1797,   -4100,80390,-27251,Bullish Reversal
1997-02-18,1079,34227,     156,   -1405,82037,-33148,Bullish Reversal
1997-02-11,923,35632,   -2171,    -265,83850,-34709,Bearish
1997-02-04,3094,35897,    1386,     963,79874,-32803,Bullish
1997-01-28,1708,34934,     908,    1749,75822,-33226,Bearish
1997-01-21,800,33185,       9,    -213,75440,-32385,Bullish
1997-01-14,791,33398,     554,    1857,72957,-32607,Bearish
1997-01-07,237,31541,   -1546,    3283,71117,-31304,Bearish
1996-12-31,1783,28258,     895,    2270,59781,-26475,Bearish
1996-12-24,888,25988,    -414,     978,54646,-25100,Bearish
1996-12-17,1302,25010,      78,    1042,54232,-23708,Bearish Reversal
1996-12-10,1224,23968,     376,   -1470,76579,-22744,Bullish
1996-12-03,848,25438,   -1562,    4025,76229,-24590,Bearish
1996-11-26,2410,21413,      79,     389,67412,-19003,Bearish Reversal
1996-11-19,2331,21024,    1282,   -1202,71084,-18693,Bullish Reversal
1996-11-12,1049,22226,    -149,   -8494,71473,-21177,Bullish Reversal
1996-11-05,1198,30720,     -74,   -2103,75738,-29522,Bullish Reversal
1996-10-29,1272,32823,    1022,    2538,82265,-31551,Bearish
1996-10-22,250,30285,    -715,   -1482,74473,-30035,Bullish Reversal
1996-10-15,965,31767,    -475,    -973,76276,-30802,Bullish Reversal
1996-10-08,1440,32740,   -2216,   -3514,76778,-31300,Bullish Reversal
1996-10-01,3656,36254,     156,    2421,78542,-32598,Bearish
1996-09-24,3500,33833,    1226,   -6125,72303,-30333,Bullish Reversal
1996-09-17,2274,39958,   -3049,    3112,78955,-37684,Bearish Reversal
1996-09-10,5323,36846,    -639,   12390,102589,-31523,Bearish
1996-09-03,5962,24456,     267,    1636,86286,-18494,Bearish
1996-08-27,5695,22820,   -1530,    2700,78052,-17125,Bearish
1996-08-20,7225,20120,     455,    1214,71701,-12895,Bearish
1996-08-13,6770,18906,   -2111,     727,68444,-12136,Bearish Reversal
1996-08-06,8881,18179,    6224,   -8846,71289,-9298,Bullish Reversal
1996-07-30,2657,27025,     -34,     653,72041,-24368,Bearish Reversal
1996-07-23,2691,26372,     683,   -5982,72207,-23681,Bullish Reversal
1996-07-16,2008,32354,    -104,   -4009,79906,-30346,Bullish Reversal
1996-07-09,2112,36363,     653,     716,82820,-34251,Bearish
1996-07-02,1459,35647,     140,    6272,82027,-34188,Bearish
1996-06-25,1319,29375,     519,    -610,71198,-28056,Bullish
1996-06-18,800,29985,   -1209,   -2772,70593,-29185,Bullish Reversal
1996-06-11,2009,32757,     478,    1144,98760,-30748,Bearish
1996-06-04,1531,31613,   -2205,    4006,90273,-30082,Bearish
1996-05-28,3736,27607,    -599,    7766,84612,-23871,Bearish
1996-05-21,4335,19841,   -3213,    2269,75454,-15506,Bearish
1996-05-14,7548,17572,   -1966,    -453,68985,-10024,Bearish Reversal
1996-05-07,9514,18025,     790,     114,69235,-8511,Bullish
1996-04-30,8724,17911,    6064,   -6675,68490,-9187,Bullish Reversal
1996-04-23,2660,24586,    -111,  -10759,70632,-21926,Bullish Reversal
1996-04-16,2771,35345,     700,   -2421,80629,-32574,Bullish Reversal
1996-04-09,2071,37766,    1031,    2826,83973,-35695,Bearish
1996-04-02,1040,34940,     779,    5015,77944,-33900,Bearish
1996-03-26,261,29925,    -252,    5054,68100,-29664,Bearish
1996-03-19,513,24871,   -1182,    3464,58846,-24358,Bearish Reversal
1996-03-12,1695,21407,    -290,    -423,74241,-19712,Bullish
1996-03-05,1985,21830,   -1929,   -2753,70199,-19845,Bullish Reversal
1996-02-27,3914,24583,    1936,   -6020,73756,-20669,Bullish Reversal
1996-02-20,1978,30603,     686,   -1267,79626,-28625,Bullish Reversal
1996-02-13,1292,31870,     685,     328,81446,-30578,Bullish
1996-02-06,607,31542,    -478,   -6578,76388,-30935,Bullish Reversal
1996-01-30,1085,38120,    -257,     980,84717,-37035,Bearish
1996-01-23,1342,37140,      68,   -1122,80456,-35798,Bullish Reversal
1996-01-16,1274,38262,    -304,    3428,84284,-36988,Bearish
1996-01-09,1578,34834,     250,    1207,78227,-33256,Bearish
1996-01-02,1328,33627,     552,    4777,71890,-32299,Bearish
1995-12-26,776,28850,     103,    5133,63213,-28074,Bearish
1995-12-19,673,23717,   -3123,     647,55726,-23044,Bearish Reversal
1995-12-12,3796,23070,     598,    1108,78456,-19274,Bearish
1995-12-05,3198,21962,    -231,    -599,70992,-18764,Bullish Reversal
1995-11-28,3429,22561,     -61,   -1593,72461,-19132,Bullish Reversal
1995-11-21,3490,24154,    3007,     622,72962,-20664,Bullish
1995-11-14,483,23532,    -350,   -2364,71125,-23049,Bullish Reversal
1995-11-07,833,25896,      21,    2872,76844,-25063,Bearish
