As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Net Positions,Interpretation
2003-05-27,36415,6110,   -3925,   -2066,82547,30305,Bearish Reversal
2003-05-20,40340,8176,    1302,    1371,89363,32164,Bearish
2003-05-13,39038,6805,    4869,   -1776,89108,32233,Bullish
2003-05-06,34169,8581,    9554,   -6817,84773,25588,Bullish
2003-04-29,24615,15398,   -2177,   -7303,81957,9217,Bullish Reversal
2003-04-22,26792,22701,     -62,   -4500,87564,4091,Bullish Reversal
2003-04-15,26854,27201,    -658,    -991,88705,-347,Bullish Reversal
2003-04-08,27512,28192,    2244,    -756,90692,-680,Bullish
2003-04-01,25268,28948,     175,    3234,89047,-3680,Bearish
2003-03-25,25093,25714,   -2425,   10955,88189,-621,Bearish
2003-03-18,27518,14759,   -1079,    8182,83928,12759,Bearish
2003-03-11,28597,6577,    1088,   -2922,81943,22020,Bullish
2003-03-04,27509,9499,   -3120,    -224,81825,18010,Bearish Reversal
2003-02-25,30629,9723,    -192,    -920,90955,20906,Bullish Reversal
2003-02-14,30821,10643,   -5640,    3319,92139,20178,Bearish Reversal
2003-02-11,36461,7324,  -12649,     742,95036,29137,Bearish Reversal
2003-02-04,49110,6582,    1971,    -585,103514,42528,Bullish
2003-01-28,47139,7167,     123,   -1449,102214,39972,Bullish
2003-01-21,47016,8616,    1115,     -42,99420,38400,Bullish
2003-01-14,45901,8658,     -92,    1252,98600,37243,Bearish
2003-01-07,45993,7406,    9341,    2634,95739,38587,Bullish
2002-12-31,36652,4772,    2406,    -542,80920,31880,Bullish
2002-12-23,34246,5314,     482,    -824,76932,28932,Bullish Reversal
2002-12-17,33764,6138,    2476,   -4011,78899,27626,Bullish
2002-12-10,31288,10149,    1973,   -6616,76695,21139,Bullish Reversal
2002-12-03,29315,16765,     527,     441,79183,12550,Bullish Reversal
2002-11-26,28788,16324,   -3551,    1840,83456,12464,Bearish Reversal
2002-11-19,32339,14484,    1594,   -1452,86256,17855,Bullish
2002-11-12,30745,15936,    2331,   -6298,84103,14809,Bullish Reversal
2002-11-05,28414,22234,   -1523,   -5167,85603,6180,Bullish Reversal
2002-10-29,29937,27401,    -191,   -3516,89063,2536,Bullish Reversal
2002-10-22,30128,30917,    1499,    1915,92676,-789,Bearish
2002-10-15,28629,29002,    -623,    8120,90648,-373,Bearish
2002-10-08,29252,20882,   -1588,    8090,86501,8370,Bearish
2002-10-01,30840,12792,   -2113,    2045,81743,18048,Bearish
2002-09-24,32953,10747,    4547,   -3340,81663,22206,Bullish
2002-09-17,28406,14087,    1794,    -951,81185,14319,Bullish
2002-09-10,26612,15038,     402,     183,80009,11574,Bullish
2002-09-03,26210,14855,    -340,    1431,77879,11355,Bearish Reversal
2002-08-27,26550,13424,     319,    3637,79468,13126,Bearish Reversal
2002-08-20,26231,9787,   -2750,    3543,83430,16444,Bearish
2002-08-13,28981,6244,    -711,    1478,82391,22737,Bearish Reversal
2002-08-06,29692,4766,   -2390,    1058,83630,24926,Bearish
2002-07-30,32082,3708,  -15028,    -127,83102,28374,Bearish Reversal
2002-07-23,47110,3835,   -5524,    -254,95317,43275,Bearish Reversal
2002-07-16,52634,4089,    2568,   -1653,100428,48545,Bullish
2002-07-09,50066,5742,    3050,     979,97169,44324,Bullish
2002-07-02,47016,4763,    2195,    -894,93941,42253,Bullish Reversal
2002-06-25,44821,5657,   -4675,     816,98927,39164,Bearish Reversal
2002-06-18,49496,4841,   -5224,     313,102608,44655,Bearish
2002-06-11,54720,4528,   -3464,   -1484,101564,50192,Bearish
2002-06-04,58184,6012,    2092,    -574,101403,52172,Bullish
2002-05-28,56092,6586,    7054,    2878,98766,49506,Bullish
2002-05-21,49038,3708,   14661,     295,85666,45330,Bullish
2002-05-14,34377,3413,     680,    -348,74887,30964,Bullish
2002-05-07,33697,3761,    1036,      75,73729,29936,Bullish
2002-04-30,32661,3686,     311,     -12,73618,28975,Bullish
2002-04-23,32350,3698,   -1775,   -2260,71283,28652,Bullish Reversal
2002-04-16,34125,5958,   -9447,    1426,73774,28167,Bearish Reversal
2002-04-09,43572,4532,   -2043,     846,79026,39040,Bearish Reversal
2002-04-02,45615,3686,    6795,    -331,80061,41929,Bullish
2002-03-26,38820,4017,    2139,     417,74477,34803,Bullish
2002-03-19,36681,3600,     166,    -282,71778,33081,Bullish
2002-03-12,36515,3882,     520,     -76,69921,32633,Bullish
2002-03-05,35995,3958,    3668,   -1259,66893,32037,Bullish
2002-02-26,32327,5217,    -206,     812,65009,27110,Bearish Reversal
2002-02-19,32533,4405,    1756,     152,68018,28128,Bullish
2002-02-12,30777,4253,      65,   -1238,64702,26524,Bullish Reversal
2002-02-05,30712,5491,   -1716,    1658,66014,25221,Bearish
2002-01-29,32428,3833,   -4208,     233,65182,28595,Bearish Reversal
2002-01-22,36636,3600,   -4246,   -1074,67577,33036,Bearish Reversal
2002-01-15,40882,4674,    3154,    -441,71748,36208,Bullish
2002-01-08,37728,5115,    5670,   -3875,67412,32613,Bullish
2001-12-28,32058,8990,     250,   -4850,63260,23068,Bullish Reversal
2001-12-21,31808,13840,    -299,   -5176,63848,17968,Bullish Reversal
2001-12-18,32107,19016,    -716,   -5903,65704,13091,Bullish Reversal
2001-12-11,32823,24919,     467,   -4384,67829,7904,Bullish Reversal
2001-12-04,32356,29303,     767,    -863,71351,3053,Bullish Reversal
2001-11-27,31589,30166,      57,    2667,72849,1423,Bearish Reversal
2001-11-20,31532,27499,    -388,    2418,75468,4033,Bearish
2001-11-13,31920,25081,     745,    3098,73671,6839,Bearish
2001-11-06,31175,21983,     702,   10136,73175,9192,Bearish
2001-10-30,30473,11847,   -1125,    3344,67416,18626,Bearish
2001-10-23,31598,8503,   -6354,    1807,65520,23095,Bearish Reversal
2001-10-16,37952,6696,   -5791,   -2308,65557,31256,Bearish Reversal
2001-10-09,43743,9004,    6314,    1568,71215,34739,Bullish
2001-10-02,37429,7436,    3732,   -2141,65473,29993,Bullish
2001-09-25,33697,9577,    -367,  -15628,63127,24120,Bullish Reversal
2001-09-18,34064,25205,    1336,   -6293,63592,8859,Bullish Reversal
2001-09-10,32728,31498,    -240,     133,70825,1230,Bearish Reversal
2001-09-04,32968,31365,    -376,    1493,72547,1603,Bearish Reversal
2001-08-28,33344,29872,     389,    -113,73714,3472,Bullish Reversal
2001-08-21,32955,29985,    1798,   -1798,74613,2970,Bullish Reversal
2001-08-14,31157,31783,   -1294,   -2018,75207,-626,Bullish Reversal
2001-08-07,32451,33801,      78,    -325,78056,-1350,Bullish
2001-07-31,32373,34126,     510,     286,77616,-1753,Bullish
2001-07-24,31863,33840,     343,    -266,76722,-1977,Bullish Reversal
2001-07-17,31520,34106,    -143,    3010,77428,-2586,Bearish
2001-07-10,31663,31096,     483,    3478,73531,567,Bearish
2001-07-03,31180,27618,    2027,    4589,69074,3562,Bearish Reversal
2001-06-26,29153,23029,     646,    4055,70494,6124,Bearish
2001-06-19,28507,18974,    -559,   -2917,65308,9533,Bullish Reversal
2001-06-12,29066,21891,   -1437,    2794,68826,7175,Bearish
2001-06-05,30503,19097,   -2306,    1895,66439,11406,Bearish Reversal
2001-05-29,32809,17202,     430,   -3850,68464,15607,Bullish
2001-05-22,32379,21052,    2795,   -9993,67973,11327,Bullish Reversal
2001-05-15,29584,31045,     510,    2593,69410,-1461,Bearish
2001-05-08,29074,28452,     178,    3659,66853,622,Bearish
2001-05-01,28896,24793,     247,    2699,64781,4103,Bearish Reversal
2001-04-24,28649,22094,     547,   -3389,67640,6555,Bullish Reversal
2001-04-17,28102,25483,   -2474,   -2867,70392,2619,Bullish Reversal
2001-04-10,30576,28350,    -169,   -1243,75305,2226,Bullish
2001-04-03,30745,29593,     383,    1741,75281,1152,Bearish
2001-03-27,30362,27852,     651,   -3301,73258,2510,Bullish Reversal
2001-03-20,29711,31153,      69,     444,75015,-1442,Bearish
2001-03-13,29642,30709,     211,   -1020,73038,-1067,Bullish Reversal
2001-03-06,29431,31729,    -336,    2169,74339,-2298,Bearish Reversal
2001-02-27,29767,29560,     341,    1345,83021,207,Bearish
2001-02-20,29426,28215,    -102,    5122,76826,1211,Bearish
2001-02-13,29528,23093,   -3467,    7245,72095,6435,Bearish
2001-02-06,32995,15848,    1863,    -121,66339,17147,Bullish Reversal
2001-01-30,31132,15969,     168,   -3195,66478,15163,Bullish Reversal
2001-01-23,30964,19164,     111,  -10080,66720,11800,Bullish Reversal
2001-01-16,30853,29244,   -1334,   -3672,69210,1609,Bullish Reversal
2001-01-09,32187,32916,     305,   -1181,72565,-729,Bullish Reversal
2001-01-02,31882,34097,    -170,    1285,73255,-2215,Bearish
2000-12-26,32052,32812,       5,     -29,72291,-760,Bullish Reversal
2000-12-19,32047,32841,   -2353,     385,73261,-794,Bearish Reversal
2000-12-12,34400,32456,     436,    -260,75097,1944,Bullish
2000-12-05,33964,32716,     915,    1346,73515,1248,Bearish Reversal
2000-11-28,33049,31370,    2432,   -1067,79683,1679,Bullish Reversal
2000-11-21,30617,32437,    -303,   -2193,81382,-1820,Bullish Reversal
2000-11-14,30920,34630,   -4631,    -933,84208,-3710,Bearish Reversal
2000-11-07,35551,35563,    1091,     813,86546,-12,Bullish
2000-10-31,34460,34750,   -1025,    2299,84841,-290,Bearish
2000-10-24,35485,32451,     770,    5480,82093,3034,Bearish
2000-10-17,34715,26971,    2275,    3379,78490,7744,Bearish
2000-10-10,32440,23592,     668,     478,74915,8848,Bullish
2000-10-03,31772,23114,    -606,   -2356,72365,8658,Bullish Reversal
2000-09-26,32378,25470,    -142,    -271,73351,6908,Bullish Reversal
2000-09-19,32520,25741,    -720,    1756,73625,6779,Bearish
2000-09-12,33240,23985,    1199,    -447,72522,9255,Bullish Reversal
2000-09-05,32041,24432,   -1336,   -6246,74290,7609,Bullish Reversal
2000-08-29,33377,30678,    -818,   -2305,87766,2699,Bullish Reversal
2000-08-22,34195,32983,     363,    2099,98698,1212,Bearish
2000-08-15,33832,30884,    1863,    5780,96284,2948,Bearish
2000-08-08,31969,25104,    2487,    5337,89533,6865,Bearish
2000-08-01,29482,19767,   -1140,   -1958,78268,9715,Bullish
2000-07-25,30622,21725,    1535,    3988,76902,8897,Bearish
2000-07-18,29087,17737,   -2124,   -1686,72072,11350,Bearish Reversal
2000-07-11,31211,19423,     750,    2319,74345,11788,Bearish
2000-07-05,30461,17104,     959,   -3617,74024,13357,Bullish Reversal
2000-06-27,29502,20721,    -594,    7416,78737,8781,Bearish
2000-06-20,30096,13305,     806,   -1046,72499,16791,Bullish Reversal
2000-06-13,29290,14351,   -2135,    -935,75159,14939,Bearish Reversal
2000-06-06,31425,15286,   -2846,  -13801,76294,16139,Bullish Reversal
2000-05-30,34271,29087,    1614,    8963,81362,5184,Bearish
2000-05-23,32657,20124,    1050,    4840,75631,12533,Bearish
2000-05-16,31607,15284,    -686,    -925,72016,16323,Bullish Reversal
2000-05-09,32293,16209,      72,   -4219,73478,16084,Bullish
2000-05-02,32221,20428,     811,     287,72673,11793,Bullish Reversal
2000-04-25,31410,20141,      97,    8414,82551,11269,Bearish
2000-04-18,31313,11727,     586,    -902,76728,19586,Bullish
2000-04-11,30727,12629,    -199,   -3956,71464,18098,Bullish Reversal
2000-04-04,30926,16585,   -3541,   -1698,73613,14341,Bearish Reversal
2000-03-28,34467,18283,     740,    2027,78683,16184,Bearish
2000-03-21,33727,16256,    -790,   -1593,74137,17471,Bullish Reversal
2000-03-14,34517,17849,     993,    2122,74268,16668,Bearish Reversal
2000-03-07,33524,15727,    -865,    5247,74416,17797,Bearish
2000-02-29,34389,10480,   -7662,    8833,74070,23909,Bearish Reversal
2000-02-22,42051,1647,    -568,    -330,79929,40404,Bearish Reversal
2000-02-15,42619,1977,   -4743,   -1192,81169,40642,Bearish Reversal
2000-02-08,47362,3169,    4172,   -1083,85895,44193,Bullish
2000-02-01,43190,4252,    4047,   -2350,80659,38938,Bullish
2000-01-25,39143,6602,    3919,   -4555,76786,32541,Bullish
2000-01-18,35224,11157,    -255,    5447,76432,24067,Bearish
2000-01-11,35479,5710,   -4414,     665,73157,29769,Bearish Reversal
2000-01-04,39893,5045,    7252,   -1538,76093,34848,Bullish
1999-12-28,32641,6583,      99,       9,70000,26058,Bullish
1999-12-21,32542,6574,    1599,   -1940,69062,25968,Bullish Reversal
1999-12-14,30943,8514,    -806,    -257,69789,22429,Bearish
1999-12-07,31749,8771,    -518,     937,69769,22978,Bearish Reversal
1999-11-30,32267,7834,   -1162,     697,71574,24433,Bearish Reversal
1999-11-23,33429,7137,     715,   -6984,76209,26292,Bullish Reversal
1999-11-16,32714,14121,     278,   -2474,81061,18593,Bullish Reversal
1999-11-09,32436,16595,   -1615,    9884,86458,15841,Bearish
1999-11-02,34051,6711,    1018,    1924,79536,27340,Bearish
1999-10-26,33033,4787,   -4233,    2216,77899,28246,Bearish Reversal
1999-10-19,37266,2571,  -16054,    -563,80320,34695,Bearish Reversal
1999-10-12,53320,3134,    3330,   -1624,95551,50186,Bullish
1999-10-05,49990,4758,     164,    -262,92737,45232,Bullish
1999-09-28,49826,5020,   10355,   -3350,89783,44806,Bullish
1999-09-21,39471,8370,    5284,    -971,79137,31101,Bullish
1999-09-14,34187,9341,     422,     911,74979,24846,Bearish
1999-09-07,33765,8430,    -318,     967,72739,25335,Bearish Reversal
1999-08-31,34083,7463,   -4268,    3575,73844,26620,Bearish Reversal
1999-08-24,38351,3888,   -6231,    1222,83534,34463,Bearish Reversal
1999-08-17,44582,2666,   -6577,     -55,86799,41916,Bearish Reversal
1999-08-10,51159,2721,    6164,    -314,94386,48438,Bullish
1999-08-03,44995,3035,   14171,   -2139,86060,41960,Bullish
1999-07-27,30824,5174,    1229,   -1691,74673,25650,Bullish Reversal
1999-07-20,29595,6865,   -5773,    3672,74994,22730,Bearish Reversal
1999-07-13,35368,3193,    -319,    -150,81007,32175,Bearish Reversal
1999-07-06,35687,3343,    6008,   -6164,81775,32344,Bullish
1999-06-29,29679,9507,    2118,   -6021,78443,20172,Bullish Reversal
1999-06-22,27561,15528,     -64,    2390,79866,12033,Bearish
1999-06-15,27625,13138,    1016,   -2382,76482,14487,Bullish Reversal
1999-06-08,26609,15520,    -222,    6652,82171,11089,Bearish
1999-06-01,26831,8868,   -2444,    6087,76488,17963,Bearish
1999-05-25,29275,2781,  -10048,    1013,74250,26494,Bearish Reversal
1999-05-18,39323,1768,   -1268,    -368,81269,37555,Bearish Reversal
1999-05-11,40591,2136,    4784,   -1289,82022,38455,Bullish
1999-05-04,35807,3425,    3835,   -5120,76614,32382,Bullish Reversal
1999-04-27,31972,8545,    1132,    -811,82409,23427,Bullish Reversal
1999-04-20,30840,9356,   -1128,  -10807,83096,21484,Bullish Reversal
1999-04-13,31968,20163,   -1452,    8626,84956,11805,Bearish
1999-04-06,33420,11537,    1117,    4566,79770,21883,Bearish
1999-03-30,32303,6971,    2644,     567,78567,25332,Bullish
1999-03-23,29659,6404,   -3987,    2472,76062,23255,Bearish Reversal
1999-03-16,33646,3932,   -9782,    1970,80622,29714,Bearish Reversal
1999-03-09,43428,1962,  -11902,   -1468,85178,41466,Bearish Reversal
1999-03-02,55330,3430,     859,    -157,97800,51900,Bullish
1999-02-23,54471,3587,    -715,     182,95748,50884,Bearish Reversal
1999-02-16,55186,3405,   -1319,     536,98123,51781,Bearish Reversal
1999-02-09,56505,2869,   12426,   -1093,100332,53636,Bullish
1999-02-02,44079,3962,    9364,    -632,89734,40117,Bullish
1999-01-26,34715,4594,     -62,    -107,76505,30121,Bullish Reversal
1999-01-19,34777,4701,   -2445,     286,76822,30076,Bearish Reversal
1999-01-12,37222,4415,    7283,   -8873,80352,32807,Bullish
1999-01-05,29939,13288,     945,   -1456,76063,16651,Bullish
1998-12-29,28994,14744,    1126,      55,75987,14250,Bullish Reversal
1998-12-22,27868,14689,     718,   -5264,76273,13179,Bullish Reversal
1998-12-15,27150,19953,   -1008,   -1345,80768,7197,Bullish Reversal
1998-12-08,28158,21298,    -171,    8448,82305,6860,Bearish
1998-12-01,28329,12850,    2073,     965,74764,15479,Bullish Reversal
1998-11-24,26256,11885,   -1069,    3566,76932,14371,Bearish Reversal
1998-11-17,27325,8319,    -818,     488,77804,19006,Bearish
1998-11-10,28143,7831,      88,   -1566,75074,20312,Bullish
1998-11-03,28055,9397,    -753,   -2043,74429,18658,Bullish Reversal
1998-10-27,28808,11440,      19,     467,76173,17368,Bearish
1998-10-20,28789,10973,     363,     433,74847,17816,Bearish
1998-10-13,28426,10540,   -1022,    4295,74184,17886,Bearish
1998-10-06,29448,6245,   -1868,   -1062,72198,23203,Bearish Reversal
1998-09-29,31316,7307,     708,  -11129,72508,24009,Bullish Reversal
1998-09-22,30608,18436,    1269,     -40,74894,12172,Bullish
1998-09-15,29339,18476,    -687,   -2371,72989,10863,Bullish Reversal
1998-09-08,30026,20847,    -131,    -617,76854,9179,Bullish Reversal
1998-09-01,30157,21464,   -1717,    6792,79403,8693,Bearish Reversal
1998-08-25,31874,14672,     835,    2239,83468,17202,Bearish Reversal
1998-08-18,31039,12433,   -1225,    5950,83930,18606,Bearish
1998-08-11,32264,6483,   -1127,    2971,82378,25781,Bearish
1998-08-04,33391,3512,     477,    1265,81012,29879,Bearish
1998-07-28,32914,2247,     666,   -7718,80261,30667,Bullish Reversal
1998-07-21,32248,9965,    2679,    -804,81787,22283,Bullish
1998-07-14,29569,10769,     503,    -272,76839,18800,Bullish
1998-07-07,29066,11041,   -1348,    -392,75445,18025,Bearish Reversal
1998-06-30,30414,11433,    1044,    -435,79898,18981,Bullish Reversal
1998-06-23,29370,11868,      90,   -3418,91947,17502,Bullish Reversal
1998-06-16,29280,15286,   -3993,   -3582,92339,13994,Bearish Reversal
1998-06-09,33273,18868,    1061,    -903,94321,14405,Bullish
1998-06-02,32212,19771,    2976,    5199,93121,12441,Bearish
1998-05-26,29236,14572,   -1315,     597,84069,14664,Bearish
1998-05-19,30551,13975,   -2517,    7443,82076,16576,Bearish
1998-05-12,33068,6532,   -3418,    2450,76225,26536,Bearish
1998-05-05,36486,4082,    -732,     474,74273,32404,Bearish Reversal
1998-04-28,37218,3608,    -102,    -156,77206,33610,Bullish Reversal
1998-04-21,37320,3764,   -1286,     740,81336,33556,Bearish Reversal
1998-04-14,38606,3024,    -187,     494,86079,35582,Bearish Reversal
1998-04-07,38793,2530,    1361,    -995,87773,36263,Bullish
1998-03-31,37432,3525,    1571,    -243,85986,33907,Bullish
1998-03-24,35861,3768,   -4178,   -1289,85814,32093,Bearish Reversal
1998-03-17,40039,5057,   -9266,     620,90971,34982,Bearish Reversal
1998-03-10,49305,4437,    -573,     254,97317,44868,Bearish Reversal
1998-03-03,49878,4183,   -1784,   -1358,97626,45695,Bearish Reversal
1998-02-24,51662,5541,   -2151,     924,102156,46121,Bearish Reversal
1998-02-17,53813,4617,     669,    -569,113004,49196,Bullish
1998-02-10,53144,5186,     212,    -847,111633,47958,Bullish
1998-02-03,52932,6033,    7161,     561,106274,46899,Bullish
1998-01-27,45771,5472,    2292,   -1808,97404,40299,Bullish
1998-01-20,43479,7280,   -1442,      59,92731,36199,Bearish
1998-01-13,44921,7221,   -6673,   -2892,92507,37700,Bearish Reversal
1998-01-06,51594,10113,    -555,      91,97490,41481,Bearish Reversal
1997-12-30,52149,10022,     294,    1103,98558,42127,Bearish Reversal
1997-12-23,51855,8919,    2360,    1155,98820,42936,Bullish
1997-12-16,49495,7764,    4414,     103,94552,41731,Bullish
1997-12-09,45081,7661,   -3278,    -197,89550,37420,Bearish
1997-12-02,48359,7858,     -48,    -106,89243,40501,Bullish Reversal
1997-11-25,48407,7964,    8608,   -7231,94257,40443,Bullish Reversal
1997-11-18,39799,15195,    5148,   -1830,98554,24604,Bullish
1997-11-11,34651,17025,    2699,     483,94993,17626,Bullish Reversal
1997-11-04,31952,16542,    2166,    1469,95965,15410,Bullish
1997-10-28,29786,15073,  -10009,    2018,92847,14713,Bearish Reversal
1997-10-21,39795,13055,   -2038,    2858,99037,26740,Bearish Reversal
1997-10-14,41833,10197,   -1490,    1568,103011,31636,Bearish Reversal
1997-10-07,43323,8629,    2860,     308,104480,34694,Bullish
1997-09-30,40463,8321,   22725,   -3460,95589,32142,Bullish
1997-09-23,17738,11781,    -808,   -1670,78039,5957,Bullish Reversal
1997-09-16,18546,13451,       4,    2875,78406,5095,Bearish
1997-09-09,18542,10576,    2143,    -370,77878,7966,Bullish
1997-09-02,16399,10946,    -140,     164,77184,5453,Bearish Reversal
1997-08-26,16539,10782,   -1318,   -9262,82848,5757,Bullish Reversal
1997-08-19,17857,20044,   -1131,   -4514,88932,-2187,Bullish Reversal
1997-08-12,18988,24558,    -165,   -1293,92228,-5570,Bullish Reversal
1997-08-05,19153,25851,      91,   -3590,94293,-6698,Bullish Reversal
1997-07-29,19062,29441,     479,    1880,97777,-10379,Bearish
1997-07-22,18583,27561,     890,    2481,94829,-8978,Bearish Reversal
1997-07-15,17693,25080,      42,    -339,99155,-7387,Bullish
1997-07-08,17651,25419,   -1552,    3962,99053,-7768,Bearish
1997-07-01,19203,21457,      71,    7825,93480,-2254,Bearish
1997-06-24,19132,13632,    -535,   -6503,88950,5500,Bullish Reversal
1997-06-17,19667,20135,     327,    1488,90655,-468,Bearish
1997-06-10,19340,18647,    -925,   -3955,88045,693,Bullish Reversal
1997-06-03,20265,22602,     291,     409,91915,-2337,Bearish
1997-05-27,19974,22193,    1475,     -61,89477,-2219,Bullish Reversal
1997-05-20,18499,22254,    -428,    6921,90268,-3755,Bearish
1997-05-13,18927,15333,     909,   -2536,85327,3594,Bullish Reversal
1997-05-06,18018,17869,    -121,   -1998,86192,149,Bullish Reversal
1997-04-29,18139,19867,      88,    1432,91260,-1728,Bearish Reversal
1997-04-22,18051,18435,   -2633,    -685,98005,-384,Bearish Reversal
1997-04-15,20684,19120,     109,    1803,101823,1564,Bearish
1997-04-08,20575,17317,   -4602,   10365,99130,3258,Bearish
1997-04-01,25177,6952,   -3063,    3168,93926,18225,Bearish
1997-03-25,28240,3784,   -2626,     662,88713,24456,Bearish Reversal
1997-03-18,30866,3122,   -1205,     546,89969,27744,Bearish
1997-03-11,32071,2576,    -929,     974,89019,29495,Bearish Reversal
1997-03-04,33000,1602,    2626,   -2424,90813,31398,Bullish Reversal
1997-02-25,30374,4026,    1194,    -274,93596,26348,Bullish Reversal
1997-02-18,29180,4300,   10106,   -7533,99563,24880,Bullish
1997-02-11,19074,11833,   -1714,    -321,91079,7241,Bearish
1997-02-04,20788,12154,    -581,    1298,90098,8634,Bearish
1997-01-28,21369,10856,     193,  -12565,89571,10513,Bullish Reversal
1997-01-21,21176,23421,   -1384,   -1028,93223,-2245,Bearish Reversal
1997-01-14,22560,24449,    4272,    3682,94028,-1889,Bullish
1997-01-07,18288,20767,    2133,    4922,89321,-2479,Bearish
1996-12-31,16155,15845,     586,    4581,84693,310,Bearish
1996-12-24,15569,11264,   -1090,     742,81991,4305,Bearish Reversal
1996-12-17,16659,10522,     564,   -4123,83189,6137,Bullish Reversal
1996-12-10,16095,14645,    -643,   -3366,84492,1450,Bullish Reversal
1996-12-03,16738,18011,    -164,    -525,86368,-1273,Bullish Reversal
1996-11-26,16902,18536,     396,    1958,89184,-1634,Bearish Reversal
1996-11-19,0,1175,       0,    -202,2470,-1175,Bearish Reversal
1996-11-19,16506,16578,    -959,   -1951,91682,-72,Bullish Reversal
1996-11-12,0,1377,       0,    -214,2570,-1377,Bearish Reversal
1996-11-12,17465,18529,    -969,   -1237,94736,-1064,Bullish Reversal
1996-11-05,18434,19766,    -338,    1474,96727,-1332,Bullish Reversal
1996-11-05,0,1591,       0,     -37,2659,-1591,Bullish Reversal
1996-10-29,0,1628,       0,     -35,2736,-1628,Bearish
1996-10-29,18772,18292,     276,    2295,97500,480,Bearish
1996-10-22,18496,15997,   -3209,     565,94098,2499,Bullish
1996-10-22,0,1663,       0,     -36,2689,-1663,Bullish Reversal
1996-10-15,0,1699,       0,      -5,2693,-1699,Bearish Reversal
1996-10-15,21705,15432,    2620,   -3848,92944,6273,Bullish Reversal
1996-10-08,19085,19280,      59,    -210,97644,-195,Bullish Reversal
1996-10-08,0,1704,       0,      34,2707,-1704,Bearish
1996-10-01,19026,19490,     460,   -2855,97749,-464,Bullish Reversal
1996-10-01,0,1670,       0,      18,2675,-1670,Bullish
1996-09-24,18566,22345,     278,    9968,98308,-3779,Bearish
1996-09-24,0,1652,       0,      -2,2665,-1652,Bearish Reversal
1996-09-17,18288,12377,   -1550,    5320,92555,5911,Bullish
1996-09-17,0,1654,       0,     -20,2693,-1654,Bearish Reversal
1996-09-10,19838,7057,   -1937,    1850,87994,12781,Bullish Reversal
1996-09-10,0,1674,       0,      45,2712,-1674,Bearish
1996-09-03,0,1629,       0,      56,2637,-1629,Bearish
1996-09-03,21775,5207,     517,    -121,88829,16568,Bullish Reversal
1996-08-27,0,1573,       0,     210,2570,-1573,No signal
1996-08-27,21258,5328,     690,   -4131,92819,15930,Bullish Reversal
1996-08-20,20568,9459,     989,  -10918,100042,11109,Bullish Reversal
1996-08-13,19579,20377,    -551,   -2216,109171,-798,Bullish Reversal
1996-08-06,20130,22593,     849,    1000,111123,-2463,Bearish
1996-07-30,19281,21593,   -1621,   -5357,106664,-2312,Bullish Reversal
1996-07-23,20902,26950,    -631,    4648,112387,-6048,Bearish
1996-07-16,21533,22302,    1781,    5435,107865,-769,Bearish
1996-07-09,19752,16867,     331,   -1610,98079,2885,Bullish Reversal
1996-07-02,19421,18477,   -1205,     -42,99240,944,Bearish Reversal
1996-06-25,20626,18519,     -67,   -1987,111021,2107,Bullish Reversal
1996-06-18,20693,20506,   -1647,     134,114585,187,Bearish
1996-06-11,22340,20372,      29,    3763,110039,1968,Bearish
1996-06-04,22311,16609,     857,    -330,103265,5702,Bullish
1996-05-28,21454,16939,     -89,    -797,100879,4515,Bullish Reversal
1996-05-21,21543,17736,   -5039,    4416,101303,3807,Bearish
1996-05-14,26582,13320,    -420,    -118,99017,13262,Bearish
1996-05-07,27002,13438,    1792,   -2594,97372,13564,Bullish Reversal
1996-04-30,25210,16032,    2542,     787,98613,9178,Bullish
1996-04-23,22668,15245,   -3095,    1984,98307,7423,Bearish Reversal
1996-04-16,25763,13261,   -4678,    4703,105657,12502,Bearish
1996-04-09,30441,8558,    -359,    5081,102885,21883,Bearish
1996-04-02,30800,3477,   -3794,    1864,97836,27323,Bearish Reversal
1996-03-26,34594,1613,    6492,    -126,98108,32981,Bullish
1996-03-19,28102,1739,    3936,     410,91666,26363,Bullish
1996-03-12,24166,1329,    1883,   -1887,89503,22837,Bullish
1996-03-05,22283,3216,   -4365,     678,87724,19067,Bearish Reversal
1996-02-27,26648,2538,   -4209,   -1163,97767,24110,Bearish Reversal
1996-02-20,30857,3701,   -3644,      63,108505,27156,Bearish Reversal
1996-02-13,34501,3638,   -1646,    -315,114098,30863,Bearish
1996-02-06,36147,3953,    4936,     -28,111001,32194,Bullish
1996-02-06,200,1314,     200,     333,2721,-1114,Bearish
1996-01-30,31211,3981,    -616,     452,103186,27230,Bearish
1996-01-23,31827,3529,    -697,   -1043,100483,28298,Bullish
1996-01-16,32524,4572,    2139,    -276,98602,27952,Bullish
1996-01-09,30385,4848,    5640,   -6033,97404,25537,Bullish
1996-01-02,24745,10881,    -311,   -3679,96849,13864,Bullish
1995-12-26,25056,14560,    -451,    -370,95095,10496,Bearish
1995-12-19,25507,14930,   -1702,    -491,94931,10577,Bearish Reversal
1995-12-12,27209,15421,       2,    1049,95363,11788,Bearish Reversal
1995-12-05,27207,14372,    1514,     791,96034,12835,Bullish Reversal
1995-11-28,25693,13581,    1981,    7481,105592,12112,Bearish
