As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Net Positions,Interpretation
2002-07-09,2199,837,    -600,      83,5765,1362,Bearish Reversal
2002-07-02,2799,754,    -933,     143,6373,2045,Bearish Reversal
2002-06-25,3732,611,     187,     -58,7303,3121,Bullish
2002-06-18,3545,669,     445,      27,7282,2876,Bullish
2002-06-11,3100,642,      80,      69,6668,2458,Bullish
2002-06-04,3020,573,     435,      -5,6461,2447,Bullish
2002-05-28,2585,578,     204,     321,6113,2007,Bearish
2002-05-21,2381,257,     386,      -6,5828,2124,Bullish
2002-05-14,1995,263,    -199,    -127,5746,1732,Bearish Reversal
2002-05-07,2194,390,   -1669,     -17,5749,1804,Bearish Reversal
2002-04-30,3863,407,     557,      26,7107,3456,Bullish
2002-04-23,3306,381,     455,     103,6433,2925,Bullish Reversal
2002-04-16,2851,278,     160,     133,6704,2573,Bullish
2002-04-09,2691,145,     176,       0,6612,2546,Bullish Reversal
2002-04-02,2515,145,      92,      10,6825,2370,Bullish
2002-03-26,2423,135,    -162,    -121,6781,2288,Bearish Reversal
2002-03-19,2585,256,     280,      34,7283,2329,Bullish
2002-03-12,2305,222,     116,      65,7241,2083,Bullish
2002-03-05,2189,157,     195,     -95,7166,2032,Bullish
2002-02-26,1994,252,     582,      96,6723,1742,Bullish
2002-02-19,1412,156,     479,    -159,6153,1256,Bullish
2002-02-12,933,315,    -198,    -197,5894,618,Bearish Reversal
2002-02-05,1131,512,    -406,     112,5978,619,Bearish Reversal
2002-01-29,1537,400,    -769,     400,6522,1137,Bearish Reversal
2002-01-22,2306,0,      66,       0,6853,2306,Bullish
2002-01-15,2240,0,     356,       0,6741,2240,Bullish
2002-01-08,1884,0,     356,       0,6348,1884,Bullish
2001-12-28,1528,0,     468,    -196,6222,1528,Bullish
2001-12-21,1060,196,     -25,    -139,6088,864,Bullish
2001-12-18,1085,335,     -57,    -232,6027,750,Bullish
2001-12-11,1142,567,      -7,    -270,5853,575,Bullish Reversal
2001-12-04,1149,837,     -20,    -425,6139,312,Bullish Reversal
2001-11-27,1169,1262,      56,     -88,6198,-93,Bullish
2001-11-20,1113,1350,     -16,    -355,6122,-237,Bullish Reversal
2001-11-13,1129,1705,      71,    -212,6230,-576,Bullish
2001-11-06,1058,1917,       9,     249,6051,-859,Bearish
2001-10-30,1049,1668,      29,      20,5793,-619,Bullish
2001-10-23,1020,1648,      87,     119,5681,-628,Bearish
2001-10-16,933,1529,     -11,     -14,5369,-596,Bullish
2001-10-09,944,1543,      -6,     195,5164,-599,Bearish
2001-10-02,950,1348,     104,     419,5157,-398,Bearish
2001-09-25,846,929,    -239,    -167,4904,-83,Bearish Reversal
2001-09-18,1085,1096,     141,    -269,5774,-11,Bullish Reversal
2001-09-10,944,1365,     -10,    -112,6095,-421,Bullish
2001-09-04,954,1477,     -44,     176,6028,-523,Bearish Reversal
2001-08-28,998,1301,     -69,     -74,6086,-303,Bullish
2001-08-21,1067,1375,     141,      17,6045,-308,Bullish
2001-08-14,926,1358,     -35,    -178,5701,-432,Bullish Reversal
2001-08-07,961,1536,      90,    -409,6046,-575,Bullish Reversal
2001-07-31,871,1945,      75,       8,6211,-1074,Bullish Reversal
2001-07-24,796,1937,     -28,     -79,6270,-1141,Bullish Reversal
2001-07-17,824,2016,      98,     163,6395,-1192,Bearish
2001-07-10,726,1853,      15,     341,6185,-1127,Bearish
2001-07-03,711,1512,     -13,     895,5844,-801,Bearish
2001-06-26,724,617,    -255,     191,5237,107,Bearish Reversal
2001-06-19,979,426,    -383,      56,5523,553,Bearish Reversal
2001-06-12,1362,370,    -154,      18,6108,992,Bearish Reversal
2001-06-05,1516,352,   -1568,     -29,6146,1164,Bearish Reversal
2001-05-29,3084,381,     421,      53,7893,2703,Bullish
2001-05-22,2663,328,     249,    -185,7620,2335,Bullish
2001-05-15,2414,513,     424,     267,7510,1901,Bullish
2001-05-08,1990,246,     911,    -397,7253,1744,Bullish
2001-05-01,1079,643,     115,    -184,6743,436,Bullish Reversal
2001-04-24,964,827,     456,     -76,6834,137,Bullish
2001-04-17,508,903,      22,    -995,6412,-395,Bullish Reversal
2001-04-10,486,1898,      10,     319,6714,-1412,Bearish
2001-04-03,476,1579,    -412,     791,6558,-1103,Bearish
2001-03-27,888,788,    -598,      70,6015,100,Bearish Reversal
2001-03-20,1486,718,    -287,     203,6125,768,Bearish Reversal
2001-03-13,1773,515,    -105,      11,7375,1258,Bearish Reversal
2001-03-06,1878,504,    -633,     212,7496,1374,Bearish
2001-02-27,2511,292,     224,       2,7221,2219,Bullish
2001-02-20,2287,290,      51,      -2,7188,1997,Bullish
2001-02-13,2236,292,    -804,     -23,7147,1944,Bearish Reversal
2001-02-06,3040,315,    -269,       3,7506,2725,Bearish Reversal
2001-01-30,3309,312,   -1079,     -58,7656,2997,Bearish Reversal
2001-01-23,4388,370,    -615,    -171,8333,4018,Bearish Reversal
2001-01-16,5003,541,      44,   -1038,8961,4462,Bullish
2001-01-09,4959,1579,     284,      91,8860,3380,Bullish
2001-01-02,4675,1488,     130,      -7,8257,3187,Bullish
2000-12-26,4545,1495,      40,      -1,8055,3050,Bullish Reversal
2000-12-19,4505,1496,    -151,     -57,8586,3009,Bearish Reversal
2000-12-12,4656,1553,    -197,     -55,8732,3103,Bearish Reversal
2000-12-05,4853,1608,     393,       8,8899,3245,Bullish
2000-11-28,4460,1600,     519,     143,8373,2860,Bullish
2000-11-21,3941,1457,    -181,     -52,8001,2484,Bearish Reversal
2000-11-14,4122,1509,      47,    -105,8346,2613,Bullish
2000-11-07,4075,1614,     517,     -43,8102,2461,Bullish
2000-10-31,3558,1657,     -39,       1,7598,1901,Bearish Reversal
2000-10-24,3597,1656,     125,    -120,7946,1941,Bullish Reversal
2000-10-17,3472,1776,      24,     161,8104,1696,Bearish Reversal
2000-10-10,3448,1615,      94,     -20,8220,1833,Bullish Reversal
2000-10-03,3354,1635,    -767,    -145,8240,1719,Bearish Reversal
2000-09-26,4121,1780,    -627,    -129,8930,2341,Bearish Reversal
2000-09-19,4748,1909,    -464,    -281,9726,2839,Bearish Reversal
2000-09-12,5212,2190,    -278,    -135,9771,3022,Bearish Reversal
2000-09-05,5490,2325,      88,     143,10136,3165,Bearish
2000-08-29,5402,2182,     412,     295,9992,3220,Bullish
2000-08-22,4990,1887,     -21,      78,9547,3103,Bearish Reversal
2000-08-15,5011,1809,     -38,      -9,9569,3202,Bearish
2000-08-08,5049,1818,    -839,    -258,9559,3231,Bearish Reversal
2000-08-01,5888,2076,    -232,      39,10219,3812,Bearish
2000-07-25,6120,2037,     450,      88,10008,4083,Bullish
2000-07-18,5670,1949,     689,     133,9718,3721,Bullish
2000-07-11,4981,1816,     112,     145,8915,3165,Bearish
2000-07-05,4869,1671,   -1007,    -418,8832,3198,Bearish Reversal
2000-06-27,5876,2089,    -172,    -123,10377,3787,Bearish Reversal
2000-06-20,6048,2212,     -32,      60,10482,3836,Bearish Reversal
2000-06-13,6080,2152,   -1052,    -315,10514,3928,Bearish Reversal
2000-06-06,7132,2467,     754,     -93,11439,4665,Bullish
2000-05-30,6378,2560,    1067,     351,11105,3818,Bullish
2000-05-23,5311,2209,    1849,     451,10081,3102,Bullish
2000-05-16,3462,1758,    -188,     -43,8404,1704,Bearish
2000-05-09,3650,1801,     150,      79,8305,1849,Bullish
2000-05-02,3500,1722,     221,     102,8124,1778,Bullish
2000-04-25,3279,1620,   -1431,     -22,7732,1659,Bearish Reversal
2000-04-18,4710,1642,      46,     -88,8732,3068,Bullish
2000-04-11,4664,1730,   -1550,    -226,8358,2934,Bearish Reversal
2000-04-04,6214,1956,     503,      35,9687,4258,Bullish Reversal
2000-03-28,5711,1921,     -32,      64,9699,3790,Bearish
2000-03-21,5743,1857,     323,      86,9524,3886,Bullish
2000-03-14,5420,1771,     269,       7,8874,3649,Bullish
2000-03-07,5151,1764,    -426,    -486,8754,3387,Bullish Reversal
2000-02-29,5577,2250,   -1067,     -93,9531,3327,Bearish Reversal
2000-02-22,6644,2343,    -339,    -154,10942,4301,Bearish Reversal
2000-02-15,6983,2497,     312,     -19,11444,4486,Bullish
2000-02-08,6671,2516,    -494,    1644,11277,4155,Bearish Reversal
2000-02-01,7165,872,    -119,      72,11351,6293,Bearish Reversal
2000-01-25,7284,800,    1950,     590,11610,6484,Bullish
2000-01-18,5334,210,     573,     110,10320,5124,Bullish
2000-01-11,4761,100,   -2007,       0,9627,4661,Bearish Reversal
2000-01-04,6768,100,    -666,     -27,11816,6668,Bearish Reversal
1999-12-28,7434,127,    1072,      27,12192,7307,Bullish
1999-12-21,6362,100,    -673,      -2,11597,6262,Bearish Reversal
1999-12-14,7035,102,    -117,     -54,11857,6933,Bearish Reversal
1999-12-07,7152,156,    -311,       0,11956,6996,Bearish
1999-11-30,7463,156,    -304,       4,11807,7307,Bearish Reversal
1999-11-23,7767,152,   -2680,    -422,12223,7615,Bearish Reversal
1999-11-16,10447,574,    1169,     192,14118,9873,Bullish
1999-11-09,9278,382,      35,      -5,13724,8896,Bullish
1999-11-02,9243,387,   -1133,    -141,13399,8856,Bearish Reversal
1999-10-26,10376,528,    -654,      -7,14323,9848,Bearish Reversal
1999-10-19,11030,535,      63,     123,14660,10495,Bearish Reversal
1999-10-12,10967,412,    -243,      61,15261,10555,Bearish Reversal
1999-10-05,11210,351,     534,    -311,15353,10859,Bullish Reversal
1999-09-28,10676,662,      65,     287,15903,10014,Bearish Reversal
1999-09-21,10611,375,    1941,    -157,16435,10236,Bullish
1999-09-14,8670,532,    5690,   -4387,15240,8138,Bullish
1999-09-07,2980,4919,    -179,    -919,12642,-1939,Bullish
1999-08-31,3159,5838,      23,     288,12574,-2679,Bearish Reversal
1999-08-24,3136,5550,    -396,   -1278,12623,-2414,Bullish Reversal
1999-08-17,3532,6828,   -1155,     436,14166,-3296,Bearish Reversal
1999-08-10,4687,6392,     571,   -1331,14399,-1705,Bullish Reversal
1999-08-03,4116,7723,    -232,     286,15253,-3607,Bearish Reversal
1999-07-27,4348,7437,    -319,     183,15639,-3089,Bearish
1999-07-20,4667,7254,      47,    -260,14766,-2587,Bullish
1999-07-13,4620,7514,     595,     560,14742,-2894,Bullish
1999-07-06,4025,6954,     478,     888,13254,-2929,Bearish
1999-06-29,3547,6066,    -265,    -307,13110,-2519,Bullish Reversal
1999-06-22,3812,6373,   -1986,    4792,13892,-2561,Bearish
1999-06-15,5798,1581,    1536,     500,12147,4217,Bullish
1999-06-08,4262,1081,     756,   -2066,11523,3181,Bullish
1999-06-01,3506,3147,    -773,   -2115,11321,359,Bullish Reversal
1999-05-25,4279,5262,    -125,    -218,12379,-983,Bullish Reversal
1999-05-18,4404,5480,     200,     246,12413,-1076,Bearish
1999-05-11,4204,5234,     194,     145,12235,-1030,Bullish
1999-05-04,4010,5089,    -439,    2375,12174,-1079,Bearish
1999-04-27,4449,2714,    -405,    1586,11640,1735,Bearish
1999-04-20,4854,1128,     109,     -78,11043,3726,Bullish
1999-04-13,4745,1206,   -1233,     276,10696,3539,Bearish Reversal
1999-04-06,5978,930,   -1251,    -353,11990,5048,Bearish Reversal
1999-03-30,7229,1283,   -2509,    1078,13998,5946,Bearish Reversal
1999-03-23,9738,205,     532,    -447,16166,9533,Bullish Reversal
1999-03-16,9206,652,   -1473,    -612,16185,8554,Bearish Reversal
1999-03-09,10679,1264,     102,     220,18175,9415,Bearish
1999-03-02,10577,1044,     858,     -42,17969,9533,Bullish
1999-02-23,9719,1086,    3165,    -145,17366,8633,Bullish
1999-02-16,6554,1231,    2004,   -2403,13657,5323,Bullish
1999-02-09,4550,3634,     169,   -1016,13261,916,Bullish Reversal
1999-02-02,4381,4650,    -626,    2943,13429,-269,Bearish
1999-01-26,5007,1707,    -420,     677,12422,3300,Bearish
1999-01-19,5427,1030,    -499,     203,12190,4397,Bearish Reversal
1999-01-12,5926,827,     602,    -126,12722,5099,Bullish
1999-01-05,5324,953,    1160,   -2674,11549,4371,Bullish Reversal
1998-12-29,4164,3627,      95,    -649,12408,537,Bullish Reversal
1998-12-22,4069,4276,    -314,    1431,13363,-207,Bearish
1998-12-15,4383,2845,      78,     -31,13325,1538,Bullish Reversal
1998-12-08,4305,2876,    -413,       2,13694,1429,Bearish Reversal
1998-12-01,4718,2874,    -208,     -10,14329,1844,Bearish Reversal
1998-11-24,4926,2884,     182,   -3088,14400,2042,Bullish Reversal
1998-11-17,4744,5972,    1471,   -1036,15989,-1228,Bullish Reversal
1998-11-10,3273,7008,     309,    -777,16169,-3735,Bullish Reversal
1998-11-03,2964,7785,    -102,     542,16442,-4821,Bearish
1998-10-27,3066,7243,     136,    -268,15648,-4177,Bullish
1998-10-20,2930,7511,     562,     127,14711,-4581,Bullish
1998-10-13,2368,7384,    -253,    -271,14062,-5016,Bullish Reversal
1998-10-06,2621,7655,   -1384,    1131,14162,-5034,Bearish
1998-09-29,4005,6524,     392,    2625,13570,-2519,Bearish
1998-09-22,3613,3899,     390,     516,12330,-286,Bearish
1998-09-15,3223,3383,     351,     -47,11886,-160,Bullish
1998-09-08,2872,3430,     -55,     254,11277,-558,Bearish
1998-09-01,2927,3176,   -1074,    1449,10991,-249,Bearish
1998-08-25,4001,1727,     117,     575,10209,2274,Bearish
1998-08-18,3884,1152,    -527,     842,9463,2732,Bearish
1998-08-11,4411,310,     239,      63,9435,4101,Bullish
1998-08-04,4172,247,    -534,       3,9409,3925,Bearish Reversal
1998-07-28,4706,244,    -253,    -223,9935,4462,Bearish Reversal
1998-07-21,4959,467,     411,    -817,11026,4492,Bullish
1998-07-14,4548,1284,     300,    -956,10485,3264,Bullish Reversal
1998-07-07,4248,2240,     180,   -1236,11301,2008,Bullish
1998-06-30,4068,3476,     481,    -133,11169,592,Bullish Reversal
1998-06-23,3587,3609,     138,    -276,11484,-22,Bullish Reversal
1998-06-16,3449,3885,    -185,     890,11955,-436,Bearish
1998-06-09,3634,2995,    -269,     360,11518,639,Bearish
1998-06-02,3903,2635,    -408,    1866,10810,1268,Bearish Reversal
1998-05-26,4311,769,   -1225,     415,11060,3542,Bearish Reversal
1998-05-19,5536,354,    -151,    -400,12077,5182,Bullish
1998-05-12,5687,754,   -2064,     407,11715,4933,Bearish Reversal
1998-05-05,7751,347,    -301,     231,13408,7404,Bearish
1998-04-28,8052,116,      63,     -60,13366,7936,Bullish Reversal
1998-04-21,7989,176,    -684,     -80,13510,7813,Bearish Reversal
1998-04-14,8673,256,     926,      60,14204,8417,Bullish
1998-04-07,7747,196,    -140,     -55,13501,7551,Bearish Reversal
1998-03-31,7887,251,    -109,    -184,13571,7636,Bullish Reversal
1998-03-24,7996,435,    2985,     162,16486,7561,Bullish
1998-03-17,5011,273,    1052,    -352,13112,4738,Bullish
1998-03-10,3959,625,     234,    -141,11479,3334,Bullish
1998-03-03,3725,766,      10,    -191,10784,2959,Bullish
1998-02-24,3715,957,    -724,     377,10645,2758,Bearish Reversal
1998-02-17,4439,580,    -444,     232,11039,3859,Bearish Reversal
1998-02-10,4883,348,    1457,    -481,11308,4535,Bullish
1998-02-03,3426,829,     615,    -478,10566,2597,Bullish
1998-01-27,2811,1307,     178,    -214,10097,1504,Bullish Reversal
1998-01-20,2633,1521,     222,   -2160,10555,1112,Bullish Reversal
1998-01-13,2411,3681,     133,    -322,11559,-1270,Bullish
1998-01-06,2278,4003,     -62,    -373,11266,-1725,Bullish
1997-12-30,2340,4376,      26,    -602,11168,-2036,Bullish Reversal
1997-12-23,2314,4978,     117,    -320,14101,-2664,Bullish Reversal
1997-12-16,2197,5298,   -1081,     384,14846,-3101,Bearish
1997-12-09,3278,4914,      67,     622,14261,-1636,Bearish
1997-12-02,3211,4292,     162,     -57,12859,-1081,Bullish Reversal
1997-11-25,3049,4349,      22,     187,13151,-1300,Bearish
1997-11-18,3027,4162,     200,    1412,12541,-1135,Bearish
1997-11-11,2827,2750,   -1825,    1123,11934,77,Bearish Reversal
1997-11-04,4652,1627,     -57,      62,12687,3025,Bearish
1997-10-28,4709,1565,   -3655,    1018,12346,3144,Bearish Reversal
1997-10-21,8364,547,     303,       8,14071,7817,Bullish
1997-10-14,8061,539,     228,     108,13919,7522,Bullish
1997-10-07,7833,431,     623,       5,13577,7402,Bullish Reversal
1997-09-30,7210,426,      85,      -4,13939,6784,Bullish
1997-09-23,7125,430,    1071,      55,13801,6695,Bullish
1997-09-16,6054,375,     315,    -521,13498,5679,Bullish Reversal
1997-09-09,5739,896,     704,     299,14157,4843,Bullish
1997-09-02,5035,597,    -103,     141,13025,4438,Bearish Reversal
1997-08-26,5138,456,    -759,     -60,13482,4682,Bearish Reversal
1997-08-19,5897,516,   -1787,    -371,13843,5381,Bearish Reversal
1997-08-12,7684,887,     -87,    -185,14863,6797,Bullish Reversal
1997-08-05,7771,1072,    1729,     311,14896,6699,Bullish
1997-07-29,6042,761,    1343,      68,13707,5281,Bullish
1997-07-22,4699,693,      99,     117,12565,4006,Bearish
1997-07-15,4600,576,   -1115,    -299,12338,4024,Bearish Reversal
1997-07-08,5715,875,    -245,    -161,13304,4840,Bearish Reversal
1997-07-01,5960,1036,    -475,     -18,15481,4924,Bearish Reversal
1997-06-24,6435,1054,   -1726,    -158,16236,5381,Bearish Reversal
1997-06-17,8161,1212,   -1242,      77,18426,6949,Bearish Reversal
1997-06-10,9403,1135,    -567,     118,20069,8268,Bearish
1997-06-03,9970,1017,     785,     170,19926,8953,Bullish
1997-05-27,9185,847,     -94,    -912,19673,8338,Bullish Reversal
1997-05-20,9279,1759,    1466,     283,20529,7520,Bullish
1997-05-13,7813,1476,    3507,     105,19115,6337,Bullish
1997-05-06,4306,1371,      90,     149,17080,2935,Bearish
1997-04-29,4216,1222,     176,     -36,16792,2994,Bullish
1997-04-22,4040,1258,     313,    -597,16448,2782,Bullish
1997-04-15,3727,1855,    -391,    -248,16396,1872,Bearish Reversal
1997-04-08,4118,2103,    -604,    1483,16439,2015,Bearish Reversal
1997-04-01,4722,620,   -3064,       3,16622,4102,Bearish Reversal
1997-03-25,7786,617,    -483,    -865,19763,7169,Bullish Reversal
1997-03-18,8269,1482,    -578,    -176,21025,6787,Bearish Reversal
1997-03-11,8847,1658,    -506,    -582,24752,7189,Bullish Reversal
1997-03-04,9353,2240,    2864,    1275,25314,7113,Bullish
1997-02-25,6489,965,     704,   -1569,24564,5524,Bullish Reversal
1997-02-18,5785,2534,   -1792,   -3681,25792,3251,Bullish Reversal
1997-02-11,7577,6215,     517,    -758,27951,1362,Bullish
1997-02-04,7060,6973,     292,    -284,27204,87,Bullish
1997-01-28,6768,7257,    -206,      80,26727,-489,Bearish
1997-01-21,6974,7177,     209,     297,26487,-203,Bearish
1997-01-14,6765,6880,    -856,   -1430,24454,-115,Bullish Reversal
1997-01-07,7621,8310,    -760,    1031,25506,-689,Bearish Reversal
1996-12-31,8381,7279,     509,     -63,25990,1102,Bullish Reversal
1996-12-24,7872,7342,    -319,    -849,26810,530,Bullish Reversal
1996-12-17,8191,8191,      31,    -912,30613,0,Bullish Reversal
1996-12-10,8160,9103,     815,     374,31203,-943,Bullish
1996-12-03,7345,8729,     190,    1952,28171,-1384,Bearish
1996-11-26,7155,6777,    -290,    2087,27224,378,Bearish
1996-11-19,7445,4690,     139,     -44,27096,2755,Bullish Reversal
1996-11-12,7306,4734,     -79,   -1990,28219,2572,Bullish
1996-11-05,7385,6724,    -320,     221,27600,661,Bearish Reversal
1996-10-29,7705,6503,     264,     588,28419,1202,Bearish
1996-10-22,7441,5915,     180,    -277,28238,1526,Bullish
1996-10-15,7261,6192,    -271,   -1772,28170,1069,Bullish Reversal
1996-10-08,7532,7964,     264,      35,28571,-432,Bullish
1996-10-01,7268,7929,     188,       5,28478,-661,Bullish Reversal
1996-09-24,7080,7924,    -140,    -373,29287,-844,Bullish Reversal
1996-09-17,7220,8297,     886,    3599,29670,-1077,Bearish
1996-09-10,6334,4698,     684,    1903,27849,1636,Bearish
1996-09-03,5650,2795,   -1188,    2635,25881,2855,Bearish
1996-08-27,6838,160,    -217,    -121,25691,6678,Bearish
1996-08-20,7055,281,   -1112,     -58,25600,6774,Bearish
1996-08-13,8167,339,    -702,    -119,25087,7828,Bearish Reversal
1996-08-06,8869,458,    1619,   -1342,25607,8411,Bullish
1996-07-30,7250,1800,    -880,   -1069,24709,5450,Bullish Reversal
1996-07-23,8130,2869,      38,   -2277,25789,5261,Bullish Reversal
1996-07-16,8092,5146,    -346,   -1696,27059,2946,Bullish
1996-07-09,8438,6842,      47,     420,26953,1596,Bearish
1996-07-02,8391,6422,    -315,    -120,26618,1969,Bearish Reversal
1996-06-25,8706,6542,     601,     -70,28157,2164,Bullish
1996-06-18,8105,6612,      -5,     -30,27574,1493,Bullish Reversal
1996-06-11,8110,6642,     561,     353,28079,1468,Bullish
1996-06-04,7549,6289,     188,     261,27319,1260,Bearish Reversal
1996-05-28,7361,6028,      97,      15,28012,1333,Bullish
1996-05-21,7264,6013,     639,    1183,26948,1251,Bearish
1996-05-14,6625,4830,     -80,     -43,25758,1795,Bearish
1996-05-07,6705,4873,    -185,    -464,25509,1832,Bullish
1996-04-30,6890,5337,      94,     205,25428,1553,Bearish
1996-04-23,6796,5132,    -141,    -432,25104,1664,Bullish Reversal
1996-04-16,6937,5564,    -384,    1029,25168,1373,Bearish
1996-04-09,7321,4535,    -425,      21,23894,2786,Bearish Reversal
1996-04-02,7746,4514,    -575,    2782,25408,3232,Bearish
1996-03-26,8321,1732,    1207,     -66,23999,6589,Bullish
1996-03-19,7114,1798,    -165,    -114,22912,5316,Bearish
1996-03-12,7279,1912,    -162,    -303,21973,5367,Bullish Reversal
1996-03-05,7441,2215,    -342,    1559,22945,5226,Bearish
1996-02-27,7783,656,   -2255,     484,20376,7127,Bearish Reversal
1996-02-20,10038,172,     228,     -73,21435,9866,Bullish Reversal
1996-02-13,9810,245,   -1461,     191,21589,9565,Bearish Reversal
1996-02-06,11271,54,     217,    -103,22592,11217,Bullish Reversal
1996-01-30,11054,157,    -988,    -277,22721,10897,Bearish Reversal
1996-01-23,12042,434,    2422,   -1022,24418,11608,Bullish
1996-01-16,9620,1456,    1562,    -562,22787,8164,Bullish
1996-01-09,8058,2018,     921,   -5481,22544,6040,Bullish Reversal
1996-01-02,7137,7499,    1283,    3274,23825,-362,Bearish
1995-12-26,5854,4225,     -98,     -49,19575,1629,Bearish Reversal
1995-12-19,5952,4274,      36,    1928,20208,1678,Bearish Reversal
1995-12-12,5916,2346,      14,    -758,21065,3570,Bullish Reversal
1995-12-05,5902,3104,     499,     926,22329,2798,Bearish
1995-11-28,5403,2178,    -305,     120,20035,3225,Bearish Reversal
1995-11-21,5708,2058,     109,      50,21505,3650,Bullish
1995-11-14,5599,2008,    -672,   -2477,21111,3591,Bullish Reversal
1995-11-07,6271,4485,     128,   -2376,23466,1786,Bullish Reversal
1995-10-31,6143,6861,     247,     -63,23996,-718,Bullish
1995-10-24,5896,6924,      18,     115,23740,-1028,Bearish Reversal
1995-10-17,5878,6809,    -429,     276,25195,-931,Bearish
1995-10-10,6307,6533,     480,    1163,24976,-226,Bearish
1995-10-03,5827,5370,    -205,    3326,24526,457,Bearish
1995-09-26,6032,2044,   -2087,    1766,21339,3988,Bearish Reversal
1995-09-19,8119,278,     541,   -1645,23548,7841,Bullish Reversal
1995-09-12,7578,1923,     832,    -821,24133,5655,Bullish Reversal
1995-09-05,6746,2744,    -318,     186,24468,4002,Bearish
1995-08-29,7064,2558,     330,    -296,23654,4506,Bullish Reversal
1995-08-22,6734,2854,     727,   -3828,24357,3880,Bullish Reversal
1995-08-15,6007,6682,     349,     228,27416,-675,Bullish
1995-08-08,5658,6454,    -121,     108,26115,-796,Bearish
1995-08-01,5779,6346,     645,    2473,24410,-567,Bearish
1995-07-25,5134,3873,   -1154,    3282,21799,1261,Bearish
1995-07-18,6288,591,    1211,    -617,20295,5697,Bullish
1995-07-11,5077,1208,   -1199,     324,19575,3869,Bearish Reversal
1995-07-03,6276,884,   -1321,     -85,20151,5392,Bearish Reversal
1995-06-27,7597,969,     328,    -153,21659,6628,Bullish Reversal
1995-06-20,7269,1122,    2147,     291,22584,6147,Bullish
1995-06-13,5122,831,    1300,    -653,21890,4291,Bullish
1995-06-06,3822,1484,      56,     525,20136,2338,Bearish Reversal
1995-05-30,3766,959,     144,    -193,20247,2807,Bullish
1995-05-23,3622,1152,     -51,     348,19849,2470,Bearish Reversal
1995-05-16,3673,804,   -3013,    -437,20248,2869,Bearish Reversal
1995-05-09,6686,1241,    -468,     -60,22684,5445,Bearish
1995-05-02,7154,1301,    -672,     171,22125,5853,Bearish Reversal
1995-04-25,7826,1130,   -2900,    -131,23093,6696,Bearish Reversal
1995-04-18,10726,1261,    -167,     -57,24979,9465,Bearish
1995-04-11,10893,1318,    1150,     305,24386,9575,Bullish
1995-04-04,9743,1013,    5537,    -225,22081,8730,Bullish
1995-03-28,4206,1238,      58,    -483,19899,2968,Bullish Reversal
1995-03-21,4148,1721,   -1531,    -778,22602,2427,Bearish Reversal
1995-03-14,5679,2499,     157,   -1258,24892,3180,Bullish Reversal
1995-03-07,5522,3757,    -309,     397,25789,1765,Bearish
1995-02-28,5831,3360,    -410,      63,23422,2471,Bearish Reversal
1995-02-21,6241,3297,     198,    -339,23843,2944,Bullish
1995-02-14,6043,3636,     297,    -343,22887,2407,Bullish
1995-02-07,5746,3979,    -464,    1689,22797,1767,Bearish
1995-01-31,6210,2290,    -226,    -292,22143,3920,Bullish Reversal
1995-01-24,6436,2582,      19,    -534,22818,3854,Bullish Reversal
1995-01-17,6417,3116,     517,   -1735,23206,3301,Bullish Reversal
1995-01-10,5900,4851,   -1992,    2321,23526,1049,Bearish
1995-01-03,7892,2530,     435,    -212,23506,5362,Bullish Reversal
1994-12-27,7457,2742,     387,     -57,24481,4715,Bullish Reversal
1994-12-20,7070,2799,     758,   -2574,25221,4271,Bullish Reversal
1994-12-13,6312,5373,   -1050,   -1368,28451,939,Bullish
1994-12-06,7362,6741,     795,    2025,27994,621,Bearish
1994-11-29,6567,4716,    -331,     326,26515,1851,Bearish
1994-11-22,6898,4390,    -574,    -107,25590,2508,Bearish Reversal
1994-11-15,7472,4497,     -14,    1275,26731,2975,Bearish Reversal
1994-11-08,7486,3222,   -2594,    2129,27233,4264,Bearish
1994-11-01,10080,1093,   -2230,     459,24790,8987,Bearish Reversal
1994-10-25,12310,634,    2604,    -254,25494,11676,Bullish
1994-10-18,9706,888,   -1790,     271,23072,8818,Bearish Reversal
1994-10-11,11496,617,    -146,     241,23541,10879,Bearish
1994-10-04,11642,376,     688,     186,22623,11266,Bullish Reversal
1994-09-27,10954,190,      48,      44,23326,10764,Bullish Reversal
1994-09-20,10906,146,    -838,     -56,23544,10760,Bearish Reversal
1994-09-13,11744,202,    -162,    -177,24781,11542,Bullish Reversal
1994-09-06,11906,379,     798,    -576,25111,11527,Bullish
1994-08-30,11108,955,    -174,    -248,24990,10153,Bullish
1994-08-23,11282,1203,    -428,     322,24503,10079,Bearish
1994-08-16,11710,881,    -116,     173,24192,10829,Bearish Reversal
1994-08-09,11826,708,   -4042,    -227,24299,11118,Bearish Reversal
1994-08-02,15868,935,    -333,      -7,27457,14933,Bearish
1994-07-26,16201,942,    1123,     292,26950,15259,Bullish
1994-07-19,15078,650,    2988,     301,25181,14428,Bullish
1994-07-12,12090,349,   -2551,    -287,22646,11741,Bearish Reversal
1994-07-05,14641,636,    4597,      35,24714,14005,Bullish
1994-06-28,10044,601,   -2835,      39,22329,9443,Bearish Reversal
1994-06-21,12879,562,    1739,     393,24085,12317,Bullish
1994-06-14,11140,169,    1117,    -241,22603,10971,Bullish
