As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Net Positions,Interpretation
2004-10-19,10402,16311,     540,    2296,73499,-5909,Bearish
2004-10-12,9862,14015,     302,     126,71865,-4153,Bullish Reversal
2004-10-05,9560,13889,     436,   -5122,77683,-4329,Bullish
2004-09-28,9124,19011,   -1163,    3425,74442,-9887,Bearish
2004-09-21,10287,15586,    -203,   -7166,72429,-5299,Bullish Reversal
2004-09-14,10490,22752,    -618,    -247,113124,-12262,Bearish
2004-09-07,11108,22999,   -3537,    -465,80156,-11891,Bearish
2004-08-31,14645,23464,     318,    2137,77947,-8819,Bearish
2004-08-24,14327,21327,      84,     -28,74982,-7000,Bullish
2004-08-17,14243,21355,    -159,    2113,71702,-7112,Bearish
2004-08-10,14402,19242,    -814,    3024,68982,-4840,Bearish
2004-08-03,15216,16218,     472,   -5658,67434,-1002,Bullish Reversal
2004-07-27,14744,21876,     181,    2597,73072,-7132,Bearish
2004-07-20,14563,19279,    -792,    4116,69126,-4716,Bearish
2004-07-13,15355,15163,    -354,    1734,67887,192,Bearish
2004-07-06,15709,13429,   -2234,   -3931,67827,2280,Bullish
2004-06-29,17943,17360,    2019,    -909,66997,583,Bullish
2004-06-22,15924,18269,    1022,    -748,66210,-2345,Bullish Reversal
2004-06-15,14902,19017,     554,     978,112659,-4115,Bearish
2004-06-08,14348,18039,    2634,    1435,89720,-3691,Bullish
2004-06-01,11714,16604,    -637,   -7539,81922,-4890,Bullish Reversal
2004-05-25,12351,24143,     712,     748,82547,-11792,Bearish
2004-05-18,11639,23395,   -1273,    1569,80010,-11756,Bearish Reversal
2004-05-11,12912,21826,    -286,    1423,80481,-8914,Bearish Reversal
2004-05-04,13198,20403,   -5829,   -7533,80488,-7205,Bullish Reversal
2004-04-27,19027,27936,    1055,    1969,82255,-8909,Bearish
2004-04-20,17972,25967,     272,    1004,81526,-7995,Bearish
2004-04-12,17700,24963,    1266,    1179,80688,-7263,Bullish
2004-04-06,16434,23784,    2358,   -3726,79527,-7350,Bullish
2004-03-30,14076,27510,       5,   -1555,76895,-13434,Bullish Reversal
2004-03-23,14071,29065,    -235,   -8153,77776,-14994,Bullish Reversal
2004-03-16,14306,37218,   -1684,    2479,115248,-22912,Bearish
2004-03-09,15990,34739,    -630,    4742,90582,-18749,Bearish
2004-03-02,16620,29997,     791,    2276,79588,-13377,Bearish
2004-02-24,15829,27721,   -2823,    6058,76524,-11892,Bearish
2004-02-17,18652,21663,     -14,    2142,75248,-3011,Bearish
2004-02-10,18666,19521,    -655,    2863,73920,-855,Bearish
2004-02-03,19321,16658,   -1303,   -6141,72918,2663,Bullish Reversal
2004-01-27,20624,22799,     594,    1579,75792,-2175,Bearish
2004-01-20,20030,21220,    -242,     500,73362,-1190,Bearish
2004-01-13,20272,20720,   -3551,    1682,73088,-448,Bearish Reversal
2004-01-06,23823,19038,    3255,   -1789,75955,4785,Bullish
2003-12-30,20568,20827,    1864,    -376,71583,-259,Bullish
2003-12-22,18704,21203,   -2042,   -1212,68084,-2499,Bearish Reversal
2003-12-16,20746,22415,    1948,    -166,115565,-1669,Bullish
2003-12-09,18798,22581,   -1712,    2889,88310,-3783,Bearish
2003-12-02,20510,19692,    1131,   -6301,80154,818,Bullish Reversal
2003-11-25,19379,25993,     105,    -878,86824,-6614,Bullish Reversal
2003-11-18,19274,26871,   -2624,    2803,89229,-7597,Bearish
2003-11-11,21898,24068,     -58,    1817,85781,-2170,Bearish
2003-11-04,21956,22251,    1109,   -1302,81083,-295,Bullish
2003-10-28,20847,23553,    -145,    2385,79298,-2706,Bearish
2003-10-21,20992,21168,     309,     -50,75864,-176,Bullish
2003-10-14,20683,21218,    2139,    1788,73249,-535,Bullish
2003-10-07,18544,19430,    1977,    2399,71058,-886,Bearish
2003-09-30,16567,17031,   -1997,     402,70368,-464,Bearish
2003-09-23,18564,16629,   -7664,   -5972,69412,1935,Bearish Reversal
2003-09-16,26228,22601,    1084,    -269,120259,3627,Bullish
2003-09-09,25144,22870,    -330,    3166,100315,2274,Bearish
2003-09-02,25474,19704,    -549,   -1705,86990,5770,Bullish Reversal
2003-08-26,26023,21409,    -148,     932,87998,4614,Bearish
2003-08-19,26171,20477,    3206,      67,85272,5694,Bullish
2003-08-12,22965,20410,    -536,    2074,82666,2555,Bearish
2003-08-05,23501,18336,    -569,   -4777,80022,5165,Bullish Reversal
2003-07-29,24070,23113,    4603,     806,82705,957,Bullish
2003-07-22,19467,22307,   -2786,    2256,80548,-2840,Bearish
2003-07-15,22253,20051,    2224,     743,78491,2202,Bullish
2003-07-08,20029,19308,    1109,    1712,77935,721,Bearish
2003-07-01,18920,17596,      64,     -70,75308,1324,Bullish
2003-06-24,18856,17666,   -7102,   -9863,73101,1190,Bullish Reversal
2003-06-17,25958,27529,    1751,    -760,121430,-1571,Bullish
2003-06-10,24207,28289,     302,    3054,82557,-4082,Bearish
2003-06-03,23905,25235,    -124,    2843,78178,-1330,Bearish
2003-05-27,24029,22392,    4437,     917,77721,1637,Bullish
2003-05-20,19592,21475,   -1650,     138,73994,-1883,Bearish Reversal
2003-05-13,21242,21337,     831,     343,77029,-95,Bullish Reversal
2003-05-06,20411,20994,    1107,    2291,80796,-583,Bearish
2003-04-29,19304,18703,     238,    1968,76499,601,Bearish
2003-04-22,19066,16735,    4518,    1396,76321,2331,Bullish
2003-04-15,14548,15339,    1189,     859,71377,-791,Bullish
2003-04-08,13359,14480,    1400,    2456,69510,-1121,Bearish
2003-04-01,11959,12024,   -2633,    -768,62818,-65,Bearish Reversal
2003-03-25,14592,12792,    -294,   -6815,69822,1800,Bullish Reversal
2003-03-18,14886,19607,     515,    -552,116106,-4721,Bullish
2003-03-11,14371,20159,   -1083,    1547,87870,-5788,Bearish
2003-03-04,15454,18612,    1733,     -98,81038,-3158,Bullish
2003-02-25,13721,18710,    -193,     754,79320,-4989,Bearish Reversal
2003-02-18,13914,17956,    2021,    -283,79340,-4042,Bullish Reversal
2003-02-11,11893,18239,    2309,    1788,82371,-6346,Bullish
2003-02-04,9584,16451,    -528,    -533,77018,-6867,Bullish
2003-01-28,10112,16984,     465,     864,75494,-6872,Bearish
2003-01-21,9647,16120,    -504,     535,73519,-6473,Bearish
2003-01-14,10151,15585,    -150,    4219,69602,-5434,Bearish
2003-01-07,10301,11366,    1138,     359,68617,-1065,Bullish
2002-12-31,9163,11007,   -1158,    1926,61120,-1844,Bearish
2002-12-23,10321,9081,   -5064,   -8032,59974,1240,Bullish Reversal
2002-12-17,15385,17113,   -1226,    1783,93210,-1728,Bearish
2002-12-10,16611,15330,    -576,    2531,76922,1281,Bearish
2002-12-03,17187,12799,    1452,    1013,75313,4388,Bullish Reversal
2002-11-26,15735,11786,   -1771,   -1244,77298,3949,Bearish
2002-11-19,17506,13030,     206,    2078,76595,4476,Bearish
2002-11-12,17300,10952,     237,     430,76403,6348,Bearish Reversal
2002-11-05,17063,10522,    2297,    2015,80363,6541,Bullish
2002-10-29,14766,8507,    1805,    -630,74150,6259,Bullish
2002-10-22,12961,9137,   -1097,    2763,73061,3824,Bearish
2002-10-15,14058,6374,     951,   -1627,71643,7684,Bullish
2002-10-08,13107,8001,     920,     469,70066,5106,Bullish Reversal
2002-10-01,12187,7532,      78,    1657,70801,4655,Bearish
2002-09-24,12109,5875,   -1651,   -5738,70560,6234,Bullish Reversal
2002-09-17,13760,11613,    -399,    -640,104034,2147,Bullish
2002-09-10,14159,12253,    1141,    2380,83249,1906,Bearish
2002-09-03,13018,9873,    -612,    -593,71792,3145,Bearish
2002-08-27,13630,10466,    1431,    2511,69710,3164,Bearish
2002-08-20,12199,7955,    -691,    -748,65870,4244,Bullish Reversal
2002-08-13,12890,8703,   -1324,     735,68585,4187,Bearish
2002-08-06,14214,7968,    1521,     533,67336,6246,Bullish
2002-07-30,12693,7435,     -79,    -544,64610,5258,Bullish
2002-07-23,12772,7979,     294,     173,63355,4793,Bullish
2002-07-16,12478,7806,     875,     396,59018,4672,Bullish
2002-07-09,11603,7410,    -521,    -999,55955,4193,Bullish Reversal
2002-07-02,12124,8409,    1771,    -435,57466,3715,Bullish
2002-06-25,10353,8844,     379,    1493,52748,1509,Bearish Reversal
2002-06-18,9974,7351,     947,      25,90647,2623,Bullish
2002-06-11,9027,7326,     137,   -1081,69992,1701,Bullish
2002-06-04,8890,8407,    1045,     170,69173,483,Bullish Reversal
2002-05-28,7845,8237,    -496,    1155,70283,-392,Bearish Reversal
2002-05-21,8341,7082,     382,    -415,72606,1259,Bullish
2002-05-14,7959,7497,    -199,      85,60991,462,Bearish
2002-05-07,8158,7412,    -752,     276,60004,746,Bearish
2002-04-30,8910,7136,     946,     223,56072,1774,Bullish
2002-04-23,7964,6913,     -54,     708,51724,1051,Bearish Reversal
2002-04-16,8018,6205,     -70,    1066,52845,1813,Bearish
2002-04-09,8088,5139,     124,     -42,49036,2949,Bullish
2002-04-02,7964,5181,     929,     255,45077,2783,Bullish Reversal
2002-03-26,7035,4926,     678,    1366,45399,2109,Bearish
2002-03-19,6357,3560,   -3461,   -2257,43058,2797,Bearish Reversal
2002-03-12,9818,5817,    1448,   -1430,63308,4001,Bullish
2002-03-05,8370,7247,   -3005,   -1727,54222,1123,Bearish Reversal
2002-02-26,11375,8974,    2024,    -451,54745,2401,Bullish
2002-02-19,9351,9425,     177,     786,53349,-74,Bearish
2002-02-12,9174,8639,     384,     654,51182,535,Bearish Reversal
2002-02-05,8790,7985,     535,     388,51729,805,Bullish
2002-01-29,8255,7597,     124,    -200,50140,658,Bullish Reversal
2002-01-22,8131,7797,     581,    2590,51121,334,Bearish
2002-01-15,7550,5207,       1,     660,50247,2343,Bearish
2002-01-08,7549,4547,     448,     406,48986,3002,Bullish
2001-12-28,7101,4141,   -1527,   -2384,47674,2960,Bullish Reversal
2001-12-21,8628,6525,    -800,    1231,82857,2103,Bearish Reversal
2001-12-18,9428,5294,    -595,     524,84878,4134,Bearish
2001-12-11,10023,4770,    -864,    -379,68999,5253,Bearish
2001-12-04,10887,5149,   -1456,    -319,65258,5738,Bearish
2001-11-27,12343,5468,    1528,   -1646,62821,6875,Bullish
2001-11-20,10815,7114,    -477,    1265,62161,3701,Bearish
2001-11-13,11292,5849,     573,     347,61844,5443,Bullish
2001-11-06,10719,5502,   -1181,     871,61603,5217,Bearish
2001-10-30,11900,4631,     655,    -809,56911,7269,Bullish
2001-10-23,11245,5440,    -707,     479,52779,5805,Bearish
2001-10-16,11952,4961,   -1200,     231,52251,6991,Bearish
2001-10-09,13152,4730,    1227,    -313,49781,8422,Bullish
2001-10-02,11925,5043,     909,     -41,49729,6882,Bullish
2001-09-25,11016,5084,   -5612,   -2484,48692,5932,Bearish Reversal
2001-09-18,16628,7568,    1606,     966,77411,9060,Bullish
2001-09-10,15022,6602,    -175,   -1768,57914,8420,Bullish
2001-09-04,15197,8370,     891,     -77,56446,6827,Bullish
2001-08-28,14306,8447,    -546,    -712,54872,5859,Bullish Reversal
2001-08-21,14852,9159,     293,     856,55822,5693,Bearish Reversal
2001-08-14,14559,8303,     131,    2347,55898,6256,Bearish
2001-08-07,14428,5956,     -77,     777,53316,8472,Bearish Reversal
2001-07-31,14505,5179,     961,    -989,53896,9326,Bullish
2001-07-24,13544,6168,    1548,    1179,53197,7376,Bullish
2001-07-17,11996,4989,     221,    -421,50450,7007,Bullish
2001-07-10,11775,5410,    1624,     215,47659,6365,Bullish
2001-07-03,10151,5195,    -318,    -302,47272,4956,Bearish Reversal
2001-06-26,10469,5497,    1138,     902,47346,4972,Bullish
2001-06-19,9331,4595,   -4435,    -633,47202,4736,Bearish Reversal
2001-06-12,13766,5228,    -886,     756,68245,8538,Bearish
2001-06-05,14652,4472,    2207,     623,51660,10180,Bullish
2001-05-29,12445,3849,   -1587,    -681,48900,8596,Bearish Reversal
2001-05-22,14032,4530,     387,    -982,53078,9502,Bullish
2001-05-15,13645,5512,     653,    -151,47690,8133,Bullish Reversal
2001-05-08,12992,5663,     -52,    -697,48490,7329,Bullish Reversal
2001-05-01,13044,6360,     212,    1307,52117,6684,Bearish Reversal
2001-04-24,12832,5053,    2131,   -1354,52421,7779,Bullish Reversal
2001-04-17,10701,6407,     144,     -54,57595,4294,Bullish Reversal
2001-04-10,10557,6461,     237,     658,58886,4096,Bearish Reversal
2001-04-03,10320,5803,     136,    -351,59401,4517,Bullish
2001-03-27,10184,6154,     -38,    1305,57094,4030,Bearish
2001-03-20,10222,4849,   -1499,     189,51649,5373,Bearish Reversal
2001-03-13,11721,4660,   -1348,   -2328,72951,7061,Bullish
2001-03-06,13069,6988,    3026,    1554,59607,6081,Bullish
2001-02-27,10043,5434,     153,    1049,54145,4609,Bearish
2001-02-20,9890,4385,    -315,   -1781,48748,5505,Bullish Reversal
2001-02-13,10205,6166,     651,     -65,51071,4039,Bullish
2001-02-06,9554,6231,     589,    2098,46559,3323,Bearish
2001-01-30,8965,4133,     772,   -1261,45088,4832,Bullish Reversal
2001-01-23,8193,5394,    1144,    1259,49264,2799,Bearish
2001-01-16,7049,4135,     643,    -150,46470,2914,Bullish
2001-01-09,6406,4285,   -1434,    -702,42020,2121,Bearish Reversal
2001-01-02,7840,4987,    1612,    -100,44091,2853,Bullish
2000-12-26,6228,5087,     549,     262,43576,1141,Bullish
2000-12-19,5679,4825,   -2383,   -3115,40449,854,Bullish Reversal
2000-12-12,8062,7940,     285,    1367,57669,122,Bearish
2000-12-05,7777,6573,     -30,     -19,53656,1204,Bearish
2000-11-28,7807,6592,    -227,    -856,48698,1215,Bullish
2000-11-21,8034,7448,     205,     429,45430,586,Bearish
2000-11-14,7829,7019,    -259,    1223,42276,810,Bearish
2000-11-07,8088,5796,      85,    -832,40562,2292,Bullish Reversal
2000-10-31,8003,6628,    2183,     985,41896,1375,Bullish
2000-10-24,5820,5643,    -302,    -694,35265,177,Bullish Reversal
2000-10-17,6122,6337,    -252,     391,35808,-215,Bearish
2000-10-10,6374,5946,     311,     795,33733,428,Bearish
2000-10-03,6063,5151,    1125,   -1370,31363,912,Bullish
2000-09-26,4938,6521,    -442,     955,29651,-1583,Bearish Reversal
2000-09-19,5380,5566,   -3116,    -363,30597,-186,Bearish Reversal
2000-09-12,8496,5929,   -1097,    1793,41651,2567,Bearish
2000-09-05,9593,4136,    2223,     156,36396,5457,Bullish
2000-08-29,7370,3980,     647,   -1168,33798,3390,Bullish
2000-08-22,6723,5148,     147,   -1730,32573,1575,Bullish
2000-08-15,6576,6878,      97,    1752,32139,-302,Bearish
2000-08-08,6479,5126,     -13,    -259,31533,1353,Bullish Reversal
2000-08-01,6492,5385,   -1245,    1070,31798,1107,Bearish
2000-07-25,7737,4315,     919,     630,31601,3422,Bullish
2000-07-18,6818,3685,   -3415,    -281,30338,3133,Bearish
2000-07-11,10233,3966,     347,     440,28336,6267,Bearish
2000-07-05,9886,3526,       6,     219,28265,6360,Bearish
2000-06-27,9880,3307,    1622,    -191,27980,6573,Bullish
2000-06-20,8258,3498,   -5020,    -680,26947,4760,Bearish Reversal
2000-06-13,13278,4178,    -811,    -809,40383,9100,Bearish
2000-06-06,14089,4987,      43,     210,38175,9102,Bearish Reversal
2000-05-30,14046,4777,    3305,    -874,39872,9269,Bullish
2000-05-23,10741,5651,   -2702,    1758,37990,5090,Bearish
2000-05-16,13443,3893,   -1035,   -2256,36733,9550,Bullish
2000-05-09,14478,6149,    3184,    -121,36552,8329,Bullish
2000-05-02,11294,6270,     584,    -575,34350,5024,Bullish Reversal
2000-04-25,10710,6845,     554,   -4402,38232,3865,Bullish
2000-04-18,10156,11247,    -935,    2188,37756,-1091,Bearish
2000-04-11,11091,9059,     172,    2210,35489,2032,Bearish
2000-04-04,10919,6849,    1904,    -461,34093,4070,Bullish
2000-03-28,9015,7310,    -476,   -6820,30196,1705,Bullish Reversal
2000-03-21,9491,14130,    -851,   -1229,33749,-4639,Bullish Reversal
2000-03-14,10342,15359,     -61,    2782,44819,-5017,Bearish
2000-03-07,10403,12577,     424,     782,38506,-2174,Bearish
2000-02-29,9979,11795,   -1454,    -313,35428,-1816,Bearish Reversal
2000-02-22,11433,12108,    2750,    2058,38733,-675,Bullish
2000-02-15,8683,10050,    -277,    -339,32051,-1367,Bullish Reversal
2000-02-08,8960,10389,    1522,   -3164,32495,-1429,Bullish Reversal
2000-02-01,7438,13553,     -94,    3313,33032,-6115,Bearish
2000-01-25,7532,10240,     496,    1619,31510,-2708,Bearish
2000-01-18,7036,8621,    -156,   -1440,26249,-1585,Bullish
2000-01-11,7192,10061,    -433,    2210,24878,-2869,Bearish
2000-01-04,7625,7851,    -426,   -1015,24143,-226,Bullish
1999-12-28,8051,8866,     911,     327,23840,-815,Bullish
1999-12-21,7140,8539,    -123,      -2,23598,-1399,Bearish Reversal
1999-12-14,7263,8541,     665,    -206,33066,-1278,Bullish
1999-12-07,6598,8747,     851,      54,27230,-2149,Bullish
1999-11-30,5747,8693,     143,      66,25672,-2946,Bullish Reversal
1999-11-23,5604,8627,    -696,     320,25749,-3023,Bearish
1999-11-16,6300,8307,    1152,     847,23049,-2007,Bullish
1999-11-09,5148,7460,    1748,    1269,22284,-2312,Bullish
1999-11-02,3400,6191,    1415,   -1036,21573,-2791,Bullish
1999-10-26,1985,7227,     251,    1142,21025,-5242,Bearish
1999-10-19,1734,6085,    -535,    -878,19957,-4351,Bullish
1999-10-12,2269,6963,    -407,     577,18685,-4694,Bearish
1999-10-05,2676,6386,     -73,      13,18183,-3710,Bearish
1999-09-28,2749,6373,    -633,     238,17920,-3624,Bearish
1999-09-21,3382,6135,    -589,   -1225,17848,-2753,Bullish Reversal
1999-09-14,3971,7360,    -424,    -381,24006,-3389,Bearish
1999-09-07,4395,7741,    1251,    1078,23864,-3346,Bullish
1999-08-31,3144,6663,    -644,    -780,23511,-3519,Bullish
1999-08-24,3788,7443,     349,    1170,22950,-3655,Bearish
1999-08-17,3439,6273,    1493,     922,22752,-2834,Bullish
1999-08-10,1946,5351,   -1093,    -792,22433,-3405,Bearish
1999-08-03,3039,6143,    -316,     779,22257,-3104,Bearish
1999-07-27,3355,5364,   -1117,    -663,20627,-2009,Bearish
1999-07-20,4472,6027,    -161,    -573,20071,-1555,Bullish Reversal
1999-07-13,4633,6600,      67,     825,22136,-1967,Bearish Reversal
1999-07-06,4566,5775,    1110,    -234,22591,-1209,Bullish Reversal
1999-06-29,3456,6009,    -378,   -1024,22815,-2553,Bearish Reversal
1999-06-22,227,40,.,.,537,187,No signal
1999-06-22,3834,7033,    1659,    -263,22998,-3199,Bullish Reversal
1999-06-15,2175,7296,   -2717,   -1059,31884,-5121,Bearish
1999-06-08,4892,8355,    2066,     718,26574,-3463,Bullish
1999-06-01,2826,7637,    -647,    1996,25713,-4811,Bearish
1999-05-25,3473,5641,      -1,    1024,23088,-2168,Bearish Reversal
1999-05-18,3474,4617,     381,      29,23396,-1143,Bullish
1999-05-11,3093,4588,     677,    -724,22847,-1495,Bullish
1999-05-04,2416,5312,    -114,     196,21624,-2896,Bearish Reversal
1999-04-27,2530,5116,     345,    -751,21998,-2586,Bullish
1999-04-20,2185,5867,    -333,    1625,21466,-3682,Bearish
1999-04-13,2518,4242,    -149,     231,20979,-1724,Bearish
1999-04-06,2667,4011,      77,     129,19833,-1344,Bearish
1999-03-30,2590,3882,     910,    -293,18947,-1292,Bullish
1999-03-23,1680,4175,   -1492,    -533,18608,-2495,Bearish Reversal
1999-03-16,3172,4708,     428,     842,22141,-1536,Bearish
1999-03-09,2744,3866,    1155,    -866,20825,-1122,Bullish
1999-03-02,1589,4732,   -1479,     982,15674,-3143,Bearish
1999-02-23,3068,3750,     564,    -461,15143,-682,Bullish
1999-02-16,2504,4211,    -251,     314,14320,-1707,Bearish Reversal
1999-02-09,2755,3897,   -1018,    -109,14400,-1142,Bearish
1999-02-02,3773,4006,    -245,     210,13593,-233,Bearish
1999-01-26,4018,3796,   -1067,     140,11793,222,Bearish
1999-01-19,5085,3656,    1523,     909,10376,1429,Bullish
1999-01-12,3562,2747,     988,     309,9657,815,Bullish
1999-01-05,2574,2438,    -412,     306,9227,136,Bearish
1998-12-29,2986,2132,     213,      50,8910,854,Bullish Reversal
1998-12-22,2773,2082,     378,   -1042,8991,691,Bullish Reversal
1998-12-15,2395,3124,      88,      72,12711,-729,Bullish
1998-12-08,2307,3052,      -1,       4,11008,-745,Bearish
1998-12-01,2308,3048,     -91,     100,9870,-740,Bearish
1998-11-24,2399,2948,     671,    -167,9588,-549,Bullish Reversal
1998-11-17,1728,3115,    -330,     336,9658,-1387,Bearish
1998-11-10,2058,2779,     338,     175,8744,-721,Bullish
1998-11-03,1720,2604,     485,     254,8030,-884,Bullish Reversal
1998-10-27,1235,2350,     235,      44,8820,-1115,Bullish Reversal
1998-10-20,1000,2306,     702,     491,9213,-1306,Bullish
1998-10-13,298,1815,    -188,     -80,7298,-1517,Bearish Reversal
1998-10-06,486,1895,    -671,      75,7624,-1409,Bearish
1998-09-29,1157,1820,     308,     -90,6850,-663,Bullish
1998-09-22,849,1910,     219,    -470,6783,-1061,Bullish Reversal
1998-09-15,630,2380,     375,     -56,10680,-1750,Bullish
1998-09-08,255,2436,    -398,     307,9497,-2181,Bearish Reversal
1998-09-01,653,2129,      98,    -262,9866,-1476,Bullish
1998-08-25,555,2391,     101,    -173,9303,-1836,Bullish Reversal
1998-08-18,454,2564,     224,     300,9567,-2110,Bearish
1998-08-11,230,2264,    -392,    -291,8862,-2034,Bearish Reversal
1998-08-04,622,2555,    -386,      38,10545,-1933,Bearish
1998-07-28,1008,2517,     396,    -506,9921,-1509,Bullish Reversal
1998-07-21,612,3023,      82,     786,10660,-2411,Bearish
1998-07-14,530,2237,     130,      52,9727,-1707,Bullish
1998-07-07,400,2185,    -125,     349,9648,-1785,Bearish
1998-06-30,525,1836,     152,    -104,9537,-1311,Bullish Reversal
1998-06-23,373,1940,     210,     179,10129,-1567,Bullish Reversal
1998-06-16,163,1761,      23,    -242,12411,-1598,Bullish
1998-06-09,140,2003,     -59,      17,11088,-1863,Bearish
1998-06-02,199,1986,      86,      95,9890,-1787,Bearish
1998-05-26,113,1891,      80,     239,9217,-1778,Bearish
1998-05-19,33,1652,    -163,     311,8657,-1619,Bearish Reversal
1998-05-12,196,1341,      86,     154,8981,-1145,Bearish
1998-05-05,110,1187,     -92,    -194,8470,-1077,Bullish
1998-04-28,202,1381,   -1219,    -207,8325,-1179,Bearish
1998-04-21,1421,1588,      42,      65,7622,-167,Bearish
1998-04-14,1379,1523,     146,    -223,7381,-144,Bullish
1998-04-07,1233,1746,    -233,     878,6926,-513,Bearish
1998-03-31,1466,868,     153,      36,6548,598,Bullish
1998-03-24,1313,832,      89,    -631,6075,481,Bullish Reversal
1998-03-17,1224,1463,    -218,    -292,11227,-239,Bullish
1998-03-10,1442,1755,     -16,     257,9751,-313,Bearish
1998-03-03,1458,1498,     513,     495,9374,-40,Bullish
1998-02-24,945,1003,    -244,     276,8745,-58,Bearish
1998-02-17,1189,727,      59,     100,8219,462,Bearish
1998-02-10,1130,627,     -53,      22,8119,503,Bearish
1998-02-03,1183,605,     -46,     198,7475,578,Bearish
1998-01-27,1229,407,      51,     -24,7335,822,Bullish
1998-01-20,1178,431,     155,     169,7217,747,Bearish
1998-01-13,1023,262,      20,    -143,7061,761,Bullish
1998-01-06,1003,405,      50,    -110,5912,598,Bullish
1997-12-30,953,515,       8,    -131,5881,438,Bullish
1997-12-23,945,646,    -311,    -204,5541,299,Bearish Reversal
1997-12-19,880,486,    -376,    -364,5645,394,Bearish Reversal
1997-12-16,1256,850,      71,    -317,8522,406,Bullish Reversal
1997-12-09,1185,1167,     -67,      97,9265,18,Bearish Reversal
1997-12-02,1252,1070,     195,    -133,9443,182,Bullish
1997-11-25,1057,1203,     106,     -77,8886,-146,Bullish Reversal
1997-11-18,951,1280,      51,    -233,8922,-329,Bullish Reversal
1997-11-11,900,1513,    -126,     163,8999,-613,Bearish
1997-11-04,1026,1350,     -37,     680,7839,-324,Bearish
1997-10-28,1063,670,     -50,    -158,7288,393,Bullish
1997-10-21,1113,828,     208,     -67,6618,285,Bullish
1997-10-14,905,895,      21,      74,5933,10,Bearish
1997-10-07,884,821,     684,     195,5698,63,Bullish
1997-09-30,200,626,       0,      -2,4895,-426,Bullish
1997-09-23,200,628,    -112,    -588,4614,-428,Bullish Reversal
1997-09-16,312,1216,     -78,    -338,10695,-904,Bullish
1997-09-09,390,1554,     -23,     133,8837,-1164,Bearish Reversal
1997-09-02,413,1421,    -203,    -533,9036,-1008,Bullish
1997-08-26,616,1954,     222,     -94,8753,-1338,Bullish
1997-08-19,394,2048,    -472,     214,8485,-1654,Bearish
1997-08-12,866,1834,     208,    -283,8356,-968,Bullish
1997-08-05,658,2117,     136,     559,7163,-1459,Bearish
1997-07-29,522,1558,      49,      97,6536,-1036,Bearish
1997-07-22,473,1461,    -131,     584,6359,-988,Bearish Reversal
1997-07-15,604,877,     165,     394,6514,-273,Bearish
1997-07-08,439,483,     -42,     -43,6420,-44,Bullish
1997-07-01,481,526,   -1802,     -14,5790,-45,Bearish Reversal
1997-06-24,2283,540,    1752,    -270,6291,1743,Bullish Reversal
1997-06-17,531,810,    -337,    -333,10934,-279,Bearish
1997-06-10,868,1143,     285,      -2,8347,-275,Bullish
1997-06-03,583,1145,    -273,     125,8024,-562,Bearish
1997-05-27,856,1020,      36,     309,7409,-164,Bearish Reversal
1997-05-20,820,711,    -390,     -65,7433,109,Bearish Reversal
1997-05-13,1210,776,     -79,    -171,7802,434,Bullish Reversal
1997-05-06,1289,947,    -600,    -207,8147,342,Bearish
1997-04-29,1889,1154,    -568,     149,6873,735,Bearish Reversal
1997-04-22,2457,1005,    -609,      34,7244,1452,Bearish Reversal
1997-04-15,3066,971,     272,    -629,7257,2095,Bullish Reversal
1997-04-08,2794,1600,    -380,     161,8170,1194,Bearish
1997-04-01,3174,1439,     987,     543,8069,1735,Bullish
1997-03-25,2187,896,     566,    -536,6306,1291,Bullish Reversal
1997-03-18,1621,1432,     865,     193,10096,189,Bullish
1997-03-11,756,1239,     434,    -470,6840,-483,Bullish Reversal
1997-03-04,322,1709,    -258,     474,7548,-1387,Bearish
1997-02-25,580,1235,     223,    -100,6858,-655,Bullish Reversal
1997-02-18,357,1335,      72,     125,7512,-978,Bearish
1997-02-11,285,1210,      34,       0,6710,-925,Bullish Reversal
1997-02-04,251,1210,     -13,    -273,6798,-959,Bullish Reversal
1997-01-28,264,1483,     113,     -35,7149,-1219,Bullish Reversal
1997-01-21,151,1518,    -182,     121,7586,-1367,Bearish
1997-01-14,333,1397,     -36,     371,6864,-1064,Bearish
1997-01-07,369,1026,      14,     278,5600,-657,Bearish
1996-12-31,355,748,       1,     -74,5009,-393,Bullish
1996-12-24,354,822,     102,    -297,4989,-468,Bullish Reversal
1996-12-17,252,1119,    -154,   -1438,10695,-867,Bullish
1996-12-10,406,2557,      76,     125,9942,-2151,Bearish Reversal
1996-12-03,330,2432,     190,     192,10316,-2102,Bearish Reversal
1996-11-26,140,2240,    -467,    1403,10333,-2100,Bearish Reversal
1996-11-19,607,837,     395,    -154,10472,-230,Bullish Reversal
1996-11-12,212,991,     -26,     -87,10829,-779,Bullish
1996-11-05,238,1078,     -57,    -282,10445,-840,Bullish Reversal
1996-10-29,295,1360,    -210,     235,10818,-1065,Bearish Reversal
1996-10-22,505,1125,     308,     -64,11030,-620,Bullish Reversal
1996-10-15,197,1189,      48,   -1070,11640,-992,Bullish
1996-10-08,149,2259,     -55,     316,11076,-2110,Bearish
1996-10-01,204,1943,     -54,     165,10466,-1739,Bearish
1996-09-24,258,1778,     177,     943,8291,-1520,Bearish Reversal
