,Market and Exchange Names,As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Change in Open Interest (All),Net Positions,Change Net Positions
622,DJIA Consolidated - CHICAGO BOARD OF TRADE,2013-05-21,20351,4263,   -2219,    -503,57531,   -2349,16088,-1717.0
623,DJIA Consolidated - CHICAGO BOARD OF TRADE,2013-05-14,22570,4765,   -1193,    -180,59879,    -301,17805,-1012.0
624,DJIA Consolidated - CHICAGO BOARD OF TRADE,2013-05-07,23762,4945,     231,     576,60180,    -551,18817,-345.0
625,DJIA Consolidated - CHICAGO BOARD OF TRADE,2013-04-30,23531,4369,   -1969,     293,60731,    1257,19162,-2261.0
626,DJIA Consolidated - CHICAGO BOARD OF TRADE,2013-04-23,25500,4077,    2479,   -1234,59475,    2115,21423,3712.0
627,DJIA Consolidated - CHICAGO BOARD OF TRADE,2013-04-16,23021,5310,    1514,    -295,57360,    1897,17711,1809.0
628,DJIA Consolidated - CHICAGO BOARD OF TRADE,2013-04-09,21507,5605,   -1206,     226,55463,   -1240,15902,-1431.0
629,DJIA Consolidated - CHICAGO BOARD OF TRADE,2013-04-02,22713,5380,     517,     820,56703,     845,17333,-303.0
630,DJIA Consolidated - CHICAGO BOARD OF TRADE,2013-03-26,22196,4560,    -718,     669,55859,    2185,17636,-1387.0
631,DJIA Consolidated - CHICAGO BOARD OF TRADE,2013-03-19,22914,3891,     704,   -2311,53674,  -49027,19023,3015.0
632,DJIA Consolidated - CHICAGO BOARD OF TRADE,2013-03-12,22210,6202,     820,   -2467,102701,   33481,16008,3287.0
633,DJIA Consolidated - CHICAGO BOARD OF TRADE,2013-03-05,21390,8669,     536,    3247,69220,    7084,12721,-2711.0
634,DJIA Consolidated - CHICAGO BOARD OF TRADE,2013-02-26,20854,5422,    1851,     133,62136,     332,15432,1718.0
635,DJIA Consolidated - CHICAGO BOARD OF TRADE,2013-02-19,19004,5290,   -1014,   -1249,61804,     115,13714,236.0
636,DJIA Consolidated - CHICAGO BOARD OF TRADE,2013-02-12,20017,6539,     699,    1575,61689,    3080,13478,-876.0
637,DJIA Consolidated - CHICAGO BOARD OF TRADE,2013-02-05,19318,4964,    2240,   -1317,58609,     736,14354,3557.0
638,DJIA Consolidated - CHICAGO BOARD OF TRADE,2013-01-29,17078,6281,    1377,    2252,57873,    2734,10797,-876.0
639,DJIA Consolidated - CHICAGO BOARD OF TRADE,2013-01-22,15702,4029,    2014,     306,55139,    3998,11673,1708.0
640,DJIA Consolidated - CHICAGO BOARD OF TRADE,2013-01-15,13688,3723,    1225,     132,51142,    4460,9965,1093.0
641,DJIA Consolidated - CHICAGO BOARD OF TRADE,2013-01-08,12463,3591,   -1187,   -1194,46682,    -123,8872,7.0
642,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-12-31,13650,4785,     277,    1512,46805,   -1248,8865,-1236.0
643,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-12-24,13374,3273,   -1486,    1311,48053,  -29822,10101,2988.0
644,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-12-18,7192,79,.,.,16318,.,7113,-5784.0
645,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-12-18,14859,1962,    1912,   -5753,77875,   27210,12897,7665.0
646,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-12-11,12947,7715,    2414,     891,50665,    2985,5232,1523.0
647,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-12-04,10533,6824,    2430,   -3858,47680,    -431,3709,6287.0
648,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-11-27,8104,10682,   -1284,    -545,48110,     -39,-2578,-738.0
649,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-11-20,9387,11227,   -3096,    2312,48149,   -2487,-1840,-5408.0
650,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-11-13,12483,8915,   -2252,    2453,50635,    -477,3568,-4705.0
651,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-11-06,14735,6462,   -1737,   -2226,51112,   -2725,8273,488.0
652,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-10-30,16472,8687,   -2250,     748,53837,   -1329,7785,-2997.0
653,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-10-23,18722,7940,   -6956,    1468,55166,   -5284,10782,-8424.0
654,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-10-16,25678,6472,    2455,     249,60449,    2643,19206,2207.0
655,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-10-09,23223,6224,   -3994,     602,57807,   -4235,16999,-4596.0
656,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-10-02,27217,5622,    -510,    -929,62042,    1605,21595,419.0
657,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-09-25,27727,6551,    2226,     579,60437,  -15419,21176,1647.0
658,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-09-18,25501,5972,    3660,      82,75855,   12881,19529,3579.0
659,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-09-11,21841,5891,    2929,    -136,62974,    6751,15950,3063.0
660,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-09-04,18913,6026,   -3130,     939,56223,   -2653,12887,-4068.0
661,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-08-28,22042,5087,    1231,   -1912,58876,    2239,16955,3142.0
662,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-08-21,20812,6999,    2672,     952,56637,    4525,13813,1721.0
663,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-08-14,18140,6048,   -1695,     191,52112,    -270,12092,-1886.0
664,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-08-07,19835,5857,    1546,       0,52382,    3287,13978,1546.0
665,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-07-31,18289,5857,    7635,   -1382,49096,    9516,12432,9016.0
666,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-07-24,10655,7239,    -919,    1941,39580,   -2026,3416,-2859.0
667,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-07-17,11573,5298,   -1653,    -900,41606,   -1675,6275,-754.0
668,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-07-10,13226,6197,   -1985,    1127,43280,   -2173,7029,-3111.0
669,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-07-03,15211,5071,   -2440,      69,45453,     146,10140,-2508.0
670,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-06-26,17650,5002,    7866,   -2543,45307,    6592,12648,10408.0
671,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-06-19,9785,7545,   -1324,    1713,38715,  -50066,2240,-1962.0
672,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-06-12,5331,1129,     105,     -11,23920,    3434,4202,-1074.0
673,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-06-12,11108,5832,    1208,    -411,88781,   16529,5276,1619.0
675,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-06-05,9900,6243,   -1000,   -1094,72252,    3519,3657,-429.0
674,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-06-05,5226,1140,     -23,      -9,20486,    2985,4086,-14.0
676,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-05-29,5249,1149,      30,    -989,17501,    1264,4100,537.0
677,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-05-29,10900,7337,   -3309,     773,68734,    1544,3563,482.0
678,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-05-22,5219,2138,.,.,16237,.,3081,-4564.0
679,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-05-22,14209,6564,   -3627,   -1901,67190,   17130,7645,-1726.0
680,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-05-15,17836,8465,    -242,   -1232,50060,   -1764,9371,991.0
681,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-05-08,18077,9697,   -5303,    3143,51824,   -4398,8380,-8446.0
682,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-05-01,23380,6554,    3722,     499,56222,    5880,16826,3222.0
683,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-04-24,19659,6055,    -429,   -1028,50342,   -1394,13604,600.0
684,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-04-17,20087,7083,    1946,   -1360,51736,    1869,13004,3305.0
685,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-04-10,18142,8443,   -1670,    1250,49867,   -2599,9699,-2919.0
686,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-04-03,19811,7193,   -1254,     816,52465,    -904,12618,-2069.0
687,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-03-27,21065,6378,    -625,    -375,53369,     164,14687,-251.0
688,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-03-20,21690,6752,   -1897,    1109,53205,  -42424,14938,14307.0
689,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-03-13,2850,2219,.,.,20058,.,631,-17312.0
690,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-03-13,23586,5643,    4510,   -1825,95629,   41625,17943,6334.0
691,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-03-06,19077,7468,   -2176,    1679,54004,   -1945,11609,-3855.0
692,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-02-28,21253,5789,    1943,     706,55949,    2792,15464,1237.0
693,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-02-21,19310,5083,     804,    -541,53157,    -837,14227,1345.0
694,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-02-14,18506,5624,   -1198,     236,53993,    -897,12882,-1434.0
695,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-02-07,19704,5388,    2260,     870,54890,    3055,14316,1391.0
696,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-01-31,17444,4519,    1151,     -39,51836,     120,12925,1189.0
697,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-01-24,16294,4558,    2354,     231,51716,     831,11736,2123.0
698,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-01-17,13940,4327,     527,     433,50886,     637,9613,94.0
699,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-01-10,13413,3894,    -403,      30,50249,    2287,9519,-433.0
700,DJIA Consolidated - CHICAGO BOARD OF TRADE,2012-01-03,13816,3864,    1166,    -320,47962,    3198,9952,1485.0
701,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-12-27,12651,4184,   -1799,     386,44765,    -745,8467,-2184.0
702,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-12-20,14449,3798,    1771,     376,45509,  -60658,10651,1396.0
703,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-12-13,12678,3423,    1471,     638,106167,   39424,9255,6788.0
704,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-12-13,3228,761,     220,    -495,26816,    8096,2467,715.0
705,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-12-06,3008,1256,     -24,      21,18720,    1038,1752,-6670.0
706,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-12-06,11207,2785,    3021,   -2057,66743,    7124,8422,5078.0
707,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-11-29,8186,4842,      88,     657,59620,   -2018,3344,1547.0
708,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-11-29,3032,1235,      11,      18,17682,      31,1797,-7.0
709,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-11-22,3021,1217,.,.,17651,.,1804,-2110.0
710,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-11-22,8099,4185,   -1759,     -83,61638,   16120,3914,-1676.0
711,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-11-15,9858,4268,    2687,    -302,45518,    2843,5590,2988.0
712,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-11-08,7171,4569,    -783,    2102,42675,  -14110,2602,-2885.0
714,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-11-01,7954,2467,    1382,    -141,56785,    3136,5487,3457.0
713,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-11-01,3254,1224,     -45,     -25,14830,     424,2030,-20.0
715,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-10-25,3299,1249,     150,       0,14406,    1986,2050,-1914.0
716,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-10-25,6572,2608,    -415,    1729,53649,    3285,3964,2064.0
717,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-10-18,3149,1249,     180,    -110,12420,      58,1900,-4208.0
718,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-10-18,6987,879,   -3288,   -3387,50365,   11033,6108,99.0
719,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-10-11,10275,4266,    1512,    2384,39332,  -11010,6009,-872.0
721,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-10-04,8763,1882,    2937,   -1425,50342,    2514,6881,5271.0
720,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-10-04,2969,1359,       7,      10,12362,   -1280,1610,-910.0
723,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-09-27,5827,3307,   -1601,     599,47828,   15076,2520,907.0
722,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-09-27,2962,1349,     790,   -1133,13642,   -2187,1613,-3107.0
724,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-09-20,7428,2708,    -879,    -279,32752,  -29405,4720,-599.0
726,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-09-13,8306,2987,      94,     657,62157,   10555,5319,5629.0
725,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-09-13,2172,2482,    -296,      22,15829,    1627,-310,-318.0
728,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-09-06,2468,2460,     -61,      10,14202,     368,8,-5875.0
727,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-09-06,8213,2330,    1176,   -1514,51603,   -1211,5883,2690.0
730,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-08-30,7037,3844,    -375,    2561,52814,     598,3193,3114.0
729,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-08-30,2529,2450,      55,     -10,13834,      60,79,65.0
732,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-08-23,2474,2460,      64,     202,13774,     162,14,-6115.0
731,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-08-23,7412,1283,   -1383,   -4803,52216,   -1644,6129,5977.0
733,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-08-16,2410,2258,    -433,    1502,13612,   -3407,152,-2557.0
734,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-08-16,8795,6086,   -6985,    4910,53860,  -12372,2709,-11894.0
735,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-08-09,15779,1176,    -482,   -1771,66231,   -6665,14603,12516.0
736,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-08-09,2843,756,   -1835,       0,17019,    -731,2087,-11227.0
737,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-08-02,16261,2947,   -3005,     597,72896,   -1495,13314,9392.0
738,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-08-02,4678,756,      -3,       0,17750,     -21,3922,-12992.0
739,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-07-26,19265,2351,   -5686,     184,74390,   -1721,16914,12989.0
740,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-07-26,4681,756,      52,      -2,17771,    2052,3925,54.0
741,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-07-19,4629,758,     348,       0,15719,    1089,3871,-18913.0
742,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-07-19,24951,2167,    -524,    -971,76111,    2664,22784,448.0
744,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-07-12,25474,3138,    7306,   -1550,73447,   23690,22336,18813.0
743,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-07-12,4281,758,.,.,14630,.,3523,-9958.0
745,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-07-05,18169,4688,    7328,    2322,49758,   10162,13481,5006.0
746,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-06-28,10841,2366,     406,    -904,39596,   -1691,8475,1309.0
747,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-06-21,10436,3270,      39,     225,41287,  -40471,7166,5042.0
749,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-06-14,3293,1169,     114,    -250,26224,    5639,2124,-5227.0
748,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-06-14,10397,3046,     136,   -2509,81758,   11309,7351,2644.0
750,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-06-07,10261,5554,   -6474,    2369,70449,   -7981,4707,2947.0
751,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-06-07,3179,1419,     149,     -18,20585,   -3730,1760,-11789.0
752,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-05-31,16735,3186,     991,       6,78430,     753,13549,11956.0
753,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-05-31,3030,1437,     -54,     -15,24315,    -126,1593,-39.0
755,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-05-24,3084,1452,     265,      47,24441,      84,1632,-10932.0
754,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-05-24,15744,3180,    -770,      -2,77677,     199,12564,-768.0
757,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-05-17,16513,3181,   -8810,   -1560,77478,   16978,13332,11918.0
756,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-05-17,2819,1405,.,.,24357,.,1414,-19168.0
758,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-05-10,25323,4741,   -4278,   -1617,60500,   -5025,20582,-2661.0
759,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-05-03,29601,6358,    8518,    1539,65524,    8093,23243,6979.0
760,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-04-26,21083,4819,     646,     281,57431,    4374,16264,365.0
761,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-04-19,20437,4538,   -5642,     171,53057,   -6204,15899,-5812.0
762,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-04-12,26079,4368,    -609,    -577,59261,     454,21711,-31.0
763,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-04-05,26687,4945,    2438,     609,58807,      21,21742,1828.0
764,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-03-29,24250,4336,    8674,     228,58786,   13797,19914,8446.0
765,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-03-22,15576,4108,    3634,    1221,44989,  -18804,11468,2413.0
766,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-03-15,11942,2887,   -3472,    -955,63793,    4477,9055,6340.0
767,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-03-15,2965,250,   -1293,    -513,14894,    1053,2715,-8857.0
768,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-03-08,15414,3842,    1589,    -401,59316,     405,11572,8077.0
769,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-03-08,4258,763,     136,     -48,13841,    1059,3495,-6088.0
770,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-03-01,13825,4242,   -2609,   -1353,58911,    1149,9583,6272.0
771,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-03-01,4122,811,     796,      58,12782,     949,3311,738.0
773,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-02-22,3326,753,     276,     240,11833,     296,2573,-8265.0
772,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-02-22,16433,5595,    -618,    1466,57762,    -450,10838,8301.0
775,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-02-15,3050,513,     253,      37,11537,     766,2537,-10384.0
774,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-02-15,17051,4130,    1515,   -1268,58212,    2583,12921,2783.0
776,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-02-08,15536,5398,   -6010,    1051,55629,   -4942,10138,7817.0
777,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-02-08,2797,476,     144,      11,10771,     155,2321,133.0
779,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-02-01,2653,465,.,.,10616,.,2188,-15011.0
778,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-02-01,21546,4347,    2888,   -2183,60570,   10789,17199,5071.0
780,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-01-25,18658,6530,    2513,    1496,49782,    4363,12128,1017.0
781,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-01-18,16145,5034,    1066,    1905,45419,    2807,11111,-839.0
782,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-01-11,15079,3129,    1725,    -223,42612,    2593,11950,1948.0
783,DJIA Consolidated - CHICAGO BOARD OF TRADE,2011-01-04,13354,3352,    3510,     711,40020,    3474,10002,2800.0
784,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-12-28,9844,2642,    -251,    -477,36546,    -334,7202,225.0
785,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-12-21,10095,3118,   -3165,     -47,36880,  -10753,6977,-3118.0
786,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-12-14,13260,3165,   -4968,    -773,47633,    -557,10095,-4195.0
787,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-12-07,18228,3938,    2430,   -1679,48189,    -405,14290,4109.0
788,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-11-30,15798,5617,   -1812,   -1342,48594,   -2073,10181,-470.0
789,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-11-23,17610,6959,     345,    1342,50667,    2862,10651,-997.0
790,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-11-16,17265,5617,   -5348,   -1136,47805,   -3070,11648,-4211.0
791,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-11-09,22612,6753,    2661,    2623,50875,    2408,15859,38.0
792,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-11-02,19951,4130,     453,     839,48467,     413,15821,-386.0
793,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-10-26,19498,3291,    2654,    -969,48054,    2958,16207,3622.0
794,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-10-19,16844,4259,    -348,    -354,45097,    -421,12585,6.0
795,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-10-12,17192,4613,   -4176,     740,45517,   -3490,12579,-4916.0
796,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-10-05,21368,3873,    3645,     130,49007,    4578,17495,3516.0
797,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-09-28,17723,3744,    5584,   -1954,44430,    5157,13979,7538.0
798,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-09-21,12139,5698,     949,    -415,39273,  -14078,6441,1363.0
799,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-09-14,11191,6113,    4551,    1709,53351,    1714,5078,5780.0
801,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-09-07,2464,3166,.,.,10096,.,-702,-2938.0
800,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-09-07,6640,4404,   -2546,    -929,51637,    8517,2236,-1617.0
802,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-08-31,9186,5333,    -666,     736,43120,   -1488,3853,-1402.0
803,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-08-24,9852,4597,   -3786,     181,44608,   -3795,5255,-3967.0
804,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-08-17,13638,4416,    4009,     482,48402,    2126,9222,3527.0
805,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-08-10,9629,3934,    -802,    -344,46277,    1518,5695,-457.0
806,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-08-03,10430,4278,    2888,    -708,44759,    1236,6152,3596.0
807,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-07-27,7542,4986,    1061,     286,43524,    2279,2556,774.0
808,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-07-20,6482,4700,    1663,   -1557,41245,    2154,1782,3219.0
809,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-07-13,4819,6256,   -1798,    1492,39091,   -1692,-1437,-3289.0
810,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-07-06,6616,4764,    -708,    1639,40783,    -666,1852,-2347.0
811,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-06-29,7324,3125,    1619,    -868,41448,    3905,4199,2487.0
812,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-06-22,5705,3993,     337,    -628,37543,  -24627,1712,1035.0
813,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-06-15,1599,922,      68,     451,15996,    3070,677,-71.0
814,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-06-15,5369,4621,.,.,62170,.,748,-312.0
815,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-06-08,1531,471,     324,    -192,12926,     164,1060,516.0
816,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-06-01,1207,663,    -927,     252,12762,     182,544,-1179.0
817,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-05-25,2134,411,.,.,12580,.,1723,37.0
818,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-03-16,3575,1889,      97,     124,15553,    1598,1686,-27.0
819,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-03-09,3478,1765,      64,     388,13955,      43,1713,-324.0
820,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-03-02,3414,1377,      57,    -120,13912,    -366,2037,177.0
821,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-02-23,3357,1497,     711,    -348,14278,     129,1860,1059.0
822,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-02-16,2646,1845,      40,      19,14149,     572,801,21.0
823,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-02-09,2606,1826,    -180,     -28,13577,    -220,780,-152.0
824,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-02-02,2786,1854,     -54,     172,13797,     291,932,-226.0
825,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-01-26,2840,1682,     400,    -353,13506,     936,1158,753.0
826,DJIA Consolidated - CHICAGO BOARD OF TRADE,2010-01-19,2440,2035,.,.,12570,.,405,-41.0
827,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-12-15,3611,3165,     126,     292,18256,    2596,446,-166.0
828,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-12-08,3485,2873,     -26,      19,15660,      63,612,-45.0
829,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-12-01,3511,2854,    -255,     237,15597,   -1104,657,-492.0
830,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-11-24,3766,2617,     457,      -6,16701,     534,1149,463.0
831,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-11-17,3309,2623,     137,      95,16167,      45,686,42.0
832,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-11-09,3172,2528,     310,     120,16122,     454,644,190.0
833,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-11-03,2862,2408,    -436,     311,15668,    1374,454,-747.0
834,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-10-27,3298,2097,     579,     535,14294,     660,1201,44.0
835,DJIA Consolidated - CHICAGO BOARD OF TRADE,2009-10-20,2719,1562,    -835,     160,13634,     204,1157,-995.0
